Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267
134,31,10,10,19,31,16,19,41,24,5,0,20,19,45,24,43,15,44,17,43,18,44,17,17,3,19,42,7,6,12,26,17,15,6,22,8,40,8,11,47,20,12,16,10,28,37,15,12,14,44,27,15,10,38,20,27,7,23,19,42,2,10,26,30,45,42,41,6,18,44,38,13,44,3,17,19,0,18,4,43,11,19,17,52,14,12,24,41,19,42,50,19,31,10,6,2,45,26,27,31,19,7,19,29,18,25,21,20,40,45,24,14,30,17,12,10,14,5,39,40,10,17,38,43,41,16,18,42,16,15,32,43,18,0,31,41,25,24,43,46,18,20,20,46,18,28,40,46,42,20,50,23,18,13,16,7,49,12,8,4,7,11,38,40,7,22,41,45,40,15,31,15,20,27,39,18,18,41,43,10,4,41,15,44,12,6,7,6,25,29,10,22,16,8,17,16,9,31,41,53,25,20,7,15,13,2,49,46,16,30,37,41,5,13,40,44,12,51,26,13,42,45,53,40,4,19,44,47,38,42,20,16,12,38,39,44,47,46,14,42,6,14,22,14,40,41,41,47,43,42,4,40,41,46,46,7,22,36,19,40,44,46,3,10,44,44,23
135,62,21,19,11,13,17,48,17,7,26,30,10,28,14,7,18,16,14,44,14,17,16,26,13,32,45,12,26,37,18,7,14,36,23,50,23,13,22,38,16,11,19,14,22,18,17,15,19,43,16,14,16,20,12,13,6,38,7,12,14,29,20,18,2,14,15,12,25,11,15,17,16,14,28,12,11,29,12,25,14,19,12,12,21,16,20,7,13,12,11,18,12,12,28,28,27,14,9,19,12,12,27,11,6,12,10,49,50,11,15,7,28,59,46,17,20,16,25,10,9,20,13,13,16,12,18,11,16,15,36,13,15,12,31,0,17,12,12,12,18,12,10,10,17,12,14,12,16,14,11,18,8,13,18,15,26,21,17,22,31,23,19,66,70,24,9,11,15,11,16,2,16,11,20,12,12,12,14,12,28,30,14,16,16,19,29,22,36,7,6,20,10,33,21,13,15,21,24,13,22,14,10,22,35,17,29,18,17,14,2,12,14,25,16,16,12,40,21,18,17,14,18,22,15,27,12,18,19,18,13,10,15,18,12,15,14,15,16,16,15,25,19,8,40,65,70,13,17,14,19,30,17,12,15,18,24,51,5,12,10,14,17,29,24,14,15,6
136,75,32,30,23,10,28,60,2,18,38,43,22,45,12,16,1,26,7,56,11,30,4,44,24,45,58,16,39,49,30,16,25,48,35,62,36,5,34,52,10,22,30,26,33,24,3,26,29,56,17,15,33,32,5,21,16,50,19,25,8,41,32,19,20,15,14,15,37,24,12,2,30,17,37,24,24,40,23,38,4,36,22,23,9,29,30,18,8,23,16,7,23,10,40,39,41,15,15,22,10,22,39,24,13,24,16,61,62,14,18,18,40,72,60,31,31,30,36,17,18,32,24,5,4,15,28,24,2,27,48,10,3,24,41,17,0,17,17,8,3,24,24,22,7,24,14,8,3,11,24,7,18,24,30,27,36,10,31,34,41,34,35,76,77,36,21,15,17,16,27,19,27,22,22,6,25,24,14,8,40,42,13,28,9,31,38,36,49,18,13,34,22,42,33,25,25,32,12,15,11,18,22,35,45,28,40,7,16,26,20,6,3,38,29,2,4,54,13,19,28,14,6,11,3,36,23,3,4,4,16,21,26,31,5,3,12,8,5,32,14,36,31,20,52,80,85,5,16,4,2,41,2,14,6,3,35,66,18,23,15,16,4,41,35,14,15,24
137,58,23,24,6,8,11,42,15,6,20,25,11,37,20,6,18,10,20,40,19,13,21,37,7,25,42,16,26,30,18,6,8,30,21,46,24,16,22,33,21,5,19,9,20,7,14,10,17,39,21,3,29,21,15,4,6,32,5,8,20,23,19,6,15,19,21,17,26,8,20,16,18,20,21,7,8,24,8,21,18,30,8,7,26,12,24,5,18,8,16,25,7,8,23,22,23,19,4,8,7,7,27,8,7,7,2,44,44,16,20,5,22,59,39,18,26,13,18,16,14,20,18,15,21,17,12,7,16,9,29,8,18,8,25,12,17,0,1,18,21,7,18,12,23,7,3,18,20,20,6,23,5,7,25,11,27,26,17,23,24,22,31,63,61,20,13,17,20,17,10,13,13,8,8,14,7,6,19,17,32,23,19,12,22,17,22,21,31,5,7,20,13,28,16,8,9,19,12,17,28,2,16,20,31,17,23,23,22,9,14,14,19,24,24,16,18,37,27,6,13,20,23,28,16,21,6,20,21,14,20,11,10,14,15,16,20,20,21,26,20,23,13,6,35,63,63,15,22,19,16,23,15,18,21,20,24,49,14,16,16,19,20,23,20,18,19,18
138,58,22,23,6,7,12,44,16,6,21,24,11,40,20,6,18,11,20,38,20,12,21,38,7,26,40,17,26,30,18,6,8,30,23,47,24,16,22,35,23,5,18,9,21,7,15,10,18,39,21,3,27,21,14,4,6,30,6,8,20,23,20,7,15,18,20,17,25,8,20,16,18,19,22,7,8,25,8,22,19,30,8,7,26,12,26,6,18,8,16,24,8,8,22,22,22,19,4,8,7,8,28,8,7,7,2,42,43,17,21,6,24,55,40,18,27,12,20,17,14,20,18,14,21,17,12,8,16,9,30,8,18,8,24,12,17,1,0,19,20,7,18,11,23,7,3,17,20,21,6,23,6,7,24,11,28,26,17,22,26,22,32,62,62,19,14,17,21,16,10,14,13,7,7,15,7,7,18,17,31,24,20,12,23,18,22,21,31,6,7,22,13,26,16,8,9,21,12,18,28,2,17,22,30,18,24,24,23,9,14,15,18,25,27,16,18,37,26,6,13,20,24,28,17,21,6,19,22,14,20,12,9,13,16,17,20,22,22,26,20,25,13,6,34,61,63,16,22,19,16,23,15,18,20,21,24,49,14,16,16,20,20,24,18,20,19,18
139,75,33,32,24,11,28,62,7,18,36,40,22,36,5,17,8,27,2,60,5,30,6,36,26,45,59,9,38,48,31,16,24,48,35,62,36,3,33,52,4,22,30,26,32,25,7,28,30,58,11,15,28,32,4,21,16,47,18,23,2,38,31,20,13,9,7,9,36,23,5,6,30,10,41,23,23,41,23,39,4,30,24,25,8,28,31,19,0,24,9,6,24,10,42,41,40,8,16,23,10,24,40,23,13,24,16,64,62,7,11,18,39,77,56,31,32,27,38,9,10,32,24,4,7,9,29,22,6,28,49,11,5,24,43,12,8,18,19,0,8,24,22,23,5,24,16,1,6,4,24,7,19,26,28,28,37,9,29,35,44,34,31,80,80,36,20,9,9,8,26,12,28,23,22,4,24,24,8,1,40,42,6,28,5,32,39,34,50,19,13,31,22,44,34,25,28,32,14,8,10,18,22,35,46,30,39,7,10,26,13,4,4,39,29,7,3,51,8,20,29,8,6,10,5,38,24,8,8,8,9,22,28,32,4,4,5,4,4,28,7,36,31,21,50,83,79,3,9,4,8,42,8,7,3,7,34,67,12,25,9,9,7,42,38,8,8,19
140,79,36,34,26,13,31,66,5,22,38,43,23,45,13,18,2,29,8,59,13,33,3,45,26,45,62,18,39,50,32,20,28,50,39,62,38,6,36,52,11,26,32,30,34,28,6,31,33,58,18,18,35,36,6,24,18,52,21,25,10,41,32,22,20,16,15,17,39,26,13,5,32,18,40,27,25,45,26,40,5,35,26,27,6,30,32,21,8,27,18,4,27,12,43,43,40,17,18,25,13,27,43,27,16,25,19,65,66,16,20,22,42,74,64,32,35,32,41,18,19,33,28,6,2,16,31,25,4,29,52,13,4,26,46,18,3,21,20,8,0,28,23,26,8,25,17,9,3,13,24,4,20,26,31,30,42,9,34,38,46,38,36,83,80,37,22,17,18,17,28,20,30,26,24,8,26,26,16,9,44,42,14,29,10,32,42,38,52,20,14,35,22,48,35,28,30,36,14,16,8,20,25,37,51,33,44,4,18,28,20,7,4,41,30,5,6,56,14,23,30,16,3,12,4,39,25,0,2,7,16,24,30,34,6,4,13,9,4,31,15,39,33,23,55,80,87,6,17,5,4,43,5,14,8,2,38,65,21,26,16,17,2,43,40,16,16,24
141,49,17,18,3,15,5,37,22,6,15,18,5,33,25,8,26,5,25,33,27,6,26,32,1,19,33,23,21,23,12,9,1,23,16,38,18,22,15,29,28,3,12,2,14,13,21,3,12,32,28,9,22,15,22,7,9,23,6,2,27,16,14,13,12,25,26,25,19,2,27,22,11,26,15,1,1,17,2,16,27,24,2,1,33,7,18,6,26,2,24,32,2,14,16,16,16,25,10,14,14,2,21,1,13,2,9,38,38,24,28,6,16,51,35,11,20,7,12,22,21,13,12,22,27,24,5,2,24,2,22,14,24,2,18,12,24,7,7,24,28,0,12,5,28,1,10,24,27,27,5,31,6,1,19,5,22,32,12,16,19,15,25,57,55,14,8,23,27,24,3,12,7,2,13,21,1,1,24,24,25,18,26,6,28,12,16,16,23,6,12,15,7,21,10,1,2,14,18,26,32,8,10,15,24,12,16,32,30,2,14,21,25,19,20,22,26,28,32,13,7,26,29,35,24,16,5,28,30,21,25,6,3,6,22,24,26,27,28,21,27,17,6,5,28,53,58,22,29,25,24,18,22,24,27,28,19,39,16,10,23,27,26,17,12,26,28,12
142,54,11,10,15,18,14,40,22,13,16,21,8,20,22,13,24,8,24,37,24,15,24,20,13,23,35,22,16,26,8,13,12,26,14,41,14,19,13,30,25,16,8,13,11,24,23,12,9,35,24,20,10,12,18,18,12,26,13,11,23,18,10,26,10,24,24,22,15,11,23,22,7,24,17,12,11,21,11,17,24,12,11,12,29,7,9,13,22,12,20,28,12,19,18,19,19,23,15,25,18,11,18,12,12,12,16,40,43,21,25,14,19,52,39,9,12,7,15,21,17,11,4,18,26,20,14,11,23,12,26,18,20,11,20,10,24,18,18,22,23,12,0,8,27,12,20,22,23,25,16,27,14,12,8,8,16,31,9,13,20,14,13,58,57,14,5,20,25,22,12,10,6,11,26,18,12,14,23,22,19,21,23,7,27,9,18,14,27,13,12,11,6,22,12,12,12,12,29,22,32,20,2,13,25,8,20,28,26,13,10,18,22,15,7,23,22,30,30,26,8,24,27,31,20,16,17,24,27,23,22,7,12,9,20,21,23,25,26,9,24,15,12,12,31,58,63,20,27,22,26,19,24,23,24,23,13,43,14,3,20,24,24,21,15,22,24,4
143,54,12,12,8,12,8,40,21,6,16,20,0,28,25,6,24,6,24,37,23,8,26,27,6,21,37,21,16,24,8,6,4,26,14,40,14,20,12,31,26,8,8,6,10,18,19,5,8,34,24,12,17,11,19,11,6,28,6,4,23,18,10,18,10,23,24,21,14,4,25,20,7,24,17,5,4,21,4,16,24,20,4,5,31,6,14,6,22,4,21,28,4,12,19,18,19,23,8,18,12,4,18,4,10,4,9,39,41,20,25,6,19,54,38,9,16,7,16,22,18,10,7,19,27,21,7,4,21,5,26,12,20,3,20,10,22,12,11,23,26,5,8,0,28,5,12,21,24,25,9,30,6,4,14,6,16,32,8,12,20,13,20,58,59,14,3,21,26,22,6,10,6,4,18,20,5,6,24,23,19,20,22,6,28,8,18,14,25,6,10,11,2,22,12,4,5,12,23,23,31,12,6,14,25,8,18,27,26,6,11,20,24,16,15,19,23,32,32,17,7,22,28,31,20,16,9,24,26,18,22,1,5,9,18,22,23,24,26,16,23,15,9,6,31,59,59,19,26,22,20,19,20,22,25,25,14,44,15,6,20,25,25,20,14,23,24,8
144,74,36,35,27,15,32,62,7,24,43,44,27,36,6,22,7,33,3,59,6,36,6,41,30,48,64,10,42,54,33,22,30,54,38,68,41,7,40,54,4,28,33,30,36,29,8,32,33,62,11,20,31,36,8,25,20,50,22,28,3,45,36,24,16,9,8,9,41,29,6,7,34,10,42,28,28,44,28,42,3,36,29,28,4,34,36,22,5,29,10,6,28,16,46,44,46,9,20,27,16,28,42,29,17,28,20,66,68,8,12,23,46,80,65,35,37,32,42,10,12,35,30,8,6,9,32,28,6,30,50,15,5,29,46,17,7,23,23,5,8,28,27,28,0,28,20,5,6,4,27,5,22,28,33,33,42,5,33,39,46,41,35,86,86,39,26,9,10,9,32,17,31,26,26,8,30,30,8,5,45,48,6,32,3,34,44,38,50,23,17,38,26,46,40,30,30,37,16,9,6,22,26,41,53,33,45,6,10,31,16,8,4,41,32,7,4,57,7,25,34,8,6,5,6,42,28,8,8,8,9,27,31,36,8,6,5,2,4,32,8,43,35,23,56,83,90,7,10,4,8,46,8,7,2,7,41,67,13,30,10,10,6,46,41,9,9,24
145,51,17,16,4,14,5,38,22,6,14,19,5,31,27,7,24,4,25,35,26,6,27,30,1,20,34,24,21,24,12,8,2,24,16,38,19,22,15,29,28,4,12,3,15,12,22,4,12,32,26,9,22,15,21,7,8,26,6,2,26,16,14,13,12,25,27,25,18,2,26,22,11,25,15,0,1,18,1,16,25,24,1,0,31,6,19,6,23,1,23,31,1,14,17,17,16,26,10,14,14,2,21,1,12,1,8,37,37,23,27,6,16,50,35,12,18,6,13,24,20,13,12,21,27,24,5,1,22,3,22,14,24,2,18,12,24,7,7,24,25,1,12,5,28,0,9,25,28,26,5,29,6,1,18,5,20,32,11,16,18,16,25,59,57,14,8,23,27,24,4,12,7,1,13,20,0,1,26,25,25,18,24,6,29,11,16,15,24,6,12,14,6,21,10,2,3,14,18,25,33,8,10,15,23,12,18,31,29,2,12,20,24,18,19,22,24,29,34,13,7,24,29,33,24,15,4,25,27,20,26,5,3,7,21,22,26,27,28,21,27,18,7,4,27,58,59,23,28,26,24,18,21,25,27,26,18,42,17,10,22,27,27,18,13,26,26,13
146,60,24,24,9,5,14,47,13,6,22,28,12,40,18,7,16,12,17,43,18,15,17,40,10,28,44,14,28,33,20,8,11,32,23,46,25,14,22,38,20,7,19,11,22,10,12,12,20,39,18,0,29,22,12,6,7,33,7,9,17,24,20,6,16,17,18,16,27,9,18,13,19,17,24,9,8,27,9,23,17,31,8,10,23,14,27,7,15,8,14,21,8,5,26,24,25,16,5,7,5,9,27,9,8,9,4,48,49,14,19,7,26,58,43,19,27,14,22,13,14,20,19,12,19,16,14,8,14,12,32,5,15,10,28,14,14,3,3,16,17,10,20,12,20,9,0,15,18,18,8,22,7,9,25,12,27,25,18,24,28,23,31,69,64,21,14,14,18,14,12,16,14,9,7,12,9,10,16,15,33,26,16,14,21,20,24,22,34,6,8,22,14,29,20,10,12,22,10,16,24,3,18,23,33,20,25,21,19,11,15,12,16,26,27,13,16,38,24,5,14,17,21,25,14,24,9,17,18,11,16,12,12,15,13,14,17,18,19,27,18,24,16,7,36,65,66,13,19,16,14,25,14,16,19,17,26,49,15,17,13,18,18,27,21,17,18,21
147,70,32,30,22,10,28,63,7,18,36,42,21,37,5,16,8,28,2,60,5,31,6,37,23,44,57,8,38,46,29,16,25,48,35,65,33,3,34,51,5,21,28,26,33,25,7,28,28,52,11,15,28,32,3,21,16,50,18,23,3,38,32,20,12,8,7,8,34,23,5,7,29,10,37,24,22,42,23,38,4,31,23,24,9,28,31,17,1,22,9,8,23,10,41,41,40,8,16,21,10,22,40,24,12,23,16,61,64,7,11,19,42,74,58,30,31,28,35,10,11,30,26,3,7,8,28,22,6,27,48,10,5,24,40,12,8,18,17,1,9,24,22,21,5,25,15,0,7,4,24,7,17,23,29,26,36,10,29,34,41,33,30,76,83,34,20,8,9,8,26,12,28,22,20,4,23,23,8,1,42,39,6,27,5,30,38,35,49,18,12,31,20,45,35,26,27,32,14,8,11,17,21,35,46,30,39,7,10,27,12,3,4,36,29,7,4,52,9,20,27,8,6,10,5,36,23,8,8,8,8,21,26,29,3,5,5,4,5,28,7,36,28,19,49,82,82,3,8,4,9,42,8,6,4,8,33,65,12,22,9,9,8,43,35,8,8,19
148,74,34,33,27,14,31,66,6,21,39,44,25,44,11,19,2,30,6,59,10,33,0,44,28,44,60,14,42,48,32,19,28,51,37,62,39,5,38,52,9,26,32,30,35,27,6,30,34,59,16,18,32,36,6,24,19,52,21,26,8,41,34,23,19,14,12,15,39,27,11,6,30,15,43,28,25,43,26,42,3,34,26,28,6,30,34,21,6,26,15,4,25,13,44,41,42,14,18,26,13,26,42,26,15,26,20,67,66,14,16,21,43,73,59,32,35,30,39,15,17,33,27,6,1,15,31,27,4,30,50,13,4,28,46,16,3,20,20,6,3,27,23,24,6,28,18,7,0,10,25,4,22,27,31,31,40,7,34,38,46,37,36,86,83,38,23,14,16,15,29,17,30,27,24,7,27,28,14,7,42,44,12,30,9,34,40,38,52,22,15,35,24,48,38,27,30,38,15,14,7,20,23,37,51,31,45,4,15,28,18,6,2,38,31,5,4,54,12,23,31,15,3,10,4,41,27,3,2,7,14,26,28,35,6,4,10,7,2,31,13,41,32,24,54,84,86,5,14,3,4,44,6,12,5,2,37,67,18,26,16,15,1,45,38,14,14,23
149,73,34,33,25,13,32,64,10,22,40,46,24,33,2,20,12,31,4,60,1,31,10,40,26,44,60,5,42,51,33,19,28,50,39,67,37,6,38,56,2,26,34,30,35,28,11,30,31,56,7,18,31,34,7,24,19,50,20,26,3,44,34,23,15,5,3,5,39,25,1,10,30,6,43,27,27,46,25,39,7,34,26,26,8,30,33,22,4,26,6,10,26,12,41,42,43,4,17,24,14,25,42,26,16,27,19,63,66,4,7,22,44,77,62,32,34,31,40,6,7,33,27,7,10,5,32,27,10,29,48,12,8,27,42,14,11,20,21,4,13,27,25,25,4,26,18,4,10,0,26,9,21,27,32,29,40,6,33,38,43,36,34,82,84,39,23,5,6,4,30,14,31,26,24,6,26,27,4,4,43,44,2,30,2,33,44,39,52,21,14,34,23,44,35,29,30,37,18,4,10,20,23,38,48,32,41,10,6,30,14,6,8,40,30,10,7,53,6,23,33,4,10,8,8,39,24,12,12,11,5,24,30,32,6,8,1,4,8,30,3,39,33,21,54,85,86,6,5,7,13,43,12,3,5,11,37,64,10,26,5,6,11,42,40,4,5,20
150,52,21,21,2,13,6,38,20,5,19,18,9,36,26,6,24,9,24,36,25,7,26,36,4,22,37,22,24,25,15,7,5,24,19,38,24,21,19,28,29,2,16,4,19,9,19,4,16,33,27,8,26,18,20,3,8,26,5,6,26,17,17,8,13,25,27,23,23,6,26,20,16,26,19,5,6,18,6,20,25,27,6,5,32,11,23,5,24,6,22,29,5,13,18,18,18,24,8,9,13,6,24,6,11,6,8,40,38,23,26,5,18,52,35,16,24,10,17,21,19,17,17,20,28,24,6,6,22,5,24,12,24,6,20,11,24,6,6,24,24,5,16,9,27,5,8,24,25,26,0,30,5,5,24,9,25,32,15,22,20,19,29,60,58,19,12,22,27,22,4,12,12,6,9,20,5,4,25,24,28,19,25,11,28,16,16,19,26,5,11,18,10,22,14,5,5,18,13,23,33,6,15,20,25,16,20,30,28,4,12,20,23,22,24,20,24,30,32,8,12,25,28,32,21,20,0,25,26,19,24,9,4,8,21,22,25,25,28,24,25,21,8,4,32,55,59,21,26,25,22,22,21,23,26,25,23,40,16,14,21,25,27,18,14,24,26,16
151,81,40,37,29,16,34,64,8,24,45,46,28,42,10,24,6,34,5,61,10,36,4,41,30,52,67,14,46,55,34,23,31,52,40,72,40,8,42,56,8,27,38,32,40,29,10,33,36,63,16,22,32,39,9,27,23,54,25,30,7,44,37,26,19,13,12,13,43,30,10,9,36,16,47,31,29,50,30,42,5,37,28,30,2,34,36,25,6,28,15,1,29,16,48,46,48,14,22,28,16,30,46,31,19,29,22,68,70,13,16,25,46,83,68,35,40,34,45,15,16,39,30,10,3,14,35,30,8,34,52,18,7,30,50,18,7,23,23,7,4,31,27,30,5,29,22,7,4,9,30,0,25,31,34,33,46,6,37,40,50,42,36,86,89,40,27,14,14,14,32,18,33,31,28,10,29,29,13,7,46,47,10,34,8,38,47,40,54,24,18,40,26,48,38,32,32,38,17,14,4,23,29,40,54,35,46,2,15,32,18,10,6,44,36,9,6,58,11,24,34,13,2,9,8,44,29,4,3,11,14,28,33,36,10,8,10,6,2,34,12,42,35,26,60,86,92,9,14,5,8,48,9,12,5,4,42,70,18,32,14,14,4,48,41,13,14,26
152,53,18,19,5,8,10,41,17,0,20,23,6,32,20,2,19,10,20,39,20,12,22,31,7,25,38,17,22,28,13,2,7,30,18,45,18,16,16,34,22,4,13,8,15,12,16,9,12,35,20,7,22,15,16,6,3,29,0,6,20,21,15,11,9,21,20,18,20,6,21,16,12,21,22,6,5,23,5,20,20,25,5,6,28,10,18,0,18,6,17,24,5,8,22,23,22,21,4,12,8,5,22,5,6,5,4,42,44,17,21,1,22,56,40,14,21,11,19,17,15,14,13,16,23,18,11,5,16,8,28,8,18,6,23,8,18,5,6,19,20,6,14,6,22,6,7,17,22,21,5,25,0,7,19,9,22,26,12,17,25,16,26,66,64,17,9,18,21,17,9,9,10,5,13,14,6,6,20,18,26,23,20,10,24,13,22,17,30,0,7,15,8,26,16,7,8,14,16,18,30,7,12,18,28,13,22,24,24,8,9,16,20,19,20,16,20,34,26,12,10,20,23,28,17,19,5,21,22,15,19,7,8,12,16,17,20,21,24,20,20,19,12,2,33,61,64,17,23,20,16,22,16,19,22,21,19,46,11,11,16,20,21,22,18,20,20,13
153,47,16,17,4,14,4,36,23,7,14,18,4,32,26,8,25,4,26,33,27,6,28,32,1,20,33,24,20,23,11,9,1,22,16,40,18,23,16,26,28,4,11,2,14,14,21,3,11,30,28,10,20,13,22,8,9,24,7,1,25,16,12,14,13,26,26,23,18,1,27,23,10,27,15,1,2,18,2,14,27,24,2,1,32,6,18,7,24,2,22,31,2,14,16,15,16,27,10,15,14,1,20,2,12,2,8,39,40,22,28,6,16,51,34,11,18,6,12,24,20,13,11,21,30,23,5,2,24,2,22,14,24,2,18,13,24,7,7,26,26,1,12,4,28,1,9,23,27,27,5,31,7,0,19,4,20,34,10,16,18,14,25,58,54,13,7,24,27,24,3,12,6,2,14,20,1,2,27,25,24,17,24,6,30,11,16,15,23,6,13,14,6,20,10,1,2,13,18,26,35,9,10,14,23,11,17,31,30,2,14,21,26,18,19,23,26,27,32,13,6,27,29,33,22,15,5,28,27,22,27,5,3,7,21,24,26,29,28,20,27,18,6,5,26,58,58,22,29,25,22,16,22,24,27,26,17,41,18,9,22,26,28,17,12,26,25,12
154,43,4,3,22,26,21,34,30,20,10,13,14,13,32,19,29,15,32,28,30,22,32,13,20,15,29,27,10,19,8,20,18,20,7,34,7,27,6,24,34,22,8,19,5,32,31,19,8,26,31,26,3,6,25,26,19,20,20,18,31,11,6,33,18,29,31,28,7,17,30,28,8,30,11,19,18,13,18,9,30,5,18,19,38,12,2,21,30,19,28,36,19,26,14,12,12,30,21,32,26,18,10,17,18,18,23,33,35,28,31,20,20,44,31,8,4,14,8,26,25,6,7,25,32,27,19,18,30,20,21,26,28,17,13,18,30,25,24,28,31,19,8,14,33,18,25,29,31,32,24,34,19,19,0,14,10,38,8,6,13,6,6,54,54,7,12,29,32,27,20,18,12,17,33,25,18,19,30,28,12,13,30,13,32,8,12,6,19,21,18,5,12,21,9,18,19,6,38,28,40,27,9,7,20,8,12,35,33,19,17,27,30,9,1,28,28,25,36,31,12,30,32,36,28,9,24,30,31,32,32,14,18,16,25,28,32,32,32,2,30,8,19,20,24,51,52,27,33,29,32,12,29,30,31,30,6,38,22,10,28,29,32,13,15,28,30,10
155,44,12,13,8,16,7,36,26,9,11,15,5,27,28,10,27,0,28,30,30,8,30,28,5,16,31,25,17,20,7,10,4,20,12,37,14,24,12,24,32,8,8,6,10,18,25,5,7,29,28,12,17,10,23,11,12,22,9,4,29,14,9,17,16,28,30,27,15,4,30,24,7,30,12,5,4,15,4,11,28,20,4,5,37,2,13,9,26,4,26,34,4,17,14,13,13,28,13,19,18,4,16,4,15,4,11,34,36,26,29,9,14,46,33,7,16,2,10,26,23,9,8,25,30,26,6,4,26,4,20,17,26,4,16,15,27,11,11,28,30,5,8,6,33,5,12,26,31,29,9,33,9,4,14,0,16,36,6,12,15,11,20,52,56,10,6,27,30,25,5,16,3,4,19,24,5,6,29,27,19,14,28,2,31,7,13,11,20,9,15,10,6,17,7,4,4,9,22,27,38,13,6,11,20,7,13,34,32,6,16,23,28,14,14,26,28,26,34,17,3,28,31,35,25,12,9,28,31,24,29,6,5,4,24,26,28,31,30,16,28,13,5,8,25,54,58,25,30,30,25,14,26,28,29,30,14,36,20,6,25,29,28,14,10,28,30,9
156,36,6,7,22,28,23,22,36,22,6,7,16,14,39,23,38,16,38,19,39,24,39,11,20,6,20,38,0,10,10,21,20,23,5,25,3,37,6,14,42,24,10,22,7,34,34,21,10,18,42,29,10,7,35,28,22,10,22,20,41,7,8,34,26,38,42,38,3,20,39,36,10,39,6,21,20,7,20,6,38,8,20,21,44,15,7,22,40,20,35,44,20,26,16,12,7,38,23,33,26,20,1,20,26,20,25,24,24,37,42,22,21,36,22,10,6,14,9,38,34,8,13,34,43,38,23,20,36,20,23,28,36,19,7,26,36,27,28,37,42,22,16,16,42,20,27,36,40,40,25,46,22,20,10,16,0,46,10,4,10,6,6,45,46,7,17,36,40,36,20,26,14,20,34,35,20,21,40,38,4,11,40,15,43,10,13,6,10,21,25,7,18,22,10,20,20,7,38,37,46,27,17,6,21,10,5,46,43,22,27,34,38,2,10,35,38,14,47,32,14,38,42,49,36,6,25,40,40,35,41,16,21,17,36,37,41,41,41,10,40,4,21,22,14,43,44,36,41,38,36,4,36,38,40,39,4,26,30,14,38,40,40,10,16,38,38,20
157,83,39,39,31,19,36,66,12,26,46,49,30,37,7,26,9,37,8,67,8,37,7,42,34,51,70,10,48,57,38,25,34,54,45,74,43,11,42,60,5,30,40,35,41,32,12,36,40,63,10,24,35,41,13,29,25,55,26,31,7,48,41,29,22,8,7,9,43,34,6,12,36,9,48,34,33,52,33,48,8,40,31,31,5,35,39,27,9,31,10,7,32,19,50,49,47,8,25,30,20,31,49,34,22,31,25,71,68,10,10,27,50,79,65,38,40,36,48,10,13,41,35,13,7,10,36,31,10,35,58,20,10,32,49,21,10,26,26,9,9,32,31,32,5,32,25,10,7,6,32,6,26,34,38,36,46,0,39,43,50,43,40,90,88,46,30,10,9,10,35,20,35,34,30,13,32,33,8,9,51,50,8,36,5,40,50,45,56,26,20,43,29,52,42,34,36,41,20,9,6,26,30,43,55,40,48,8,8,37,20,12,9,45,36,11,8,64,5,28,38,8,8,3,10,44,32,9,9,14,8,32,36,40,12,10,7,6,5,38,7,46,40,29,61,85,96,11,8,8,10,51,12,9,6,8,44,70,16,34,11,8,8,52,45,8,8,26
158,42,6,6,14,20,14,31,28,12,8,13,8,22,30,13,30,6,30,29,32,14,31,20,12,14,29,28,10,18,1,14,10,18,6,34,8,28,5,21,33,15,1,12,4,24,28,12,1,26,31,18,11,4,26,18,14,18,12,10,32,10,3,24,18,32,31,28,8,10,32,26,2,31,10,11,10,12,10,8,31,14,10,11,37,5,8,12,29,10,28,35,10,20,11,11,10,32,14,24,20,10,10,10,18,10,16,33,34,28,31,12,12,43,28,1,9,5,8,29,27,2,5,28,32,28,13,10,28,11,18,20,29,10,12,17,31,17,17,29,34,12,9,8,33,11,18,29,34,33,15,37,12,10,8,6,10,39,0,6,13,5,14,53,53,6,10,30,34,30,12,18,4,10,25,26,11,12,32,30,14,12,30,5,34,1,10,6,19,12,18,4,9,14,4,10,11,4,30,30,40,19,9,6,18,1,11,37,34,12,19,27,32,8,9,27,30,24,37,23,4,32,34,40,29,8,15,31,32,27,30,8,11,7,28,28,31,34,34,10,34,7,12,12,23,51,52,27,35,30,30,11,28,29,32,33,8,34,23,6,27,30,32,12,7,32,30,12
