Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
156,8,16,4,18,12,2,2,8,7,12,1,5,4,6,4,4,8,6,3,5,19,7,19,8,10,14,5,1,16,6,3,8,18,8,1,2,9,2,5,15,9,3,1,8,9,7,3,2,3,4,8,2,4,11,2,1,21,2,7,8,6,10,6,7,7,15,1,7,1,20,21,2,5,5,8,7,9,6,8,14,8,2,21,7,7,3,2,10,5,8,7,2,18,7,6,8,1,23,18,6,20,7,2,2,6,7,6,17,6,9,3,7,7,7,4,5,13,8,13,1,5,8,13,8,7,2,20,7,4,2,6,8,8,8,17,22,16,9,3,8,2,1,10,9,14,2,19,5,5,8,14,2,1,26,8,0,12,8,6,6,4,8,13,3,4,8,2,10,16,17,20,4,2,6,2,6,17,5,8,5,22,7,17,17,18,2,7,18,2,7,18,33,16,20,6,4,2,8,5,6,11,6,11,5,5,5,11,2,20,5,3,6,14,7,18,7,19,5,20,22,18,8,12,5,16,15,23,5,8,4,2,6,12,7,2,7,2,7,3,11,3,16,33,18,17,2,3,4,7,8,7,6,3,7,7,6,13,12,6,6,2,2,17,17,10,5,5,8,17,11,8,7,7,13,5,17,19,4,12,8,12,14,6,13,15,3,6,4,4,12,15,17,7,17,37,6,8,4,17
157,9,24,12,20,10,12,12,4,5,2,12,11,10,5,14,8,4,7,10,7,19,5,18,4,2,8,7,11,15,12,14,6,20,3,12,13,3,13,8,5,3,9,12,4,6,8,8,12,9,9,4,12,13,1,10,12,10,10,13,3,18,3,11,5,5,4,11,8,12,10,10,10,6,16,4,5,3,6,4,4,3,13,10,6,18,13,12,4,7,4,12,10,7,5,13,4,12,27,12,13,9,8,12,13,12,5,6,6,6,6,11,4,17,8,13,11,11,4,3,12,13,4,5,4,18,13,9,5,15,10,14,4,12,4,6,10,6,6,12,3,14,12,15,3,9,13,13,11,16,6,8,12,11,37,4,12,0,4,8,9,14,4,2,8,8,7,12,4,5,19,9,12,11,13,10,16,6,11,17,12,10,5,6,21,23,11,5,7,12,4,19,41,6,9,7,16,10,4,8,8,1,17,4,7,16,6,10,10,9,6,14,7,4,6,6,4,12,10,25,10,7,19,8,8,6,4,12,7,4,15,12,6,4,16,13,16,11,6,12,1,14,19,38,30,6,13,8,8,7,4,12,13,12,8,5,6,10,9,6,6,13,10,20,6,10,6,11,4,11,4,19,8,17,10,10,11,10,10,2,6,12,4,6,4,4,13,6,8,10,1,3,20,12,19,40,5,18,7,6
158,8,22,9,18,7,10,9,2,2,5,8,8,9,2,10,8,2,6,6,4,18,2,17,1,2,7,4,8,14,12,11,5,18,2,9,10,1,10,4,8,1,6,8,2,6,5,5,9,9,5,2,9,10,3,8,9,14,6,9,1,14,2,8,4,3,8,8,7,8,13,13,7,3,12,2,1,1,3,2,5,1,10,13,6,15,10,9,4,3,1,9,7,10,2,11,2,8,25,13,10,12,5,10,10,8,2,3,9,3,5,9,2,14,5,9,10,11,2,6,9,11,2,6,1,15,10,12,2,12,7,11,2,8,2,9,13,9,5,8,1,10,8,12,1,8,10,13,10,12,5,7,9,8,34,2,8,4,0,4,6,10,2,5,5,7,6,9,3,8,18,13,10,7,12,6,12,9,10,14,10,14,2,9,19,22,7,1,10,8,2,18,40,8,12,6,12,6,1,5,4,4,14,4,5,13,4,8,7,12,3,10,6,6,6,10,1,12,6,24,14,10,16,7,8,10,7,16,4,1,11,10,2,4,13,10,12,7,4,9,4,11,18,35,26,10,9,8,7,6,2,9,12,10,7,2,3,9,8,2,4,9,7,19,10,9,4,8,2,12,3,16,5,14,10,6,12,13,6,5,3,11,8,2,5,8,10,2,6,9,4,6,18,12,19,42,2,16,5,10
159,8,22,9,19,7,6,7,4,3,8,7,4,10,2,6,8,4,7,4,3,18,3,18,4,6,10,2,6,14,12,8,6,20,4,6,6,5,6,2,12,4,6,7,4,6,1,4,6,9,5,4,6,6,7,8,6,18,5,6,4,10,6,4,5,4,12,7,8,7,17,17,5,2,9,4,3,5,2,4,9,5,7,17,6,11,6,7,7,3,4,6,4,14,3,12,4,6,26,12,6,17,1,7,7,4,3,2,13,2,6,9,4,11,1,6,11,11,4,9,6,11,4,10,4,10,6,16,3,8,5,7,4,4,4,14,17,13,6,9,4,7,6,8,4,8,7,15,11,9,6,9,7,6,31,4,6,8,4,0,2,10,4,9,5,8,7,7,6,11,18,17,9,7,12,4,9,14,11,9,11,18,3,13,20,24,5,3,15,6,4,19,39,12,16,6,10,4,4,2,1,8,11,6,6,9,2,10,4,16,2,7,7,10,6,13,4,16,2,24,16,13,11,9,8,13,11,20,3,4,7,7,3,8,9,6,13,8,5,9,8,6,18,38,21,13,7,8,8,7,4,5,13,6,8,3,2,9,9,2,4,7,7,20,14,9,4,4,4,11,6,12,1,11,10,3,12,17,2,9,2,11,11,2,8,11,6,2,7,10,7,10,20,12,18,43,2,12,6,14
160,8,22,9,19,7,6,6,6,5,10,6,2,9,4,5,8,6,6,4,3,19,5,18,6,8,12,2,6,15,12,6,6,19,6,6,5,7,7,2,13,6,5,7,6,7,1,4,6,9,5,5,6,4,9,7,6,20,5,4,6,9,8,3,5,4,13,6,7,6,18,18,5,3,9,6,5,6,3,6,11,6,6,18,6,10,4,7,8,3,6,4,4,16,4,12,6,6,24,13,5,18,1,7,7,2,4,3,16,3,7,8,5,9,1,4,11,12,6,11,6,10,6,11,6,8,6,18,5,6,5,6,6,3,6,15,18,14,6,9,6,7,6,7,6,8,7,17,10,9,6,12,7,6,29,5,6,9,6,2,0,10,6,11,5,7,6,7,8,12,19,18,9,7,12,4,7,15,10,8,11,20,4,14,20,23,5,5,15,5,5,18,42,14,18,6,9,4,6,2,2,9,9,8,6,8,3,9,4,17,3,5,6,11,6,16,5,16,1,22,18,16,11,10,7,14,12,21,3,6,6,7,4,10,7,5,12,7,5,8,9,5,19,38,20,14,6,8,8,6,6,4,12,4,7,4,4,10,10,4,4,6,7,20,14,9,4,2,6,12,8,11,1,10,11,1,12,19,2,10,3,11,12,4,10,14,4,4,6,9,9,12,20,12,19,42,4,10,5,14
161,10,20,1,20,16,4,4,10,8,15,4,9,4,9,8,6,10,8,7,7,20,9,23,10,11,16,9,4,17,3,6,10,19,10,4,5,10,4,9,17,11,5,4,10,10,10,7,5,4,6,9,4,8,13,3,5,22,5,11,10,5,11,10,9,8,16,4,9,4,23,24,6,8,3,10,10,11,8,10,15,10,4,22,8,5,6,4,13,8,10,11,6,20,8,4,10,4,25,21,10,22,11,4,4,10,9,10,20,8,10,3,10,5,11,8,4,16,10,16,4,1,10,16,10,4,4,23,9,7,5,10,10,12,10,19,23,19,10,2,11,4,5,14,10,17,4,19,2,3,10,16,4,4,23,9,4,14,10,10,10,0,10,15,5,6,10,4,12,18,20,22,2,3,4,6,10,18,2,12,6,23,8,19,19,18,6,10,19,5,9,19,30,18,21,8,3,7,10,9,10,14,8,12,7,5,9,12,6,22,8,7,7,15,8,19,9,20,10,22,23,20,6,14,7,18,16,26,7,10,6,4,8,14,10,5,2,3,9,2,13,7,19,36,16,18,4,6,6,9,10,11,4,7,10,9,11,14,14,9,8,4,4,20,20,12,7,9,10,20,12,7,10,9,15,9,21,23,8,15,12,14,17,8,14,18,7,8,6,6,12,16,19,3,19,34,8,6,6,20
162,6,21,9,17,8,9,9,1,2,5,8,8,7,2,11,6,1,4,6,4,16,2,16,2,2,6,4,8,13,9,12,4,16,1,9,10,2,10,4,8,2,6,9,1,4,5,5,9,7,5,1,10,10,3,7,9,13,7,9,2,14,2,8,3,2,7,8,6,8,14,13,7,3,12,1,2,2,3,1,5,2,10,14,4,15,10,9,3,4,2,9,7,10,2,10,1,8,24,14,11,13,5,10,10,8,2,3,10,3,4,7,1,14,5,10,8,9,1,6,9,10,1,6,2,15,10,12,2,12,7,11,1,9,1,10,13,9,4,8,2,11,8,12,2,9,10,11,9,14,4,6,10,8,34,1,8,4,2,4,6,10,0,5,6,6,4,10,2,7,17,13,10,7,11,6,13,9,9,14,9,13,2,9,18,21,7,2,11,9,1,17,38,9,12,4,12,6,2,5,4,4,14,3,4,13,4,7,7,12,3,11,4,6,4,10,2,11,6,22,14,10,15,6,6,9,7,16,4,1,11,10,2,4,12,10,12,7,3,9,4,11,17,35,25,10,10,6,6,5,1,9,10,10,6,2,3,7,7,2,2,9,7,16,9,6,3,8,1,13,3,16,5,15,8,7,14,13,6,4,4,9,8,3,4,8,10,2,5,7,3,7,17,10,18,39,2,16,4,10
163,7,22,14,18,11,14,14,5,6,3,12,12,11,7,15,9,4,7,10,8,18,6,17,4,4,6,8,12,13,12,16,5,18,5,13,14,4,15,9,4,5,10,14,5,5,9,10,13,10,10,6,14,14,2,12,13,9,11,14,5,19,3,13,6,7,3,12,6,12,8,8,12,8,18,5,6,4,8,5,3,5,14,9,6,20,14,14,3,8,5,13,12,6,6,11,5,13,25,14,16,8,10,14,14,12,6,8,5,7,5,12,6,19,10,14,12,10,5,2,14,14,5,4,5,20,14,8,6,17,12,16,5,13,5,5,9,5,5,13,4,15,14,18,5,10,14,12,13,17,5,7,14,13,37,6,13,2,5,9,11,15,5,0,10,10,6,15,3,4,18,8,14,12,12,11,17,5,13,18,10,8,6,4,18,23,12,6,6,12,6,17,38,4,8,7,16,10,5,10,9,2,19,3,8,17,8,8,12,7,8,16,8,2,7,5,6,11,11,22,8,5,19,6,8,5,3,12,9,5,16,14,7,2,17,14,17,12,6,14,2,15,18,36,30,5,14,10,10,6,5,14,11,14,6,6,7,8,8,6,7,14,11,18,4,8,8,12,6,12,3,20,9,20,9,11,13,8,11,3,7,10,3,7,2,3,15,7,10,9,2,3,19,12,18,42,6,20,8,4
164,6,17,4,15,12,5,4,5,4,10,3,4,4,4,6,3,6,3,2,2,16,4,17,6,7,12,4,3,12,6,6,6,16,6,4,5,6,4,4,13,6,1,4,5,6,6,2,4,4,1,5,4,5,8,3,4,18,2,6,6,10,7,5,4,4,13,3,4,3,19,18,2,3,8,5,5,6,4,5,11,6,4,19,4,10,5,4,8,2,5,6,2,16,4,7,6,3,20,17,5,18,6,4,4,5,4,5,15,4,6,4,5,9,6,4,6,12,6,11,4,6,5,10,6,10,4,17,5,7,2,6,6,8,6,15,18,14,6,4,6,5,4,10,6,12,4,16,6,8,6,11,4,3,29,5,3,8,5,5,5,5,6,10,0,2,6,4,7,12,15,18,4,2,8,2,7,14,6,8,6,18,4,14,15,18,2,5,16,3,4,14,37,13,17,3,7,2,6,4,6,9,9,8,2,8,4,8,2,18,3,6,3,12,4,15,5,17,4,19,19,15,10,10,2,14,12,20,3,6,6,4,3,9,8,5,8,3,4,4,9,5,15,32,20,15,4,3,3,4,5,6,8,5,5,4,6,10,10,4,4,4,2,15,14,7,2,4,5,17,8,11,6,10,10,5,17,18,3,9,8,9,13,4,10,12,5,4,2,4,9,12,16,7,15,35,4,11,2,14
165,5,15,5,15,14,5,5,6,6,9,4,6,2,6,6,1,6,2,4,4,16,6,17,7,7,11,6,4,11,5,7,5,14,6,5,6,7,5,6,12,7,2,4,6,6,8,4,5,2,3,6,4,6,7,2,5,17,3,9,7,10,7,7,4,4,12,4,4,4,17,18,3,6,8,6,7,7,6,6,10,7,5,18,3,11,6,5,7,4,7,8,4,14,6,5,6,4,20,19,8,17,8,5,5,7,6,7,14,6,6,3,6,10,8,5,4,10,5,10,4,5,6,10,7,10,5,16,6,8,3,7,6,10,6,14,18,13,6,4,6,6,4,12,8,15,5,16,4,8,5,11,5,4,29,6,4,8,7,8,7,6,6,10,2,0,5,5,7,11,14,18,5,3,5,4,8,14,4,9,4,18,6,14,14,16,2,7,14,4,5,15,32,12,16,2,8,4,7,6,8,8,10,7,2,9,6,7,4,17,6,6,2,10,3,14,7,15,6,18,18,15,10,9,2,14,12,21,5,6,6,5,5,8,8,6,8,3,4,4,8,6,14,30,20,14,5,1,1,4,5,8,5,6,4,6,8,10,8,5,4,5,2,15,14,6,4,6,6,19,8,12,8,10,10,6,18,16,5,10,10,9,12,5,9,12,6,6,1,2,8,12,14,5,14,34,6,11,2,14
166,2,17,9,12,13,10,9,5,5,7,9,8,7,5,10,5,5,3,6,4,12,5,12,6,6,6,5,8,9,7,12,1,13,4,9,10,6,9,5,9,6,6,9,5,1,7,6,10,6,5,5,10,10,6,7,10,13,7,9,6,14,4,8,2,4,8,8,1,8,13,12,7,4,13,5,6,6,4,5,5,5,10,13,2,16,10,10,3,4,6,10,7,10,5,7,5,9,21,19,10,12,7,10,10,8,5,6,9,4,1,8,5,14,7,9,7,6,4,8,9,10,4,5,6,15,10,12,6,12,7,11,4,8,5,10,13,10,1,8,6,11,9,12,6,13,10,10,9,13,1,6,10,8,34,5,8,7,6,7,6,10,4,6,6,5,0,10,4,7,12,13,10,8,7,7,12,9,8,14,5,13,5,8,13,16,8,6,10,8,4,13,36,8,12,3,13,6,6,6,7,7,15,3,4,14,4,3,7,12,5,11,3,6,2,10,6,11,6,17,13,10,16,5,4,9,7,16,4,5,12,10,4,4,13,10,12,8,2,10,7,10,13,31,25,9,9,5,5,2,4,9,7,10,1,5,7,5,4,4,2,9,7,12,9,3,4,8,5,18,3,16,7,15,4,7,18,13,6,8,8,5,7,4,4,8,10,5,5,5,7,8,14,7,13,37,5,16,4,9
167,10,18,3,18,13,1,1,9,8,13,2,6,3,8,5,5,9,7,4,6,21,8,21,10,10,15,6,2,16,5,3,10,19,10,1,2,10,1,6,18,10,4,1,9,10,8,4,2,4,5,8,1,4,12,3,2,23,3,8,10,5,12,7,8,8,16,2,9,2,22,22,3,7,4,10,9,10,7,9,14,10,1,23,8,6,3,1,12,6,10,8,3,19,8,6,10,2,25,18,7,23,8,1,1,7,9,7,18,7,10,2,8,5,8,4,4,15,10,15,1,4,9,14,9,5,1,22,8,4,3,6,9,9,9,18,22,17,10,2,10,1,1,11,9,15,1,20,4,4,10,15,1,2,24,8,2,12,9,7,7,4,10,15,4,5,10,0,11,16,18,22,3,2,6,4,8,19,4,8,5,23,8,18,19,19,3,8,20,2,9,19,36,17,21,7,3,4,10,6,7,12,6,11,6,4,6,12,3,21,6,4,7,15,8,18,8,21,6,22,22,19,6,14,6,18,16,25,6,9,3,1,7,13,8,2,6,3,8,2,12,3,19,35,16,19,1,5,5,8,10,7,6,4,9,8,8,14,13,8,7,1,3,19,18,11,6,6,9,19,12,7,7,6,13,6,18,22,5,14,9,13,17,8,14,17,4,8,4,5,12,16,19,6,18,34,7,7,6,18
168,6,20,11,16,10,11,11,2,4,4,10,9,9,4,12,6,2,5,8,6,15,4,15,3,3,5,6,10,12,9,12,3,16,2,11,12,2,12,6,6,3,8,11,2,3,7,8,11,8,7,3,11,12,4,9,10,12,8,12,3,17,1,10,3,4,6,10,5,10,11,12,8,5,15,2,3,2,5,2,4,2,12,12,4,16,12,11,1,5,3,11,9,8,3,9,2,10,23,15,12,11,7,12,11,10,3,5,8,4,3,9,3,16,7,12,9,8,2,4,10,11,2,4,3,16,11,10,4,13,9,14,2,10,2,7,12,7,3,10,2,12,10,14,3,10,12,10,10,15,3,5,11,10,36,3,10,4,3,6,8,12,2,3,7,7,4,11,0,6,16,11,11,9,10,8,14,7,10,15,8,12,3,7,18,20,9,3,8,10,3,16,37,6,10,4,14,8,3,7,6,3,16,1,6,16,6,7,9,10,5,12,5,4,4,8,3,10,8,21,12,8,17,5,6,7,5,14,6,2,12,12,4,2,15,12,13,9,3,11,3,12,16,34,27,7,12,7,6,4,2,11,9,12,5,3,4,6,6,4,4,11,9,17,7,6,5,10,2,15,1,18,7,16,7,8,14,11,8,5,5,8,6,5,3,6,12,4,6,6,3,5,18,10,17,40,4,18,6,7
169,7,19,16,14,13,16,16,7,8,6,15,15,14,9,16,12,7,10,12,10,15,8,13,7,6,3,11,15,10,14,17,7,14,7,16,17,6,16,11,7,7,12,15,7,6,12,13,17,13,12,8,16,16,5,14,16,6,14,16,7,22,6,16,8,8,7,15,8,16,6,6,14,10,20,7,8,7,10,7,2,7,16,6,9,22,16,16,4,10,8,16,14,3,9,14,8,15,22,17,17,6,12,16,16,14,9,10,3,10,7,14,8,22,12,17,14,7,7,6,15,17,8,2,7,20,16,8,9,18,14,19,7,16,7,5,6,8,7,15,7,18,15,19,7,13,16,9,16,20,7,4,15,15,39,8,16,5,8,11,12,18,7,4,12,11,7,16,6,0,15,6,16,15,14,13,18,2,15,20,12,6,8,2,16,18,14,8,4,16,8,14,35,6,6,10,19,13,7,12,11,5,21,5,11,21,10,5,14,8,10,18,10,2,9,2,8,8,14,19,6,3,22,3,10,7,1,9,11,7,18,16,10,4,19,17,19,13,9,16,5,18,15,32,31,2,16,12,12,8,7,16,14,17,8,9,10,5,5,9,9,16,14,14,2,5,10,14,8,15,4,23,12,21,6,14,16,5,13,6,10,7,2,9,3,2,18,10,12,11,5,6,16,14,14,38,9,22,11,6
170,11,4,19,1,25,19,20,17,17,20,18,18,18,18,20,14,18,14,15,16,2,18,2,18,18,12,17,17,5,17,22,14,1,18,19,19,18,20,18,23,20,16,19,17,14,19,16,19,16,14,17,18,19,20,18,20,18,16,20,20,24,16,20,15,16,22,17,12,18,18,18,16,17,23,17,19,18,17,18,16,19,20,19,13,26,20,19,16,17,19,20,18,12,18,16,18,18,7,31,20,16,20,19,19,18,18,20,17,18,14,18,18,24,20,19,17,8,18,20,19,20,16,16,18,24,19,24,19,22,17,20,18,22,17,21,19,22,14,18,18,19,19,24,20,27,19,6,18,22,14,12,18,17,44,17,17,19,18,18,19,20,17,18,15,14,12,18,16,15,0,12,20,18,17,17,23,16,18,24,15,12,18,14,1,4,17,20,16,19,17,1,21,19,21,13,22,16,19,17,19,19,23,16,13,23,18,10,18,22,18,21,13,16,14,18,19,7,18,4,19,15,24,12,13,20,16,20,17,18,22,18,18,17,22,20,22,18,15,19,20,21,1,18,36,15,18,15,14,13,17,19,17,20,12,18,20,10,11,17,15,19,17,1,14,11,16,18,17,31,16,25,20,26,9,18,30,19,17,22,21,8,16,16,17,17,20,17,14,14,20,20,1,17,1,23,18,25,14,20
171,13,16,21,12,18,23,22,13,14,8,20,21,18,14,22,17,12,16,18,15,12,14,10,12,11,7,16,21,8,20,24,13,12,12,21,24,12,22,17,9,12,18,22,13,12,18,17,21,18,17,13,21,23,10,19,22,6,19,22,12,27,11,19,14,14,9,20,13,21,6,6,20,16,25,13,13,13,16,13,8,13,22,6,14,28,22,21,10,16,13,22,20,3,14,19,12,21,18,19,22,3,17,22,22,20,14,16,4,15,12,20,13,26,18,22,19,7,12,8,21,21,13,8,13,25,22,10,14,24,18,24,13,22,13,8,6,10,12,20,12,22,20,23,12,18,22,7,21,25,12,8,21,20,44,13,20,9,13,17,18,22,13,8,18,18,13,22,11,6,12,0,21,20,19,18,25,4,19,26,18,2,13,4,14,17,19,14,4,20,14,13,34,8,9,16,24,18,13,18,17,9,27,10,16,25,16,10,18,10,16,23,15,7,15,4,14,6,19,17,6,4,27,8,15,9,6,7,17,13,22,22,14,9,26,22,25,19,14,22,10,23,12,32,36,4,22,18,17,14,13,22,19,23,13,14,15,7,9,15,14,21,18,12,4,11,15,20,13,18,10,28,17,27,9,18,19,6,18,9,14,9,6,15,8,6,21,15,17,16,10,8,14,20,12,33,14,28,17,9
172,9,18,1,18,16,3,3,10,8,14,3,8,3,8,8,5,10,7,6,7,20,8,20,10,10,16,8,3,17,3,5,9,19,10,4,4,10,3,8,17,9,4,2,10,10,10,6,4,4,5,8,4,7,12,3,4,21,4,10,9,6,11,9,8,8,16,3,8,3,21,23,4,7,4,9,8,10,7,9,14,9,3,22,8,6,6,3,12,7,9,10,5,18,8,4,9,4,23,22,9,21,10,3,3,9,8,9,18,8,10,2,9,6,10,7,3,14,9,14,3,2,9,14,9,5,3,22,8,6,4,8,10,12,9,19,22,17,10,2,10,2,4,13,10,16,3,18,2,4,10,14,3,3,26,8,4,12,10,9,9,2,10,14,4,5,10,3,11,16,20,21,0,2,4,6,10,18,2,10,5,22,8,18,19,19,4,9,20,4,9,19,30,17,22,7,3,6,10,8,10,13,7,11,6,4,8,12,5,20,8,6,7,14,8,18,9,20,8,21,22,19,6,14,6,19,16,26,7,10,5,3,7,13,10,4,4,3,8,1,13,6,19,36,16,18,3,5,5,8,10,10,3,6,8,8,10,14,12,7,7,3,3,19,19,11,6,8,9,20,12,8,10,7,14,8,21,22,7,14,12,14,16,7,13,17,6,8,4,5,12,16,19,4,19,33,8,7,6,19
173,8,17,2,18,14,2,2,7,7,12,2,6,2,6,5,3,8,5,4,5,18,6,19,8,9,14,6,2,14,5,4,7,17,8,2,3,9,2,6,15,8,2,2,7,8,8,4,2,2,3,7,2,5,10,1,2,21,3,8,8,7,10,8,6,6,15,2,6,1,21,21,3,5,6,8,7,8,6,8,12,8,2,21,6,8,4,2,10,4,7,8,4,17,6,5,8,2,23,20,8,20,8,2,2,7,6,7,17,6,8,2,7,8,8,5,3,13,7,14,2,4,7,13,8,7,2,19,6,5,3,7,8,10,8,17,20,16,8,2,8,3,2,11,8,14,2,18,4,6,8,13,2,1,26,7,2,11,7,7,7,3,7,12,2,3,8,2,9,15,18,20,2,0,6,4,8,16,4,9,4,20,7,16,18,17,3,8,18,3,7,16,33,16,18,5,5,4,8,6,8,11,8,10,4,6,6,10,4,20,6,4,5,14,6,16,7,18,7,20,20,16,8,12,4,16,14,22,5,7,4,2,6,11,8,3,5,1,7,2,10,4,17,34,18,16,2,3,3,6,8,8,5,4,7,6,8,12,12,6,6,2,1,16,16,10,5,6,7,18,11,10,8,8,12,7,20,19,6,12,10,12,14,6,12,15,4,5,3,4,10,14,18,5,16,36,6,9,4,17
174,7,16,4,16,18,6,6,11,10,14,6,11,3,11,10,5,10,6,9,10,18,11,19,12,12,12,11,6,13,1,8,8,16,10,7,7,12,6,10,15,13,7,6,10,7,12,8,7,4,8,10,7,10,13,5,7,20,8,14,12,8,10,12,8,9,14,6,6,6,20,21,8,10,6,11,12,12,10,11,12,12,6,19,7,8,9,6,9,10,12,13,8,16,11,1,10,7,23,25,13,18,14,6,6,12,11,12,16,11,8,4,11,8,12,10,2,13,10,13,6,3,10,12,12,8,6,18,11,10,8,12,11,15,11,15,20,16,7,4,12,6,7,17,12,19,6,18,2,6,7,12,6,6,28,11,6,13,12,12,12,4,11,12,8,5,7,6,10,14,17,19,4,6,0,9,13,15,2,13,2,20,11,16,16,16,8,13,17,8,10,15,29,15,18,7,6,9,12,11,12,12,9,10,7,7,10,10,9,18,11,9,6,12,7,16,12,18,12,19,20,17,8,11,5,16,13,23,10,11,9,6,10,10,13,7,6,5,8,4,13,9,16,33,19,15,6,5,5,6,11,13,1,9,6,11,13,12,11,11,9,6,6,16,15,8,9,11,11,24,9,10,13,10,11,11,24,19,10,14,14,11,14,10,12,14,10,10,6,4,13,14,16,1,16,30,11,9,7,15
175,6,18,5,16,10,4,4,6,5,11,2,4,6,4,4,4,6,4,1,3,17,5,18,7,8,12,3,2,13,8,5,6,16,7,3,4,7,4,3,14,6,1,3,6,7,5,2,3,5,2,6,4,4,9,4,3,20,1,6,6,8,8,4,5,5,14,2,6,3,20,19,1,3,7,6,5,7,4,6,12,7,4,20,5,9,4,4,9,3,6,5,1,15,5,8,6,2,22,16,5,19,5,4,4,4,5,4,16,4,7,5,6,8,5,4,7,12,6,12,3,6,6,11,6,9,4,18,5,6,1,6,6,7,6,15,19,14,7,5,6,4,3,9,6,11,4,17,7,7,6,12,3,2,28,6,2,10,6,4,4,6,6,11,2,4,7,4,8,13,17,18,6,4,9,0,6,15,6,8,7,20,5,14,15,19,1,5,16,2,6,16,38,14,18,4,6,1,6,3,4,10,8,9,3,8,3,9,1,18,4,5,4,12,4,15,5,16,4,20,18,16,9,11,4,15,13,22,3,6,5,4,4,10,6,4,8,4,5,5,10,4,15,33,20,15,4,4,4,5,6,5,8,4,6,5,5,11,10,4,4,4,3,16,16,8,3,3,6,15,9,11,5,9,10,4,16,18,2,11,6,10,14,4,11,14,4,4,3,6,9,12,16,8,15,38,4,10,3,15
176,12,23,10,22,6,7,7,12,11,16,7,5,10,10,3,8,12,9,7,9,23,11,23,12,13,19,9,7,20,12,5,12,23,12,7,6,13,7,8,20,12,7,8,12,14,8,7,6,10,7,12,7,3,14,8,6,26,6,3,13,10,14,5,12,11,20,7,12,7,26,24,6,9,9,13,11,13,10,13,18,13,7,26,10,10,4,7,15,9,12,3,6,23,11,12,12,6,28,12,2,26,8,7,7,5,11,9,21,10,13,10,11,10,8,4,11,18,12,18,7,11,12,16,12,9,7,25,12,4,6,2,12,4,12,22,26,20,13,10,12,8,6,4,12,7,7,22,12,10,13,18,7,7,21,12,6,16,12,9,7,10,13,17,7,8,12,8,14,18,23,25,10,8,13,6,0,21,12,2,11,26,11,20,22,23,6,12,22,6,11,22,40,20,25,10,10,7,13,8,8,16,4,15,9,6,9,15,6,24,10,4,10,19,11,21,12,23,7,25,24,23,11,18,9,20,18,28,9,12,5,7,10,16,1,6,14,8,11,9,16,4,21,37,13,21,8,8,8,12,12,4,12,5,12,11,10,18,17,11,10,7,7,22,21,14,10,5,12,11,16,6,7,3,16,6,11,23,6,16,10,16,20,10,16,19,4,10,8,10,15,18,22,13,21,43,10,10,9,22
177,9,20,18,16,15,19,18,9,10,5,18,16,16,11,18,14,9,12,14,13,16,11,15,9,8,5,12,17,11,16,21,9,16,9,18,19,8,18,13,6,9,15,18,10,9,14,14,17,14,14,10,18,19,6,16,18,4,16,18,9,23,8,17,10,11,5,17,10,18,4,4,15,12,22,10,10,9,12,9,4,9,19,4,10,24,19,18,7,12,9,18,16,4,11,16,9,17,23,16,19,4,15,19,19,18,11,12,1,12,9,17,10,24,14,19,15,8,9,4,18,18,10,4,9,23,19,7,10,22,16,20,9,18,9,4,4,6,9,18,9,19,18,22,10,15,19,10,18,21,9,5,19,17,40,10,17,6,9,14,15,18,9,5,14,14,9,19,7,2,16,4,18,16,15,15,21,0,17,23,14,5,10,2,17,20,16,10,2,17,10,16,38,4,6,11,22,15,9,14,14,6,23,7,12,23,13,7,16,6,12,20,12,4,11,1,10,9,16,21,4,1,24,5,12,6,3,7,13,10,20,19,12,6,21,18,21,16,11,18,6,19,16,33,33,2,18,14,13,10,10,17,16,19,10,11,12,6,6,11,11,19,16,16,2,8,12,17,10,14,7,24,14,24,7,16,15,4,16,5,12,8,2,12,5,2,19,12,14,13,6,4,17,16,16,39,11,24,12,5
