Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237
56,2,36,2,22,40,16,27,12,12,4,6,13,12,20,17,8,8,9,36,7,6,40,22,21,12,18,6,20,2,46,20,14,24,13,34,8,6,21,38,16,19,20,17,24,22,36,3,9,16,11,19,26,22,19,21,0,24,4,44,20,24,8,20,38,2,35,22,4,2,22,48,22,13,20,6,20,16,6,38,12,21,5,41,34,30,6,4,15,36,36,6,14,22,25,18,21,54,7,20,10,19,23,13,8,22,31,18,11,21,22,19,4,21,45,27,46,24,28,15,22,24,6,43,35,22,19,4,8,42,10,18,21,21,12,65,36,20,22,57,9,28,22,17,8,8,9,45,37,19,25,15,25,17,28,8,16,39,31,12,50,43,47,4,23,20,18,14,11,33,18,10,34,69,22,20,29,24,25,22,26,21,36,7,26,24,25,20,21,36,61,20,26,11,21,20,4,24,11,8,46,24,18,43,22,46,1,7,36,4,44,44,23,23,31,5,22,8,26,17,37,46,22,62,6,32,43,35,20,6,8,18,31,30,23,17,26,5
57,25,20,25,6,24,28,30,14,23,28,28,10,25,19,30,20,16,20,20,28,29,19,35,14,24,43,30,35,25,34,15,11,37,11,20,32,18,32,13,28,30,34,10,36,36,20,25,31,8,12,33,6,14,30,33,24,0,27,67,6,34,20,17,28,23,21,9,28,24,36,24,6,10,7,30,43,28,28,20,29,4,28,18,20,18,30,27,28,21,20,24,10,35,37,30,4,40,30,35,13,6,35,30,19,36,56,16,13,12,6,5,28,33,24,27,22,37,15,10,34,22,30,66,22,20,32,27,22,19,13,20,14,8,29,51,20,20,12,32,28,15,35,30,20,21,30,67,26,6,38,27,13,30,28,20,7,19,24,24,26,19,24,26,36,35,29,10,13,25,19,15,20,44,33,19,26,5,6,14,39,6,27,30,45,10,6,13,45,26,38,34,11,14,6,5,26,37,25,20,24,36,18,21,34,30,22,28,14,28,66,20,37,36,24,21,2,21,38,29,13,23,35,53,18,56,19,21,19,30,30,33,17,26,35,7,12,28
58,2,42,3,25,33,12,30,16,16,4,4,16,15,24,21,12,12,12,38,11,4,46,25,18,15,15,6,24,3,44,15,17,27,17,39,5,10,24,42,20,23,25,21,29,28,38,4,5,21,14,23,29,17,22,26,4,27,0,43,24,28,12,25,42,6,38,23,4,6,25,51,26,17,23,4,21,20,4,42,16,24,4,43,40,34,4,4,19,37,37,9,18,24,28,23,26,57,3,26,14,24,28,16,12,26,27,23,15,17,25,22,2,26,48,30,48,26,24,19,24,28,4,39,37,27,24,3,12,47,15,21,18,24,17,62,37,25,18,56,6,24,27,14,12,11,5,43,36,21,28,19,22,12,31,12,21,41,37,16,54,49,50,1,26,26,22,18,15,37,14,14,39,68,25,24,34,30,30,17,21,24,31,10,22,25,28,16,17,36,66,26,27,14,25,22,2,28,15,12,52,28,14,46,26,51,5,11,40,1,42,50,27,26,29,9,26,12,24,21,38,48,25,59,9,28,44,40,23,4,12,23,33,36,26,21,29,9
59,46,82,44,64,68,46,71,60,48,44,38,62,48,64,48,56,56,54,83,39,41,84,44,55,48,27,41,56,42,82,54,60,46,58,82,38,51,66,79,49,48,68,61,51,56,83,44,39,65,57,36,69,58,52,46,44,67,43,0,64,57,47,65,84,47,84,65,42,47,44,90,67,61,66,40,27,48,41,85,38,68,42,83,84,72,42,44,58,83,83,48,58,58,53,51,68,101,39,54,56,65,56,41,54,64,32,63,58,58,68,62,42,64,90,69,88,46,55,63,56,72,42,2,83,65,50,43,46,90,59,67,56,67,39,93,81,67,54,104,42,58,55,48,56,46,43,1,67,66,55,45,57,45,74,54,63,84,76,50,98,88,95,43,64,47,48,58,58,83,50,56,78,110,64,67,77,69,72,54,54,68,62,39,52,69,73,58,26,69,107,48,67,55,67,65,41,54,56,54,92,45,51,90,59,91,48,40,86,42,2,90,53,43,60,48,67,47,57,51,80,94,61,92,52,30,90,83,67,42,41,36,71,76,70,62,72,42
60,22,16,22,1,31,26,25,9,19,25,27,8,20,14,24,14,12,14,16,25,26,22,29,14,20,39,27,28,23,41,12,8,32,8,16,29,17,29,18,24,26,29,5,33,31,16,24,29,4,10,32,6,14,27,30,20,6,24,64,0,31,18,11,23,21,16,14,25,22,30,26,1,7,13,26,40,25,26,19,28,2,25,21,15,24,25,24,22,15,15,20,6,29,32,26,2,42,28,28,10,2,31,27,14,29,50,12,10,13,1,10,25,29,26,22,26,30,20,6,29,16,26,64,15,14,28,25,17,23,10,14,14,13,27,57,16,15,14,35,24,21,31,27,14,18,24,66,30,8,32,23,17,28,21,14,4,17,18,21,29,22,25,25,30,29,24,7,9,20,16,11,15,49,28,15,22,10,5,15,38,1,28,27,40,16,6,13,40,31,42,28,6,10,1,10,23,32,20,14,28,30,14,24,29,27,20,26,16,26,63,24,32,29,23,18,7,18,38,26,16,26,29,56,15,54,22,16,14,26,28,32,23,20,29,8,7,25
61,25,25,26,30,62,38,16,23,12,23,23,31,12,18,8,18,23,18,24,16,23,31,14,45,11,29,20,3,26,69,41,25,10,26,25,27,17,10,32,8,10,10,27,5,2,24,22,31,33,28,22,30,47,5,10,24,34,28,57,31,0,16,19,28,22,24,46,23,22,14,38,30,26,42,22,32,10,24,26,19,34,24,32,24,52,24,25,9,24,24,18,29,3,4,6,34,75,25,3,24,30,1,18,17,10,44,20,28,45,30,42,27,10,36,17,36,10,52,30,3,15,23,53,24,18,5,24,15,30,27,18,46,42,18,86,24,16,44,44,31,53,1,40,17,16,32,56,60,40,2,12,48,41,17,17,33,27,21,11,38,32,37,28,6,10,7,26,26,24,41,20,24,57,10,17,19,42,30,46,50,30,58,18,47,46,31,42,30,62,66,10,26,24,32,42,25,5,12,17,38,10,43,32,2,35,23,16,24,28,52,32,4,15,53,19,39,16,49,7,24,36,7,89,22,43,30,24,17,23,18,23,54,21,10,38,26,19
62,9,34,9,18,46,23,24,10,4,8,8,15,5,17,10,6,7,6,32,8,9,40,16,28,5,21,8,13,10,53,27,11,16,11,34,12,2,20,36,8,11,19,15,16,16,34,7,17,16,12,14,23,28,12,14,8,20,12,47,18,16,0,18,37,6,31,28,8,6,14,44,19,10,28,8,23,9,8,35,10,18,8,37,32,37,9,8,8,31,34,3,12,14,17,12,19,60,9,14,8,18,16,9,6,18,34,18,12,28,18,25,10,19,43,25,44,17,36,15,14,22,8,46,34,20,13,8,1,42,12,16,30,27,10,70,33,18,29,53,16,35,17,24,6,1,16,50,44,22,18,9,32,22,24,6,16,36,30,6,46,40,44,12,16,14,10,11,10,32,24,8,34,66,18,18,27,25,22,28,32,19,42,10,34,30,23,28,23,46,59,15,23,9,19,26,9,16,7,6,46,16,26,40,16,45,6,8,33,10,47,42,17,15,38,2,20,1,33,10,34,42,16,71,5,32,39,34,18,8,9,13,37,28,19,23,24,6
63,23,17,21,12,40,26,14,8,17,24,26,11,18,2,16,12,13,12,15,25,25,22,25,25,18,39,25,18,21,52,23,7,20,8,14,28,15,17,16,18,18,17,7,20,19,14,22,26,12,10,31,11,24,15,19,20,17,25,65,11,19,18,0,18,20,15,25,23,21,24,28,11,8,24,27,40,19,26,18,28,14,24,20,16,33,26,25,11,14,15,21,8,17,21,14,14,55,26,17,11,10,19,28,13,18,50,1,10,24,12,20,24,18,26,11,25,21,32,11,17,5,25,67,15,2,16,24,18,23,10,3,24,24,28,71,14,4,26,34,25,30,20,27,12,18,26,63,43,20,20,22,28,26,11,12,13,17,12,17,29,24,28,25,20,20,16,7,9,14,22,10,15,46,16,4,11,21,10,26,37,11,39,27,40,27,11,24,40,42,46,20,6,10,11,20,24,20,11,13,26,21,22,24,18,26,20,25,16,24,65,23,20,23,34,17,17,17,37,17,16,25,18,68,16,52,22,14,3,27,26,32,34,12,19,19,6,24
64,39,7,40,22,53,42,12,25,34,44,44,25,34,20,33,30,31,29,7,43,44,19,42,36,36,55,45,28,40,63,32,24,37,25,6,46,35,17,22,34,35,17,21,32,28,7,41,46,23,27,48,22,36,31,38,38,28,42,84,23,28,37,18,0,36,8,36,41,40,40,12,21,26,35,44,58,38,43,8,47,24,40,16,7,43,44,43,28,7,7,38,24,28,32,30,24,67,43,30,27,21,28,44,30,18,68,20,27,34,22,31,42,18,28,11,28,35,41,24,29,14,44,81,7,16,31,43,36,10,28,21,38,36,45,78,7,18,36,27,42,43,27,44,30,36,45,86,52,30,28,38,40,44,11,29,23,8,7,36,12,11,21,41,22,38,35,25,26,5,35,28,8,37,18,18,9,34,21,37,55,21,48,46,58,38,22,34,60,53,59,38,17,27,21,32,44,32,30,32,12,37,34,17,26,8,38,45,15,41,79,20,30,44,48,36,28,34,54,35,16,14,22,80,34,71,19,8,18,42,45,48,46,7,18,31,16,40
65,4,36,3,20,38,18,27,13,10,4,6,14,10,19,15,8,9,8,36,6,6,41,20,24,11,18,6,19,3,48,20,14,23,13,36,9,5,22,38,15,17,22,17,22,20,34,3,10,17,11,16,25,23,17,20,2,23,6,47,21,22,6,20,36,0,36,23,4,1,20,48,22,13,23,6,20,14,6,40,11,22,4,43,34,31,6,4,14,36,34,4,14,19,23,18,21,55,6,20,11,21,22,11,8,22,31,19,11,23,22,19,4,21,45,28,44,22,30,15,19,26,6,44,34,23,20,4,7,43,12,18,23,23,10,65,36,21,24,55,10,28,23,18,8,6,10,48,39,19,23,15,25,17,28,8,18,38,32,12,52,45,45,6,22,19,16,14,11,33,18,10,34,71,22,21,28,25,26,24,27,22,37,7,27,24,26,22,21,41,60,21,24,11,20,19,4,22,10,8,48,22,20,46,20,47,1,6,36,5,43,45,22,20,35,4,23,7,29,15,38,46,21,64,6,31,44,36,22,6,8,17,32,30,22,17,27,4
66,38,2,36,16,47,42,10,21,32,38,41,23,33,16,30,26,26,28,1,42,42,12,38,28,32,51,40,23,38,56,26,22,33,22,1,42,30,15,16,30,33,14,19,29,23,1,37,40,19,24,45,15,30,27,35,35,21,38,84,16,24,31,15,8,36,0,30,37,36,39,12,15,22,28,40,57,34,39,4,41,17,40,9,1,38,39,37,25,1,1,35,21,24,27,26,17,57,40,26,26,16,24,41,27,16,64,16,24,28,14,25,40,14,21,8,21,35,37,20,24,10,41,76,1,14,28,37,31,8,24,18,30,30,44,74,1,14,28,20,39,34,24,41,27,32,40,84,47,24,27,36,32,42,8,27,18,4,4,32,16,8,14,38,18,36,32,22,24,6,32,24,1,33,14,16,7,26,14,30,52,15,40,41,58,31,15,29,56,46,50,36,10,24,14,26,38,28,25,26,13,35,30,10,24,12,33,41,8,39,78,12,28,36,38,30,22,32,54,31,9,12,18,72,30,69,13,1,15,39,42,44,38,5,16,23,9,40
67,21,28,21,14,17,26,38,22,33,24,24,15,32,28,37,27,22,29,30,30,25,24,44,9,34,38,24,42,22,26,10,20,44,20,30,29,28,39,18,35,39,42,18,43,46,30,21,28,14,17,40,14,9,38,43,22,9,23,65,14,46,28,25,36,23,30,0,24,23,43,26,14,19,2,25,38,37,24,28,33,12,24,23,30,10,24,24,35,28,30,27,17,44,47,38,12,35,25,41,20,14,45,32,27,43,49,23,17,8,15,4,23,42,28,37,26,44,9,14,40,28,26,67,28,28,42,23,30,27,18,26,10,1,32,43,28,30,9,36,22,8,45,26,27,28,24,67,17,6,45,38,9,26,36,28,12,28,32,32,32,26,27,23,45,42,40,20,19,33,16,23,28,48,43,28,37,6,15,10,37,15,23,27,41,2,14,9,40,17,41,44,19,21,14,4,23,46,32,27,28,44,14,24,46,41,22,28,21,23,64,26,46,42,20,26,8,29,35,39,21,28,43,42,23,49,22,30,28,25,31,42,10,32,42,6,20,25
68,2,40,3,26,37,16,30,18,12,1,2,17,12,22,18,13,12,12,39,8,2,47,24,23,12,15,3,22,2,46,19,18,24,18,40,4,9,26,39,16,19,24,22,25,22,38,2,9,21,16,18,29,22,19,22,4,28,4,42,25,23,8,23,41,4,37,24,0,4,23,50,26,18,22,2,16,17,2,42,12,24,1,47,40,33,2,1,16,37,41,6,18,22,24,18,26,61,3,21,15,23,24,12,13,26,26,24,16,21,26,22,2,25,50,32,49,25,29,19,22,30,2,42,39,26,21,1,8,46,15,22,22,23,12,66,39,24,22,57,8,28,23,18,12,8,9,44,38,22,26,17,25,16,32,13,20,42,37,13,54,46,51,4,23,21,17,18,16,40,18,15,40,72,24,25,34,28,30,21,26,25,34,6,26,26,31,21,17,37,64,22,30,15,24,22,2,24,13,12,52,25,19,47,23,50,5,7,42,3,40,46,24,22,30,8,29,8,28,17,39,50,22,63,10,26,46,40,24,2,9,19,34,35,25,22,30,5
69,4,38,4,21,40,18,26,13,9,4,5,14,10,20,16,9,9,9,34,5,6,44,21,24,11,18,6,19,4,52,20,14,22,14,35,8,6,22,39,14,16,21,18,22,22,34,2,11,18,11,16,27,22,16,20,2,24,6,47,22,22,6,21,40,1,36,23,4,0,20,49,21,14,21,6,20,15,5,40,10,21,4,43,35,32,6,4,14,35,34,4,14,19,22,17,21,56,6,19,11,21,22,10,9,23,31,19,11,23,22,20,4,20,48,27,46,21,30,15,20,26,6,42,36,23,18,4,6,45,12,18,23,23,10,64,36,20,23,52,11,30,22,20,8,6,10,46,38,18,22,14,26,17,29,9,18,37,31,11,49,44,48,6,22,20,16,14,12,34,19,11,35,70,21,21,30,26,26,23,27,23,37,7,26,24,28,22,21,42,63,20,26,12,22,19,4,23,10,8,49,22,20,46,22,49,2,5,36,5,45,45,22,20,34,4,24,6,30,15,35,47,20,66,6,31,41,36,20,5,7,18,31,31,21,18,26,3
70,24,40,24,30,59,38,28,21,11,23,21,28,10,21,6,16,22,16,37,15,22,43,1,42,10,15,20,14,22,67,41,25,4,23,38,26,16,24,38,7,5,23,24,9,14,36,22,32,31,25,8,28,43,10,4,22,36,25,44,30,14,14,24,40,20,39,43,23,20,0,52,29,24,44,22,18,6,22,41,10,32,23,44,39,51,23,22,13,39,38,16,26,14,10,10,30,72,23,12,23,30,14,11,17,23,28,22,28,44,29,39,24,23,47,29,50,4,49,29,12,28,22,43,38,25,9,23,15,47,26,21,44,42,10,88,39,24,46,58,31,50,14,37,16,16,32,43,58,39,12,6,44,39,29,17,32,41,34,9,51,45,51,25,20,4,7,26,26,37,40,20,39,71,23,23,31,40,30,44,47,29,56,17,46,44,30,42,18,60,64,4,28,23,29,40,26,9,12,16,48,4,42,49,14,48,22,16,38,24,42,46,11,1,53,17,36,15,51,7,37,48,21,90,20,30,43,37,24,22,14,8,54,34,22,39,29,18
71,51,11,47,25,44,50,22,35,45,49,51,34,44,28,42,37,38,38,13,50,55,8,50,36,42,67,54,37,50,50,37,35,47,34,12,56,41,27,10,42,46,26,31,40,38,12,48,55,30,36,57,21,35,40,47,48,24,51,90,26,38,44,28,12,48,12,26,50,49,52,0,26,34,27,55,67,46,53,10,52,26,51,6,13,32,51,52,35,13,12,48,33,37,41,39,26,53,55,36,38,26,36,54,37,27,81,28,37,35,27,27,50,27,16,20,17,46,35,32,40,22,55,87,12,26,40,51,47,5,37,30,38,26,52,68,13,28,38,16,52,36,36,55,40,44,50,90,44,30,39,49,36,53,20,39,30,10,16,46,4,5,10,52,30,48,42,33,35,14,43,36,12,24,26,28,17,21,23,36,64,26,49,53,66,27,22,35,66,44,46,48,23,38,26,28,51,40,37,40,1,45,41,6,36,16,45,50,11,50,95,8,41,52,46,42,24,43,65,45,12,2,30,66,41,75,8,13,27,52,55,57,34,17,27,31,21,48
72,23,16,22,1,32,27,24,9,19,26,27,9,19,12,23,14,14,13,15,25,27,20,29,16,18,39,27,27,23,40,13,8,32,8,15,28,16,28,16,23,26,28,5,30,30,15,23,30,5,10,31,5,14,25,30,22,6,26,67,1,30,19,11,21,22,15,14,26,21,29,26,0,8,14,28,41,23,26,17,30,3,25,19,14,24,27,26,22,15,14,21,8,28,32,26,3,46,26,28,12,2,32,29,13,30,54,10,10,13,1,11,26,27,26,22,24,29,21,7,28,16,27,65,14,13,28,24,19,22,10,12,15,14,28,60,14,14,15,34,24,21,29,26,14,18,28,66,32,9,30,22,19,26,22,14,5,18,16,19,30,21,24,24,30,29,24,8,10,20,18,12,15,48,27,14,21,11,4,16,38,1,27,27,42,16,5,14,40,32,40,28,6,11,1,11,26,29,19,14,25,29,16,23,28,27,22,26,15,26,69,22,32,29,24,18,7,18,40,23,14,24,29,60,16,53,20,15,14,27,29,33,24,19,29,8,6,25
73,16,23,14,8,37,19,19,4,14,18,20,5,14,8,20,9,5,9,22,19,19,28,24,20,14,32,19,23,14,44,16,1,26,1,23,21,9,23,24,19,21,22,4,28,25,22,16,21,6,3,24,13,19,20,24,13,10,17,61,7,26,10,8,26,13,22,19,18,14,24,34,8,0,19,18,34,18,18,24,20,8,18,28,22,29,19,18,17,22,22,14,2,23,26,20,8,46,19,23,4,7,26,20,9,24,44,6,3,18,8,16,17,23,32,17,32,25,27,5,22,12,20,56,22,9,23,17,11,29,3,9,20,18,20,64,23,10,20,40,16,25,26,20,9,11,18,62,37,13,28,18,23,20,17,9,7,26,20,15,37,29,34,16,25,24,20,1,2,21,16,6,23,52,22,10,18,16,12,19,30,8,32,21,34,21,13,18,34,35,48,25,12,3,8,15,18,27,14,10,33,26,17,31,25,32,13,18,23,17,60,32,28,24,31,11,12,10,28,19,23,34,24,62,8,45,29,21,10,19,20,25,29,18,26,14,12,17
74,22,28,21,13,18,24,38,22,30,24,26,14,32,26,37,26,21,25,28,26,24,22,45,9,31,36,24,40,22,27,10,18,42,20,29,28,26,41,18,36,40,41,18,42,44,28,21,28,12,16,39,14,8,38,42,20,7,23,66,13,42,28,24,35,23,28,2,22,21,44,27,14,19,0,26,38,34,24,27,33,11,24,22,29,11,25,24,34,28,28,25,16,43,45,40,11,35,25,39,20,14,42,31,26,44,48,24,16,8,14,4,23,41,27,33,26,45,9,13,42,28,25,63,29,25,39,24,29,24,16,27,9,1,32,46,27,29,9,36,22,8,42,25,28,26,25,66,18,5,42,34,9,25,35,25,11,28,32,32,33,26,27,22,44,40,37,18,17,32,15,22,26,48,40,28,33,7,13,10,36,13,21,27,40,3,12,8,41,18,41,44,18,20,14,4,22,45,32,26,28,46,14,26,43,37,20,28,21,22,66,24,43,42,20,26,6,27,37,36,18,27,43,43,22,51,24,28,26,25,29,37,11,32,44,5,18,26
75,4,41,4,26,38,16,33,19,12,2,1,19,12,25,18,15,14,14,42,7,1,45,23,21,12,13,2,20,4,50,18,19,23,18,41,5,10,28,43,15,18,27,22,24,21,40,4,10,23,18,18,32,22,18,22,6,30,4,40,26,22,8,27,44,6,40,25,2,6,22,55,28,18,26,0,16,16,1,44,12,25,2,45,39,33,1,2,17,41,42,6,19,21,24,18,27,59,2,20,16,25,23,12,14,28,25,26,16,20,26,24,3,26,52,31,50,24,28,21,21,31,1,39,42,28,21,2,8,47,16,23,23,26,12,65,40,25,22,60,10,29,22,18,14,9,9,41,37,24,24,15,24,17,34,15,24,44,39,12,58,47,50,4,24,21,16,20,17,39,18,16,40,75,28,26,36,32,30,23,26,26,36,6,26,27,32,20,15,39,68,22,31,16,26,24,3,24,16,13,54,24,19,49,22,53,7,7,43,4,39,47,24,22,32,9,30,9,28,17,42,53,25,68,11,26,47,40,26,1,8,18,36,38,26,24,33,5
76,18,54,19,41,54,33,48,34,22,16,17,32,23,38,24,28,28,28,56,15,16,60,17,38,23,6,15,30,19,65,35,34,20,33,56,20,24,40,55,23,22,42,36,28,32,55,17,24,38,31,10,45,37,26,21,20,43,21,27,40,32,23,40,58,20,57,38,16,20,18,67,41,34,38,16,0,21,16,57,14,39,17,60,54,46,16,16,31,56,57,20,35,31,27,28,40,73,18,28,30,39,32,14,28,39,17,40,29,36,42,40,18,40,64,47,67,22,44,34,30,44,16,26,53,44,26,17,22,62,32,38,39,38,14,84,57,39,38,76,24,45,31,34,29,22,25,27,52,37,28,20,42,31,48,28,36,56,51,24,70,61,68,21,37,20,25,34,30,51,35,30,55,88,40,38,49,43,47,39,44,42,52,14,40,42,44,36,5,53,80,21,44,32,42,38,18,25,28,29,64,20,34,62,31,68,22,15,56,20,24,64,27,16,47,23,42,22,44,25,57,66,39,81,27,18,64,57,39,16,14,9,48,49,42,36,45,17
77,18,33,17,24,53,33,25,15,5,17,15,22,4,17,3,10,16,10,34,10,16,39,7,38,4,20,14,10,17,64,36,18,8,17,35,20,11,20,34,2,2,20,20,8,10,35,16,25,23,20,13,24,38,5,6,16,28,20,48,25,10,9,19,38,14,34,37,17,15,6,46,23,18,34,16,21,0,15,36,9,25,17,38,32,46,16,16,9,34,33,10,20,10,8,6,26,65,17,8,17,23,10,9,10,20,32,18,21,38,23,33,18,20,44,26,43,8,46,23,8,23,16,46,34,20,5,18,9,41,20,17,38,38,9,82,34,18,36,54,25,45,10,32,10,9,26,47,55,33,9,3,42,31,26,10,24,38,29,4,46,40,47,20,15,5,3,18,19,34,33,14,34,68,19,20,27,34,25,36,40,24,50,10,42,37,24,35,22,56,61,6,23,17,24,32,18,8,8,10,47,8,35,41,10,43,16,10,33,19,47,43,8,6,47,11,30,9,44,3,36,45,17,82,14,31,39,34,19,17,9,13,47,30,19,33,25,12
78,4,44,4,28,39,17,33,19,12,2,1,20,11,26,17,14,15,14,39,7,1,48,22,21,12,13,2,20,4,51,20,19,23,18,40,5,11,28,41,15,19,26,22,24,22,40,4,10,22,16,19,32,22,18,21,6,28,4,41,26,24,8,26,43,6,39,24,2,5,22,53,26,18,24,1,16,15,0,45,12,28,2,46,39,34,1,2,16,39,42,6,20,21,24,18,28,62,2,22,16,25,23,12,15,27,25,25,17,20,27,24,3,27,52,32,49,23,27,20,21,31,1,39,42,28,21,2,8,51,16,25,22,25,12,62,42,27,22,61,10,28,23,17,14,8,9,42,40,25,25,16,24,16,34,14,24,42,36,13,54,50,51,4,23,22,18,18,17,41,17,16,42,73,26,26,35,32,32,22,26,27,34,6,26,27,32,20,15,38,68,21,29,17,28,24,3,23,16,14,51,22,18,48,23,52,6,7,42,4,37,47,25,22,34,9,30,8,28,18,40,50,24,67,12,25,50,42,27,1,8,18,34,36,26,23,32,5
79,38,2,38,17,46,43,12,26,34,41,44,25,36,19,34,30,29,30,4,42,44,12,43,30,34,56,43,28,39,56,30,24,38,25,4,44,35,17,15,33,37,18,22,32,28,4,39,44,21,26,50,16,28,32,36,38,20,42,85,19,26,35,18,8,40,4,28,42,40,41,10,17,24,27,44,57,36,45,0,44,18,42,9,4,37,43,43,27,4,4,39,25,27,30,30,18,56,44,29,28,18,27,45,30,17,68,19,28,29,17,26,43,17,21,12,20,37,34,24,28,14,44,82,4,16,31,43,36,5,28,20,29,28,46,72,3,17,30,19,43,36,27,45,30,37,41,87,44,24,30,38,33,46,11,30,22,1,6,35,12,5,13,42,22,38,33,26,26,6,35,28,3,32,18,18,9,24,14,30,54,18,41,46,61,29,15,28,60,46,49,36,14,28,18,25,41,31,30,29,10,36,32,10,28,13,36,43,8,44,82,12,30,41,40,35,22,36,57,34,9,8,20,72,33,69,12,4,18,41,46,50,38,7,18,22,13,43
80,13,45,13,27,52,28,35,20,10,12,12,20,10,25,11,15,15,16,42,6,12,46,11,34,10,11,10,18,14,63,31,19,13,20,40,16,12,28,46,11,9,27,23,14,18,41,12,22,23,18,7,34,35,13,10,12,29,16,38,28,19,10,28,47,11,41,33,12,10,10,52,30,20,33,12,14,9,12,44,0,27,12,46,40,42,12,12,18,42,41,7,20,18,14,15,27,62,14,16,17,26,17,1,16,29,24,25,17,32,29,30,14,28,52,35,52,12,40,21,17,31,12,38,42,29,14,13,10,50,19,25,34,32,1,74,42,27,33,59,21,42,17,30,14,9,21,38,48,27,16,6,36,27,34,15,24,43,38,10,54,47,53,16,23,10,11,20,19,39,28,18,41,73,29,26,36,33,31,33,39,29,49,6,36,34,31,32,14,49,66,10,32,17,29,29,15,13,16,14,55,12,32,50,18,51,12,5,42,14,40,50,14,10,45,10,30,10,37,11,45,52,25,81,13,25,46,43,29,13,4,6,42,36,27,28,32,8
81,24,18,24,3,28,27,28,11,21,24,27,8,22,16,26,16,12,16,17,26,26,22,33,12,22,40,26,31,22,38,12,8,32,8,18,29,16,29,16,25,27,30,7,32,32,18,23,29,4,10,33,6,12,29,30,21,4,24,68,2,34,18,14,24,22,17,12,24,21,32,26,3,8,11,25,39,25,28,18,27,0,24,22,17,21,26,25,24,17,17,21,7,31,34,27,1,40,27,31,11,3,34,28,16,31,53,12,10,12,3,8,26,28,26,22,24,34,20,6,30,17,26,62,18,16,29,25,19,23,10,16,13,11,27,57,18,17,12,33,24,18,33,26,16,18,25,65,30,7,35,25,16,27,23,15,4,18,20,21,30,21,24,26,34,30,26,8,10,22,16,13,17,46,30,16,23,8,5,13,36,2,25,28,42,14,5,11,40,30,42,32,8,10,3,8,24,33,20,16,26,32,15,24,33,27,20,26,16,24,62,23,33,32,23,18,5,18,37,27,15,26,30,54,16,53,20,17,17,26,28,31,21,22,32,6,8,24
82,2,42,3,24,36,16,30,17,12,1,2,17,12,22,18,12,12,13,38,7,2,47,23,22,12,15,3,21,3,50,19,18,23,18,41,5,8,25,41,15,18,25,21,24,23,38,2,9,21,16,19,29,22,19,22,5,28,4,42,25,24,8,24,40,4,40,24,1,4,23,51,25,18,24,2,17,17,2,42,12,24,0,44,39,33,2,1,15,39,37,6,19,22,24,19,26,56,2,20,14,24,22,12,13,25,28,24,16,20,24,24,2,26,52,32,49,24,28,18,21,28,2,40,38,26,20,1,8,48,15,22,22,23,12,62,39,24,23,58,9,27,24,18,12,8,8,44,40,23,24,16,24,16,31,12,21,44,37,13,52,46,49,4,24,22,17,18,16,38,17,14,40,70,26,25,34,30,29,22,26,26,34,6,26,24,28,21,16,40,67,22,29,14,26,23,2,24,14,12,50,24,19,49,23,52,5,8,42,3,41,46,25,24,31,8,29,8,27,18,40,48,23,67,10,27,45,40,25,2,9,18,32,37,25,22,29,5
83,44,9,44,20,38,46,18,27,38,47,45,29,38,21,36,34,32,33,9,46,48,4,46,30,38,56,47,29,43,48,33,27,42,27,10,51,36,22,6,40,40,21,25,34,30,9,44,49,25,32,54,16,32,35,39,41,18,43,83,21,32,37,20,16,43,9,23,47,43,44,6,19,28,22,45,60,38,46,9,46,22,44,0,9,29,46,47,30,9,9,40,27,28,34,34,21,48,46,32,32,22,30,46,32,23,75,22,29,31,20,22,43,22,12,15,12,42,28,26,31,16,44,82,9,20,34,44,40,6,30,22,32,21,48,62,9,21,30,13,44,30,30,48,33,37,46,86,37,24,32,40,30,48,15,34,25,8,12,40,10,6,6,44,26,39,39,27,30,14,38,32,9,26,21,22,16,17,16,30,58,20,42,47,62,22,15,31,60,37,39,41,17,32,20,22,44,34,31,35,6,40,35,4,29,19,38,47,5,44,89,4,34,44,42,40,17,37,60,37,5,5,23,67,36,71,4,9,20,44,48,52,29,13,25,25,15,46
