Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232
56,19,16,7,16,25,19,16,18,88,17,44,10,18,16,16,11,14,20,15,43,14,34,36,18,18,18,36,28,14,4,18,12,22,15,19,20,6,20,42,22,9,28,46,18,15,13,8,20,32,15,31,27,2,18,1110,0,39,17,8,9,1350,30,45,8,24,3,18,19,15,10,9,13,9,26,28,17,16,32,13,10,24,30,9,8,18,24,26,20,9,51,16,47,14,8,16,18,45,40,15,4,30,11,24,11,13,22,12,14,36,25,24,17,32,18,28,35,42,13,16,14,41,2,6,14,6,24,24,34,48,42,18,16,6,9,17,30,49,18,7,5,6,22,26,59,44,35,24,33,28,20,19,14,21,50,13,35,14,27,36,41,44,15,33,4,38,13,22,22,32,34,17,7,12,28,19,15,13,18,24,21,14,61,26,7,28,6,38,16,21,6,23,9,16,14,29,2,6,20,6,22,26,28,20,14,18,13,19,15,3,7,4,9,14,26,32,20,24,49,7,19,13,16,33,6,18,33,7,22,16,8,8,10
57,28,24,34,24,48,53,23,22,47,23,9,30,23,35,24,29,28,21,25,7,29,75,5,24,21,23,10,12,50,37,26,30,19,25,21,19,36,20,2,47,33,16,8,22,30,28,31,20,10,24,11,51,38,36,1059,39,0,24,44,30,1320,69,90,40,14,37,22,22,25,32,30,27,32,15,12,24,24,11,27,49,16,10,35,31,22,18,14,20,32,11,25,8,30,33,24,37,7,8,26,35,11,28,16,30,26,19,28,25,7,55,35,23,7,54,49,6,2,28,26,28,28,38,46,27,43,16,15,5,8,3,23,28,34,30,24,9,89,23,35,36,42,21,16,16,9,6,54,76,11,20,36,25,54,8,54,66,29,12,12,7,2,29,8,42,2,36,47,18,71,72,22,33,27,14,22,26,26,32,18,18,25,20,13,34,50,35,59,23,20,36,39,30,23,28,18,41,36,21,36,18,13,13,22,26,22,28,22,27,40,32,38,30,26,18,16,28,52,84,44,24,29,54,69,37,30,70,48,56,28,49,33,32
58,14,1,10,2,27,28,1,6,72,4,31,7,10,20,7,6,10,8,7,27,10,47,20,2,5,10,18,13,30,12,12,7,6,2,4,10,12,5,26,24,10,12,32,3,11,4,8,8,16,5,14,31,16,23,1030,17,24,0,18,8,1278,43,63,18,11,13,6,6,11,9,7,9,8,11,11,2,1,17,9,26,12,14,14,10,2,8,10,5,10,36,1,30,10,9,8,21,27,27,11,12,14,8,10,9,9,10,9,7,20,29,20,4,16,29,35,19,26,8,8,9,26,16,22,10,18,8,8,20,31,24,7,13,12,8,8,16,65,8,10,12,17,7,10,40,29,19,33,52,14,4,22,8,30,32,29,42,11,13,19,26,27,12,17,19,23,16,25,9,46,52,9,10,6,11,4,6,4,20,12,6,5,42,11,12,31,12,43,6,8,12,26,8,4,10,15,16,12,6,12,6,10,12,6,4,4,8,10,2,16,10,17,8,6,11,15,15,27,62,22,11,11,30,46,12,16,47,22,31,14,24,12,13
59,21,18,12,19,32,25,18,21,83,19,48,12,18,23,18,13,13,22,17,46,14,39,36,19,21,20,35,29,12,6,20,14,25,16,22,22,11,22,45,28,13,32,50,20,13,15,11,22,33,16,32,32,6,27,1075,8,44,18,0,11,1272,35,53,1,27,7,21,20,18,14,12,16,10,27,30,19,18,34,15,9,25,32,5,14,19,25,29,23,14,52,18,46,12,10,18,26,47,43,16,6,32,13,25,13,16,25,15,16,36,33,24,19,33,26,37,34,42,14,17,14,44,6,9,14,12,26,27,39,48,44,18,18,13,11,18,32,51,19,8,6,13,26,26,58,46,34,32,35,30,22,26,16,27,49,11,41,12,30,38,45,45,14,33,4,38,20,29,24,38,36,19,12,14,28,20,16,14,23,26,22,16,59,28,14,34,13,48,18,22,9,32,11,20,14,33,10,14,21,13,24,28,28,22,16,20,15,21,16,5,10,4,12,15,29,33,23,33,60,5,21,16,13,38,14,20,41,8,28,18,8,15,16
60,15,7,8,8,29,22,8,10,80,9,39,6,10,20,8,6,9,11,6,34,10,43,28,9,10,10,24,20,22,5,12,7,14,7,11,13,8,12,32,26,10,19,40,11,10,4,8,12,23,7,20,32,9,22,1038,9,30,8,11,0,1387,38,56,11,17,6,11,10,11,10,7,8,6,17,19,8,8,23,8,19,16,21,6,10,9,16,17,12,10,42,8,38,10,2,8,22,35,35,10,5,20,9,17,10,8,13,9,6,25,28,21,8,25,24,33,27,32,7,6,9,34,8,15,8,12,16,16,26,40,32,9,14,10,2,8,24,57,9,3,4,10,15,17,49,38,24,28,44,22,10,22,7,24,38,22,38,11,21,26,34,34,10,24,11,30,17,24,14,37,42,9,8,7,18,10,6,5,20,16,12,6,51,18,11,32,10,44,9,12,6,27,8,8,10,22,9,10,10,10,14,18,20,10,6,10,7,10,6,8,2,9,9,7,18,22,15,28,56,16,12,13,24,40,10,17,40,16,26,14,16,12,14
61,1358,1286,1296,1320,1331,1291,1324,1305,1288,1370,1250,1390,1320,1402,1303,1334,1287,1264,1343,1325,1308,1330,1377,1348,1374,1362,1310,1307,1393,1351,1312,1321,1298,1317,1297,1280,1332,1388,1347,1404,1358,1286,1299,1393,1290,1341,1292,1262,1352,1348,1379,1308,1310,1402,2276,1350,1320,1278,1272,1387,0,1342,1352,1332,1266,1387,1263,1336,1318,1358,1366,1263,1339,1296,1339,1305,1385,1266,1333,1281,1305,1296,1390,1337,1292,1385,1334,1358,1278,1309,1390,1361,1310,1311,1308,1355,1369,1333,1353,1368,1340,1372,1358,1356,1354,1262,1263,1273,1260,1372,1372,1282,1389,1299,1366,1299,1316,1292,1308,1361,1298,1362,1298,1325,1300,1266,1319,1315,1338,1266,1362,1289,1366,1266,1360,1312,1357,1345,1320,1314,1362,1350,1352,1366,1298,1333,1323,1351,1324,1323,1379,1334,1338,1339,1308,1414,1272,1341,1356,1366,1279,1386,1356,1284,1384,1351,1340,1374,1386,1386,1262,1366,1359,1370,1366,1335,1358,1300,1324,1364,1395,1278,1324,1406,1302,1303,1381,1354,1337,1389,1398,1351,1386,1338,1319,1292,1352,1326,1350,1367,1389,1266,1284,1298,1286,1302,1278,1303,1354,1298,1302,1381,1371,1354,1300,1359,1344,1440,1290,1395,1373,1338,1415,1384,1342,1388,1296,1336,1342,1368,1279,1319
62,46,42,34,44,19,15,42,46,108,45,72,40,44,32,44,41,43,48,44,69,43,5,65,44,47,45,62,56,28,34,45,38,53,42,47,47,32,50,69,21,36,55,79,47,41,42,36,48,62,42,58,19,30,32,1078,30,69,43,35,38,1342,0,18,36,52,32,48,48,43,38,37,40,36,54,54,44,45,64,43,31,52,60,39,37,44,54,52,48,37,82,42,77,42,36,45,30,75,67,43,34,58,38,56,38,42,48,40,43,64,14,53,44,60,15,17,63,71,43,44,40,71,29,26,41,27,51,51,65,78,68,46,44,33,37,45,63,19,48,36,33,26,52,53,81,73,59,13,6,58,47,49,44,14,74,30,7,44,56,64,67,68,44,58,32,65,30,21,51,2,6,45,34,42,56,46,44,42,49,53,50,42,89,57,32,19,32,11,44,49,33,34,37,46,43,61,30,34,46,34,52,53,54,47,42,45,40,47,42,32,34,33,37,40,54,58,50,18,24,31,48,40,33,4,33,44,4,27,14,44,26,35,37
63,66,63,53,60,39,32,62,63,132,66,89,54,61,52,61,60,56,63,63,92,61,17,78,66,62,63,82,75,49,52,68,55,68,58,63,64,53,65,90,38,56,75,92,68,57,56,52,66,77,62,78,36,49,54,968,45,90,63,53,56,1352,18,0,55,69,51,68,66,60,55,56,59,56,74,72,65,64,78,60,50,71,80,54,56,61,74,75,69,55,92,63,96,61,55,61,48,88,89,58,50,78,58,72,55,60,66,57,60,81,34,68,64,82,32,36,78,86,61,62,61,92,45,42,62,45,71,68,82,92,83,65,60,49,55,65,80,1,64,54,53,43,70,74,102,90,83,31,17,73,65,65,58,32,94,46,22,59,78,83,88,89,60,76,48,82,50,40,72,17,16,62,56,56,70,62,62,60,66,68,68,60,102,75,50,36,52,28,66,64,50,55,57,63,56,80,47,51,62,51,65,73,76,63,60,61,60,64,62,48,54,49,53,57,72,80,66,37,6,48,66,59,48,16,52,64,17,47,34,64,46,51,54
64,22,18,12,18,31,25,18,20,90,20,49,11,20,24,19,13,13,22,17,43,14,39,38,19,21,20,38,31,12,6,21,13,23,18,21,24,11,23,44,28,13,30,51,20,13,15,10,23,34,17,30,32,6,26,1084,8,40,18,1,11,1332,36,55,0,26,7,21,20,18,14,12,14,10,28,28,18,18,34,16,8,27,33,6,13,20,26,28,22,14,53,17,46,12,10,17,24,44,42,16,6,33,12,26,13,16,24,16,17,37,31,26,19,35,26,38,35,45,14,18,16,45,7,9,15,13,27,26,36,50,42,19,18,13,10,18,34,54,20,9,7,13,25,27,57,46,35,31,36,30,22,26,16,28,48,12,44,13,31,35,43,42,13,34,4,41,20,28,25,36,37,19,12,14,27,20,17,14,24,26,23,16,62,30,14,35,14,48,19,21,9,31,11,19,14,33,10,14,22,13,23,29,28,22,16,20,15,20,16,5,9,4,12,15,30,32,22,30,58,5,20,16,14,38,14,19,38,8,27,18,9,16,16
65,23,10,20,10,39,38,10,7,59,13,21,16,8,28,9,16,15,6,10,18,14,60,11,13,8,20,9,4,38,21,21,14,14,10,6,5,21,6,16,36,19,12,22,8,14,14,17,5,6,11,5,40,25,31,1094,24,14,11,27,17,1266,52,69,26,0,24,6,8,10,19,17,13,17,1,5,12,10,8,13,35,3,5,21,20,12,14,1,14,19,26,10,20,15,17,10,32,18,17,11,22,5,19,10,19,12,4,13,12,10,39,32,8,8,40,45,9,16,13,10,12,26,24,32,12,28,6,10,10,24,17,17,23,21,17,10,7,74,8,20,20,27,17,1,30,21,9,40,61,4,7,33,11,41,23,38,47,14,4,10,17,18,14,7,27,13,25,35,4,56,61,8,19,16,7,13,11,13,30,2,9,16,34,8,22,39,21,51,9,6,21,36,17,9,14,15,26,20,7,21,15,8,4,15,11,14,13,7,12,25,18,24,17,16,14,12,23,37,71,32,21,20,42,55,22,27,54,30,39,23,34,22,24
66,17,14,5,14,24,19,13,17,84,15,43,10,15,16,14,9,13,17,12,41,13,37,34,14,16,16,31,25,16,3,16,10,20,13,17,19,4,19,40,22,7,25,46,16,14,10,6,17,28,12,27,27,2,20,1073,3,37,13,7,6,1387,32,51,7,24,0,17,16,14,7,7,12,6,23,25,14,13,31,12,14,22,29,9,6,14,21,24,18,7,46,14,42,13,6,12,19,43,38,13,2,26,8,22,8,12,19,11,11,32,26,21,15,30,20,31,32,37,11,12,12,41,2,8,12,6,22,23,33,47,38,15,14,6,6,14,30,48,16,7,5,6,21,22,52,42,30,24,38,28,17,19,12,21,46,15,36,14,25,33,38,40,14,31,5,35,14,22,19,33,38,16,6,10,24,16,12,11,16,21,19,11,56,24,7,27,6,41,14,17,3,24,6,14,12,28,3,7,17,6,19,24,26,16,11,15,11,16,12,3,6,3,7,10,25,29,19,24,51,10,16,10,18,36,7,16,32,10,21,13,10,10,10
67,19,5,13,4,32,32,6,1,68,9,26,10,5,26,3,11,8,2,4,23,8,52,16,8,1,14,16,10,31,16,18,8,9,4,2,4,14,2,24,30,14,10,27,4,8,7,12,2,13,4,11,34,19,28,1121,18,22,6,21,11,1263,48,68,21,6,17,0,2,6,15,12,6,11,7,9,7,6,14,6,28,8,12,15,15,8,10,7,10,16,31,6,27,10,12,4,25,26,23,5,16,11,14,6,15,6,5,6,5,16,35,27,2,14,32,38,16,22,6,4,6,25,18,24,7,22,6,6,16,30,22,12,18,15,11,3,13,64,2,14,16,20,12,7,36,28,16,34,55,11,2,28,5,34,29,32,45,9,10,16,22,24,9,14,22,20,21,30,4,51,52,4,13,12,8,9,5,7,25,6,5,10,42,8,15,35,15,49,3,3,13,31,12,3,8,12,20,16,1,14,10,8,9,10,5,10,6,5,5,18,12,18,14,11,10,13,19,32,63,25,17,16,35,50,15,21,48,25,32,20,27,17,19
68,18,5,13,4,32,30,5,1,64,9,29,9,5,25,2,11,7,3,3,26,7,52,18,8,1,15,17,11,31,15,17,8,9,3,2,4,14,3,23,30,14,10,30,4,8,6,12,3,14,3,12,34,18,26,1086,19,22,6,20,10,1336,48,66,20,8,16,2,0,6,15,12,6,10,8,10,7,5,14,5,29,8,12,14,14,7,10,8,10,15,33,6,27,8,11,3,27,24,25,6,15,12,14,7,13,5,5,6,4,18,32,27,2,16,32,37,16,24,5,3,5,25,18,23,5,20,7,7,18,32,25,12,17,15,9,3,14,65,2,12,14,20,12,8,38,27,16,34,50,12,2,26,4,32,30,32,43,8,11,16,23,25,7,14,20,20,21,29,5,48,53,4,13,11,9,8,4,6,24,7,5,10,43,9,14,35,14,49,2,3,13,31,12,2,7,13,17,15,1,14,10,9,10,11,4,10,6,5,4,18,12,17,13,12,10,13,20,33,66,24,16,16,34,51,15,20,48,24,33,20,24,17,18
69,24,11,18,10,39,34,10,6,73,14,32,6,2,31,4,16,4,5,4,29,4,48,20,14,6,20,19,14,28,12,23,5,15,9,7,6,17,7,26,34,19,14,32,10,4,11,18,6,16,6,15,41,15,32,1034,15,25,11,18,11,1318,43,60,18,10,14,6,6,0,20,17,2,16,10,12,12,11,18,2,25,10,15,12,20,13,16,12,16,20,35,11,32,6,12,4,31,29,26,1,12,15,18,11,19,2,7,3,5,21,38,31,8,18,33,45,19,27,3,4,2,28,16,20,3,19,9,11,21,33,28,17,24,20,9,3,17,63,4,9,12,20,18,10,42,32,18,38,50,14,7,31,4,36,32,30,51,5,14,20,26,26,4,17,18,24,27,34,7,44,50,3,19,17,12,14,5,10,30,8,11,15,45,11,20,42,20,54,5,5,16,37,18,8,4,16,16,20,6,20,15,12,12,16,7,16,3,4,9,15,9,16,18,16,16,16,26,36,68,21,22,22,30,46,20,27,49,22,37,24,23,22,24
70,11,10,3,12,19,22,10,14,72,8,38,16,20,10,16,4,20,17,17,33,19,42,26,8,14,9,24,19,22,10,10,16,12,12,13,19,4,14,33,16,2,18,38,11,21,10,3,17,22,13,20,21,9,12,1094,10,32,9,14,10,1358,38,55,14,19,7,15,15,20,0,3,19,5,19,18,9,10,24,19,20,21,22,16,2,8,16,20,12,1,42,10,38,20,8,18,12,34,34,19,9,22,2,16,2,18,19,18,16,25,22,15,14,24,22,23,26,32,17,17,18,34,9,15,18,12,15,15,27,39,33,8,8,5,12,18,24,56,17,13,11,10,14,20,46,37,25,24,44,21,13,12,17,24,38,22,34,20,19,25,33,34,21,24,12,28,7,18,18,41,45,19,3,4,16,9,16,10,10,22,13,5,50,17,5,21,6,32,16,18,5,18,3,12,19,20,10,4,15,6,13,18,19,9,13,9,16,19,11,10,13,9,2,4,18,22,12,20,56,16,10,4,25,40,5,8,39,16,23,7,16,3,4
71,10,7,3,8,22,24,7,12,76,9,36,14,18,12,14,2,16,14,14,35,16,42,27,8,12,10,24,20,21,6,10,13,13,10,10,16,4,11,31,19,3,18,39,10,17,7,1,13,22,11,22,23,9,16,1084,9,30,7,12,7,1366,37,56,12,17,7,12,12,17,3,0,16,2,16,19,7,7,24,16,19,18,21,13,3,8,15,17,12,3,42,7,35,18,6,15,14,36,34,17,6,21,2,16,2,15,16,15,14,25,24,14,10,24,22,28,25,32,14,14,16,34,9,15,16,12,15,16,27,41,33,8,8,5,9,14,23,57,14,10,9,11,14,16,46,38,24,25,45,20,11,14,14,24,37,22,34,18,19,26,32,32,17,24,12,28,10,18,15,38,44,16,3,3,18,9,12,8,13,19,12,5,52,18,5,24,5,37,13,14,4,20,1,10,16,21,10,5,12,5,12,18,19,10,10,8,14,16,8,10,9,10,2,4,18,22,12,21,55,17,10,5,23,42,6,10,39,15,24,7,18,6,6
72,22,9,16,8,38,30,9,6,72,12,34,4,5,29,4,14,2,7,2,30,2,45,22,11,6,18,22,16,25,9,20,2,13,6,6,9,16,8,28,32,18,16,36,8,2,8,16,8,18,5,18,38,12,32,1037,13,27,9,16,8,1263,40,59,14,13,12,6,6,2,19,16,0,13,12,15,11,9,20,1,23,12,18,10,18,11,13,13,13,18,36,9,34,4,10,3,30,32,30,2,10,17,16,12,17,1,9,1,3,22,36,29,6,20,29,43,22,28,1,2,1,30,13,18,1,17,12,12,24,36,28,15,21,18,6,4,19,58,5,7,9,17,15,12,44,33,22,36,48,17,7,31,2,32,35,26,46,3,16,23,30,30,3,19,15,26,24,34,9,45,46,5,17,15,13,12,3,8,29,10,8,14,46,14,19,40,17,52,4,8,14,34,15,6,2,18,15,18,6,17,13,14,14,14,5,13,1,6,8,13,6,14,17,15,14,19,24,36,63,21,20,20,27,46,18,24,44,20,33,23,20,20,22
73,11,7,3,8,23,22,8,10,73,9,36,12,15,15,12,3,15,13,12,34,16,41,26,8,10,10,25,19,22,5,11,12,14,7,10,14,4,12,33,20,4,20,38,10,15,6,2,12,23,10,21,26,8,18,1061,9,32,8,10,6,1339,36,56,10,17,6,11,10,16,5,2,13,0,16,19,8,7,24,14,19,18,23,11,4,8,16,18,12,5,44,7,38,15,4,13,16,34,32,15,5,22,4,16,4,14,16,14,11,26,23,16,9,24,22,28,24,33,13,12,14,33,8,14,14,12,15,17,28,41,32,9,8,5,8,13,24,53,12,8,7,10,14,16,46,36,26,24,43,20,11,17,12,24,40,22,34,16,20,25,34,32,16,24,11,28,12,20,14,38,44,15,3,4,17,10,11,6,15,17,12,5,49,17,5,26,5,36,11,12,4,22,3,8,15,22,9,5,10,5,13,18,20,10,8,9,13,14,6,9,8,9,4,5,19,23,13,24,57,15,10,7,24,40,5,11,38,16,24,10,16,8,8
74,24,10,20,10,39,37,10,7,59,13,21,16,8,28,10,16,14,6,10,18,14,57,10,12,7,18,9,4,38,22,21,14,14,11,7,5,20,6,16,35,20,13,22,9,14,13,16,5,6,11,4,40,25,32,1074,26,15,11,27,17,1296,54,74,28,1,23,7,8,10,19,16,12,16,0,5,11,10,8,12,35,3,5,22,19,12,14,1,14,20,24,11,21,16,18,10,29,18,18,11,22,5,18,10,20,12,4,13,12,10,39,32,8,8,39,44,9,16,12,10,13,24,26,32,12,28,6,11,10,22,16,18,22,20,17,9,7,71,8,19,20,28,16,1,32,20,9,39,58,4,6,32,11,40,23,37,48,16,4,10,16,17,15,7,27,13,26,35,4,56,62,8,18,16,6,13,10,14,29,2,10,15,35,8,22,42,21,50,9,6,20,37,16,9,13,15,24,20,7,22,14,8,4,16,12,15,12,7,11,25,18,26,19,15,15,13,24,37,72,33,21,22,42,59,22,26,58,32,39,23,32,21,23
75,19,12,20,12,35,40,11,9,58,10,19,18,10,26,11,16,16,8,13,15,16,62,9,11,9,15,8,6,40,24,17,16,9,13,8,6,22,7,14,34,19,8,22,9,16,15,19,7,5,12,6,39,28,27,1023,28,12,11,30,19,1339,54,72,28,5,25,9,10,12,18,19,15,19,5,0,11,11,6,14,38,8,4,24,19,10,10,5,10,19,24,12,18,17,20,12,25,17,16,12,23,8,17,5,17,15,6,14,14,8,41,26,11,6,42,40,8,15,14,13,14,21,27,31,15,30,3,5,8,22,14,12,18,22,19,11,5,71,10,21,22,29,11,5,30,19,7,44,62,6,8,26,13,41,21,42,50,17,5,8,15,15,17,8,29,12,26,34,6,58,59,10,22,15,2,9,12,15,26,7,6,13,33,4,24,36,24,46,11,7,21,32,18,11,16,11,28,22,9,24,10,3,2,10,14,10,15,10,13,26,21,28,19,15,10,8,20,38,77,34,16,17,40,59,23,21,56,34,40,18,36,21,19
76,12,2,11,3,26,29,2,7,68,2,30,8,12,17,8,6,11,9,9,26,11,50,18,1,6,8,18,12,28,13,10,9,6,4,6,11,12,6,24,24,9,12,30,3,12,5,9,9,16,6,14,28,16,20,1064,17,24,2,19,8,1305,44,65,18,12,14,7,7,12,9,7,11,8,11,11,0,2,17,11,26,14,14,14,9,1,8,11,4,8,34,2,31,12,9,9,20,26,24,11,13,14,7,8,8,10,12,10,8,19,30,19,5,17,31,31,18,24,10,9,10,26,16,23,10,19,8,8,19,32,25,6,12,13,8,9,15,66,8,11,12,18,6,12,41,29,18,32,49,13,6,20,8,30,31,30,40,12,12,19,24,26,12,16,18,22,16,24,10,46,52,10,10,5,10,2,7,4,18,13,5,4,44,10,13,29,13,43,8,10,12,24,8,5,11,14,16,12,7,13,5,10,12,4,5,3,10,12,3,17,10,16,8,5,10,14,13,28,65,24,10,11,30,49,12,14,48,24,31,12,25,11,11
77,14,1,10,2,28,29,1,6,68,3,30,7,10,20,7,6,9,8,7,26,10,48,19,2,5,10,18,13,30,13,12,7,7,2,4,10,11,5,25,26,9,12,32,3,10,4,8,8,16,4,14,31,16,22,1068,16,24,1,18,8,1385,45,64,18,10,13,6,5,11,10,7,9,7,10,11,2,0,18,9,27,12,15,12,9,2,8,11,5,10,34,1,30,10,8,8,21,29,28,11,12,14,8,9,9,9,10,9,7,20,30,21,4,18,29,32,18,25,8,7,9,28,15,22,10,18,8,9,20,33,27,7,14,12,8,8,16,66,7,10,12,18,7,10,40,31,18,30,50,14,4,21,8,30,32,28,42,12,13,18,26,27,11,16,18,22,17,26,8,44,51,10,10,6,11,4,6,4,19,12,6,5,43,11,12,30,12,41,6,8,10,26,8,4,10,15,16,11,6,12,6,11,12,6,4,4,8,10,2,15,9,16,8,6,11,15,14,27,63,22,11,11,32,48,12,16,45,22,31,14,24,12,13
78,16,18,26,16,44,47,17,14,55,15,19,24,15,29,16,23,21,13,18,18,20,65,9,16,15,16,2,8,46,29,14,22,11,19,14,12,29,12,11,42,26,6,15,14,21,21,26,13,2,18,8,43,34,26,1050,32,11,17,34,23,1266,64,78,34,8,31,14,14,18,24,24,20,24,8,6,17,18,0,20,42,10,3,30,26,16,9,8,12,25,18,18,20,24,24,18,32,17,19,18,28,10,23,9,23,20,11,21,19,4,48,24,17,5,45,43,9,12,20,19,20,18,32,39,20,34,8,8,10,15,14,16,16,30,24,17,2,79,16,26,30,34,10,8,25,20,9,47,65,8,14,24,18,48,16,46,60,22,7,2,18,12,21,10,36,10,31,42,11,66,65,15,26,20,7,14,18,21,23,10,11,19,26,6,30,43,28,53,16,13,26,28,25,16,22,8,32,28,15,28,11,6,5,15,20,16,21,14,18,34,26,33,25,21,8,5,17,43,77,38,15,20,50,65,30,19,62,40,46,17,42,25,23
79,22,9,17,7,38,30,9,6,69,12,33,4,4,28,4,14,2,7,2,30,2,48,23,11,6,18,20,16,28,10,20,2,13,7,6,8,16,8,28,34,18,16,34,8,2,8,15,7,18,5,17,38,13,32,1034,13,27,9,15,8,1333,43,60,16,13,12,6,5,2,19,16,1,14,12,14,11,9,20,0,23,12,17,10,18,12,13,13,13,18,37,10,32,4,11,3,28,30,30,2,10,16,17,11,18,1,9,1,3,22,37,31,6,20,30,42,22,28,2,2,1,31,13,18,1,19,11,11,22,34,28,16,22,18,6,3,20,58,5,7,9,18,16,12,45,32,20,38,48,16,7,29,2,33,37,27,48,3,16,22,27,28,2,20,16,26,26,32,9,42,48,4,16,14,14,12,4,8,28,11,8,14,46,14,19,42,18,50,4,7,14,36,16,6,2,17,15,18,6,18,13,14,15,14,6,13,2,6,8,12,6,13,16,16,13,18,23,38,67,20,20,21,30,48,18,24,44,20,34,22,21,20,22
80,28,26,16,26,30,23,26,30,96,28,54,20,27,21,26,21,21,30,24,54,22,35,46,28,30,30,43,40,4,15,29,21,32,25,28,30,15,32,52,25,19,40,58,29,21,23,20,30,43,24,38,32,12,22,1078,10,49,26,9,19,1281,31,50,8,35,14,28,29,25,20,19,23,19,35,38,26,27,42,23,0,36,42,14,18,27,34,38,29,20,58,26,57,21,19,25,21,51,50,26,14,40,21,34,22,22,31,22,24,44,28,33,28,41,23,34,44,52,24,26,22,50,10,6,24,10,35,35,46,58,51,29,26,15,20,27,42,51,29,16,14,10,33,37,66,54,43,27,32,40,30,28,24,25,58,3,37,21,39,43,52,53,20,43,8,46,17,26,32,32,34,28,17,23,36,27,26,23,28,33,30,25,71,36,15,30,14,43,28,30,15,26,20,28,21,40,10,15,30,14,31,36,38,30,23,27,24,30,23,11,18,10,19,24,35,41,31,29,55,4,29,24,5,34,15,28,36,4,26,26,5,18,19
81,26,12,19,12,41,38,13,8,60,16,22,15,8,31,8,17,14,6,10,18,13,56,12,15,8,22,10,5,38,20,23,14,17,10,9,4,20,9,17,36,22,16,23,11,14,13,20,6,8,10,6,42,24,33,1035,24,16,12,25,16,1305,52,71,27,3,22,8,8,10,21,18,12,18,3,8,14,12,10,12,36,0,8,21,21,14,18,3,17,22,27,13,22,15,16,9,34,20,19,10,20,6,20,12,22,12,3,12,10,12,42,32,9,9,38,44,10,17,12,9,12,27,24,28,12,27,9,13,12,23,17,20,25,23,16,8,8,72,6,19,21,26,20,3,33,22,10,38,57,6,9,34,10,39,25,37,51,14,4,10,18,18,14,8,27,14,28,36,4,55,58,7,20,18,9,16,10,12,33,1,12,18,34,11,22,43,22,54,8,5,19,38,20,10,14,19,24,22,8,20,16,10,6,18,10,16,12,6,11,24,17,25,21,18,17,16,26,38,68,30,23,23,39,54,22,29,52,32,39,26,32,25,26
82,19,14,24,14,39,45,14,12,57,13,17,21,13,25,14,19,19,11,15,16,19,66,8,13,12,15,4,6,45,26,17,20,10,16,11,10,25,10,11,39,23,8,18,11,19,18,22,10,2,15,6,40,28,27,1091,30,10,14,32,21,1296,60,80,33,5,29,12,12,15,22,21,18,23,5,4,14,15,3,17,42,8,0,26,23,13,10,5,10,22,22,14,17,20,22,16,27,16,16,15,28,7,20,6,19,17,9,18,16,5,46,27,14,3,42,40,7,12,17,15,17,21,30,36,18,32,6,6,7,18,12,13,18,27,22,14,2,76,12,23,27,32,12,5,27,17,7,45,62,6,11,28,17,45,19,41,57,20,5,5,16,12,20,7,31,8,30,39,8,58,62,12,24,19,4,13,16,18,24,8,9,16,30,4,27,39,26,49,13,10,24,30,22,14,18,11,30,25,12,27,10,4,3,11,17,14,18,12,16,29,23,30,22,17,10,8,20,42,80,38,16,18,46,61,26,20,63,38,46,20,37,23,22
83,19,12,13,12,34,28,12,16,84,14,44,7,14,25,14,11,8,17,12,39,8,40,33,13,15,15,31,24,16,6,18,8,19,12,17,18,13,16,38,31,14,25,43,16,8,9,13,18,28,12,27,35,9,29,1053,9,35,14,5,6,1390,39,54,6,21,9,15,14,12,16,13,10,11,22,24,14,12,30,10,14,21,26,0,15,14,22,22,17,15,48,13,43,6,8,12,28,39,38,12,6,26,14,21,14,10,19,10,11,32,34,27,13,28,27,39,32,39,10,12,10,40,8,12,9,15,20,22,31,44,39,14,18,14,6,13,28,56,15,3,4,15,20,21,54,42,32,33,39,26,17,28,12,29,44,16,44,8,26,30,39,38,8,28,6,33,22,30,19,36,38,14,13,12,23,14,12,10,25,20,19,10,55,23,15,35,15,47,13,18,11,33,12,14,8,28,11,16,15,15,19,22,24,15,11,14,10,15,11,6,4,6,14,11,24,27,20,33,58,11,16,17,19,39,14,22,40,11,30,20,11,18,18
