Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334
281,6,9,32,8,26,32,14,16,14,30,28,30,23,11,13,20,24,10,16,16,8,10,8,17,38,24,16,12,29,25,13,20,29,17,3,32,27,18,29,26,16,3,26,28,6,19,9,20,14,24,14,15,11,33,10,10,17,12,8,22,29,23,5,30,28,22,26,26,34,26,19,31,18,27,16,18,26,16,5,30,10,20,18,15,15,17,13,6,0,12,18,30,15,26,28,13,24,16,8,10,12,6,18,17,18,1,22,15,26,2,32,24,6,13,28,18,10,14,23,15,14,12,28,3,25,37,25,23,18,16,10,18,19,33,15,16,22,38,5,23,20,16,35,10,18,24,21,5,30,28,13,26,15,12,24,15,15,26,24,23,8,11,5,25,13,26,28,28,33,11,11,16,18,21,35,17,18,34,16,13,30,16,10,7,28,26,27,27,6,36,7,16,18,14,28,19,26,29,13,28,30,5,5,2,11,29,12,3,10,22,21,30,19,18,26,30,21,30,20,31,26,4,30,24,16,27,16,10,29,16,28,20,7,2,6,30,36,7,25,8,4,16,16,30,28,29,18,9,21,28,2,31,25,30,26,29,26,24,15,7,2,26,11,14,14,22,2,28,22,30,13,14,8,18,28,14,13,2,25,2,0,34,22,31,26,29,9,24,19,30,30,9,22,26,25,14,6,17,13,28,24,16,27,29,19,2,25,21,12,10,21,17,5,32,1,15,35,10,14,12,9,8,8,10,27,23,28,11,2,16,24,24,32,27
282,27,23,14,26,8,11,20,17,26,10,9,4,11,23,20,13,9,24,18,18,27,28,26,18,14,10,17,22,4,11,20,13,12,16,30,9,18,16,14,11,18,30,7,13,29,16,25,13,19,10,21,17,24,14,24,26,16,23,26,10,15,11,31,7,5,10,9,6,2,8,16,5,14,8,18,15,7,16,31,13,23,14,16,18,17,17,20,27,33,22,19,10,20,6,4,24,10,17,27,24,22,28,15,17,16,33,11,17,11,34,14,10,37,22,6,15,23,19,11,18,19,24,4,35,9,13,9,9,16,18,24,15,21,15,19,16,12,14,29,11,14,16,21,24,15,9,17,31,9,6,20,15,18,21,9,21,17,8,14,11,27,28,29,17,20,11,22,16,20,24,22,19,16,11,9,17,16,11,19,21,11,17,23,26,6,9,16,18,27,16,34,17,15,19,4,14,11,6,25,18,12,29,27,33,24,7,22,32,23,12,13,4,24,17,9,3,13,18,13,14,8,30,10,8,17,6,18,27,8,21,15,14,26,34,32,5,25,26,8,25,30,19,17,4,4,14,15,23,12,6,33,10,9,2,8,5,8,10,18,33,31,6,22,19,19,12,31,5,13,13,27,28,33,15,5,22,20,30,8,33,34,0,13,14,18,16,24,8,20,8,4,30,12,8,7,18,27,17,21,4,10,18,11,13,15,32,7,12,21,24,12,16,30,2,34,18,16,26,20,21,26,25,26,26,15,14,18,22,34,18,11,20,13,20
283,16,12,11,14,5,13,7,9,14,11,7,12,8,18,10,4,10,12,12,12,15,16,24,6,16,4,8,11,10,6,10,4,9,8,18,10,8,6,9,6,12,19,8,8,17,4,12,5,13,2,8,12,12,12,11,13,4,10,15,2,9,8,18,11,10,4,5,10,12,7,5,10,10,5,6,11,7,8,19,10,14,20,8,12,12,11,10,23,20,14,7,10,8,10,9,13,5,12,16,14,9,15,11,8,11,20,6,12,6,20,11,4,26,10,8,4,12,17,3,6,10,12,9,23,5,16,5,4,11,12,11,5,8,13,7,8,2,16,16,3,4,8,15,12,8,4,5,20,10,17,10,5,6,11,13,9,12,6,4,4,14,16,15,6,10,7,10,9,12,12,14,14,4,7,13,9,13,13,6,9,11,12,14,14,15,5,6,6,14,17,23,5,13,10,9,11,6,15,13,8,9,22,19,23,12,7,10,19,14,2,4,9,11,5,5,12,6,10,9,10,5,17,10,12,11,7,22,16,10,9,7,2,24,23,18,16,17,14,9,13,16,13,18,12,11,9,11,14,0,7,20,10,12,12,9,8,11,5,7,20,19,10,10,7,7,5,19,11,5,10,15,14,22,10,8,9,8,20,8,20,22,13,0,12,7,8,12,12,7,10,14,16,9,11,8,11,22,7,8,11,6,7,7,10,10,19,5,2,11,12,7,8,22,12,21,12,14,14,8,16,14,14,13,13,8,4,8,16,23,5,4,8,12,7
284,28,24,2,26,8,3,18,16,27,4,6,14,11,22,20,14,13,24,18,18,26,28,26,18,4,10,16,21,11,7,21,13,4,16,30,6,5,16,4,7,18,32,10,5,29,16,24,12,19,10,21,17,24,0,23,27,17,23,25,10,4,11,30,7,13,11,8,12,13,7,15,9,15,8,17,14,9,17,30,4,24,23,16,18,18,16,20,28,32,21,20,4,20,12,10,25,10,17,26,24,22,27,16,17,16,33,11,18,7,33,2,9,38,22,8,16,24,20,10,18,19,24,12,34,8,4,9,9,16,17,24,15,20,2,18,18,11,4,29,10,14,16,6,24,16,8,14,33,6,20,18,8,18,22,15,20,18,8,9,11,25,29,28,8,20,6,8,4,6,23,22,18,16,11,6,16,15,3,18,20,4,18,22,26,18,8,6,7,28,5,36,17,16,19,11,14,7,18,24,5,4,31,29,34,25,7,22,32,23,12,12,10,24,16,7,14,12,5,14,2,7,30,4,15,16,9,23,27,7,20,6,14,24,34,30,18,10,26,12,26,30,19,20,14,13,4,15,24,13,9,30,4,13,15,12,10,14,10,19,33,30,12,21,20,18,12,30,14,12,4,28,28,32,14,10,22,20,32,11,32,31,14,12,0,7,4,23,14,19,7,16,30,11,14,10,20,26,15,20,12,10,17,6,3,15,32,8,12,20,24,11,15,28,15,35,19,2,26,20,20,25,25,26,24,6,9,6,23,34,17,11,8,2,7
285,22,18,5,19,11,8,14,15,21,9,10,19,15,26,17,11,18,18,18,18,20,21,29,12,10,9,15,19,16,8,18,10,8,15,23,11,2,12,5,8,18,26,14,6,23,10,19,12,19,9,14,20,19,6,18,19,10,16,22,9,5,15,25,12,17,12,11,17,18,12,12,14,16,11,12,17,14,14,26,6,22,28,16,18,19,18,17,30,27,20,13,9,15,16,15,18,12,20,22,20,17,20,17,14,17,28,13,19,8,28,6,10,32,16,13,10,19,24,8,12,18,18,16,29,10,10,10,11,18,18,19,12,13,8,15,14,7,10,22,10,11,14,10,18,16,10,7,26,10,23,17,4,12,18,20,15,20,12,5,11,20,22,22,2,17,8,2,4,6,17,23,20,10,14,10,16,20,8,13,15,9,20,21,20,21,10,2,2,21,11,28,11,20,17,16,17,8,23,19,2,7,29,27,28,18,12,16,24,22,10,12,16,17,10,11,19,14,4,15,5,12,23,9,19,18,13,28,22,12,15,4,9,30,29,24,23,10,20,16,18,24,18,25,18,19,5,17,20,8,14,26,8,18,20,17,16,19,12,14,26,25,16,16,14,14,12,25,18,12,7,21,21,28,17,15,15,15,25,15,26,26,18,7,7,0,4,18,19,14,12,21,22,16,18,15,19,31,14,14,18,13,13,7,6,17,25,12,8,18,18,14,16,28,19,27,19,8,20,16,23,20,20,20,18,4,5,2,22,28,13,10,2,6,1
286,22,19,2,23,8,4,15,13,23,6,7,16,11,22,16,10,14,20,15,15,22,24,27,15,8,6,13,17,12,5,16,9,4,12,26,7,3,12,2,4,15,26,11,3,25,11,20,9,16,6,16,15,20,4,20,21,12,18,21,7,2,12,27,8,14,8,8,14,14,8,11,10,14,8,14,15,10,13,27,3,20,23,11,15,15,14,16,26,29,17,15,6,18,14,12,21,8,15,22,20,18,23,14,13,13,30,9,15,5,30,3,6,32,17,9,11,20,20,5,14,15,20,13,30,7,8,6,7,14,16,19,10,16,6,15,12,6,8,25,6,9,13,8,19,12,6,9,29,7,21,15,4,14,18,16,17,16,9,5,8,22,25,24,4,16,4,6,1,5,20,19,17,12,11,7,13,16,5,14,16,5,15,20,22,18,8,2,3,23,9,30,14,16,15,12,14,5,19,20,2,3,26,24,30,22,9,18,27,19,8,8,12,18,13,8,15,10,3,13,3,8,26,5,16,14,10,26,23,8,17,2,10,27,30,27,20,10,22,13,20,25,16,20,15,15,2,14,20,8,11,28,5,16,15,13,12,15,9,14,28,26,13,18,15,14,8,29,15,8,4,22,22,30,14,12,17,16,26,12,27,29,16,8,4,4,0,20,14,14,8,17,24,12,15,11,14,28,12,17,14,9,13,4,2,14,26,8,8,17,19,11,12,25,15,31,15,6,21,16,19,21,21,22,21,2,5,3,20,32,13,7,4,3,4
287,4,1,22,2,18,25,6,8,7,22,19,20,14,7,5,11,16,1,7,7,2,4,12,12,27,15,8,4,22,17,4,12,20,9,6,21,20,8,21,18,7,8,17,20,5,14,1,12,5,14,8,7,4,24,1,4,9,3,5,14,22,14,6,23,20,14,17,18,23,19,10,23,11,18,10,10,17,8,8,22,4,11,9,7,7,8,5,12,9,4,12,22,9,19,22,7,14,7,5,4,3,3,10,8,10,10,14,7,18,10,22,16,14,7,20,9,1,6,16,7,6,5,20,12,16,27,17,16,9,7,1,10,12,24,6,8,15,28,4,14,11,8,26,1,9,16,15,8,21,19,5,16,7,3,15,8,7,16,16,14,2,5,4,16,4,18,20,20,24,5,4,6,9,13,26,8,10,24,10,8,22,7,3,2,19,16,20,18,4,27,10,8,9,6,20,11,18,19,7,20,21,12,9,11,5,19,3,7,4,13,12,20,13,13,18,22,12,21,11,22,16,6,22,16,8,20,10,4,22,9,19,11,13,10,6,20,29,3,17,1,5,7,8,21,20,20,10,3,12,18,8,22,17,22,17,20,16,15,6,8,7,19,3,8,6,13,8,20,12,21,7,8,10,10,21,7,5,7,17,8,9,24,12,23,18,20,0,16,12,23,20,5,13,17,18,6,13,9,7,20,15,7,18,21,10,8,17,12,3,1,13,9,10,23,10,6,26,4,5,5,3,2,2,4,19,15,20,5,11,8,14,18,22,17
288,20,15,14,18,8,11,12,9,20,10,9,4,4,15,12,8,2,15,10,10,18,21,18,12,14,10,9,13,6,11,12,8,11,9,21,9,19,8,13,11,10,23,5,13,22,15,16,7,11,10,12,10,18,14,16,18,10,15,17,10,14,4,24,7,4,8,8,3,7,7,8,5,6,8,11,7,6,9,24,13,16,9,8,10,10,8,12,19,25,13,12,10,12,2,5,18,7,10,19,15,14,19,8,8,7,26,7,10,10,26,13,9,29,14,6,8,16,12,10,11,11,16,4,28,8,13,9,8,8,10,16,7,13,15,11,9,12,14,20,9,8,9,20,16,8,9,16,24,8,6,11,15,10,15,2,13,10,7,14,8,18,20,20,16,12,11,21,16,20,16,15,11,10,5,10,9,7,11,11,13,10,10,15,19,4,8,16,17,19,16,28,10,8,11,5,6,11,4,18,18,12,23,21,26,17,7,13,22,15,10,8,5,15,14,8,6,6,19,5,13,8,22,10,0,8,6,10,20,8,13,15,10,18,26,24,4,25,18,2,17,20,10,9,5,4,14,8,16,12,5,24,11,0,7,3,4,1,7,11,24,24,3,13,11,11,8,24,4,7,12,19,20,26,8,4,14,12,24,4,24,24,8,12,14,19,14,16,0,13,8,5,21,4,1,5,11,20,8,13,5,7,10,12,13,7,24,7,10,14,16,5,8,20,7,26,10,17,18,11,13,18,18,18,17,15,13,18,15,26,9,8,19,13,18
289,14,12,18,11,12,20,8,9,8,17,14,15,9,20,12,6,12,13,13,13,10,9,24,1,23,10,9,12,16,12,11,7,16,9,19,17,14,7,16,13,13,21,12,15,13,4,12,7,14,9,4,13,8,20,13,9,4,10,16,9,16,10,15,17,16,9,12,13,20,15,6,17,11,13,3,12,13,9,14,16,15,22,9,13,13,11,12,24,18,14,1,18,4,14,17,6,10,14,16,16,10,14,12,9,11,18,9,14,14,20,17,11,18,6,14,5,13,18,10,5,11,7,15,17,11,22,11,11,12,13,13,6,1,21,8,9,10,22,16,8,6,9,23,13,9,11,6,14,16,18,11,12,6,12,14,4,13,12,10,9,10,10,15,12,11,13,12,15,18,8,16,15,4,8,21,10,14,19,3,6,17,14,16,12,16,12,14,13,15,23,16,4,15,12,16,12,13,17,6,14,16,23,21,19,8,14,11,16,15,8,7,16,4,3,13,16,8,16,10,17,12,17,17,13,12,13,22,9,16,4,14,6,26,18,13,18,23,12,11,12,15,13,20,16,16,16,12,15,7,14,19,17,13,18,12,15,14,10,8,13,17,14,11,4,8,8,17,14,8,15,8,8,14,11,15,5,9,18,12,16,19,20,7,19,14,14,12,13,0,18,15,10,10,13,13,13,26,9,5,16,9,8,13,17,12,20,12,8,12,12,8,10,22,18,17,12,22,8,10,17,9,10,10,9,14,11,15,17,19,7,9,12,18,13
290,24,23,7,25,6,4,16,14,24,3,4,8,9,20,19,12,7,21,16,15,24,25,25,16,7,7,14,19,4,5,19,11,4,15,29,2,11,14,7,5,16,30,5,6,27,13,23,11,18,8,18,16,23,7,22,24,14,20,23,9,7,9,28,0,6,9,6,5,6,4,13,2,12,6,16,13,5,15,31,6,21,15,14,16,16,15,18,26,30,19,17,3,19,6,4,24,8,16,24,22,20,24,13,14,13,31,9,16,5,32,6,7,34,20,3,14,21,18,8,16,17,22,5,34,6,6,6,7,14,16,21,13,18,8,16,14,8,7,26,8,12,15,13,23,14,6,11,31,2,13,17,8,17,21,8,20,16,6,7,9,24,26,27,10,18,5,14,8,13,22,21,16,14,9,4,14,14,4,17,20,3,16,22,24,11,6,9,10,26,9,32,15,14,18,4,12,4,11,23,10,5,28,26,34,23,4,19,30,21,10,11,4,22,15,6,7,11,11,11,7,6,29,3,8,15,4,17,27,1,18,8,12,23,34,28,11,16,24,6,22,27,16,16,7,7,7,14,23,10,4,29,4,7,8,6,4,8,8,17,30,29,5,20,17,18,10,31,7,11,5,25,26,33,13,4,20,18,30,6,31,30,8,10,7,12,8,23,8,18,0,9,26,10,6,5,16,26,15,19,6,8,16,4,6,14,30,6,10,20,22,10,14,28,8,31,17,9,25,18,19,24,23,23,23,8,7,11,21,31,14,9,11,6,12
291,24,19,16,24,10,13,16,13,24,11,10,2,7,19,17,10,5,20,14,13,22,25,23,15,16,12,14,18,6,13,17,10,13,13,27,10,21,12,16,12,14,26,7,15,26,16,22,9,16,11,16,15,20,16,21,22,12,19,22,12,16,8,28,9,3,10,10,4,3,9,11,7,10,9,14,12,8,14,28,15,20,10,13,14,15,13,16,24,30,18,15,12,17,4,6,21,9,15,22,19,17,24,12,12,12,30,9,14,13,31,15,11,32,19,8,13,20,16,12,15,16,20,5,32,10,14,11,11,12,14,20,11,17,16,15,13,14,16,25,11,10,13,22,20,12,10,17,28,10,4,16,17,15,19,6,17,14,8,16,10,23,25,24,18,17,13,22,18,21,20,18,14,13,8,10,13,11,13,15,18,12,14,20,23,2,10,19,19,23,18,31,14,12,15,5,10,12,2,22,19,14,27,26,30,20,9,18,28,19,12,10,6,19,15,10,2,9,20,10,16,10,27,12,5,13,8,14,24,10,18,17,11,23,31,28,3,26,24,4,21,26,15,14,2,2,16,12,20,13,6,28,12,5,2,5,6,4,9,15,30,28,5,18,16,15,9,30,3,9,14,22,24,30,12,6,19,16,28,6,27,30,4,14,16,21,17,20,5,15,9,0,24,8,4,6,15,23,12,17,4,8,13,13,14,12,28,9,12,18,20,8,12,26,3,31,15,18,22,16,16,23,22,21,21,18,15,20,19,30,14,10,21,14,20
292,6,6,28,3,21,28,10,13,5,28,24,25,18,11,10,15,20,6,11,12,3,1,15,11,31,20,12,8,26,22,9,16,26,13,9,26,23,12,25,22,11,12,22,25,4,14,5,17,10,19,9,11,4,30,6,3,14,7,8,19,25,18,6,28,24,18,22,22,27,23,14,26,15,21,11,14,23,12,5,26,6,15,14,12,12,12,9,14,9,8,10,25,8,22,26,4,19,12,8,6,8,5,13,12,14,9,18,11,23,11,27,20,9,7,23,13,5,9,20,10,11,5,24,7,22,32,21,20,13,11,6,14,10,31,11,12,18,32,6,18,16,13,30,5,14,21,17,5,27,22,10,20,11,8,20,8,12,22,20,18,3,2,6,22,9,23,22,24,29,5,7,11,13,18,31,12,14,28,11,8,26,12,6,4,24,20,23,22,6,34,6,12,13,10,26,14,23,25,4,22,25,14,11,11,4,23,7,7,6,18,17,26,10,12,22,25,16,26,15,28,21,7,27,21,12,22,14,1,26,8,23,15,16,9,4,24,32,3,20,4,5,11,12,26,25,26,14,6,17,23,10,25,20,27,20,24,21,20,11,4,8,23,8,9,10,16,8,24,16,25,4,5,5,14,24,7,9,9,21,7,9,30,16,30,22,24,5,21,10,26,24,0,17,22,21,10,15,13,9,26,20,12,23,25,14,10,22,18,7,6,18,13,14,28,9,11,30,3,10,8,3,3,4,4,24,20,24,8,9,12,19,21,26,22
293,16,12,11,14,5,12,8,5,15,10,7,8,1,12,9,5,4,13,7,6,15,17,15,9,15,7,5,10,9,8,8,5,8,5,18,10,15,5,12,8,7,21,5,10,18,11,13,4,8,7,9,6,14,12,13,15,8,11,13,7,11,1,20,10,8,5,6,6,11,6,4,9,3,5,8,4,5,5,20,10,12,12,4,7,7,5,9,17,22,10,10,9,9,6,8,14,4,6,14,12,10,15,4,5,4,22,4,6,8,21,11,6,26,10,7,6,12,8,8,7,8,12,8,24,5,14,6,6,4,7,12,4,10,14,7,5,8,15,17,6,5,6,16,12,4,6,14,20,9,8,8,12,7,10,4,9,6,4,10,5,15,18,17,14,9,8,18,12,16,12,11,7,8,2,14,5,4,12,7,9,10,6,12,15,7,6,13,14,16,16,23,6,4,8,9,3,8,8,14,15,10,19,17,22,13,6,10,19,12,7,5,8,12,10,5,9,3,15,2,10,5,18,10,4,5,6,12,17,10,10,13,7,16,23,18,8,22,15,4,13,18,7,10,9,8,11,4,13,9,6,21,10,4,10,4,8,4,4,7,22,21,6,10,8,8,4,21,7,4,9,15,15,21,4,7,10,9,20,4,21,22,12,9,11,16,12,13,4,10,10,8,17,0,4,5,8,16,5,9,8,3,6,8,10,4,19,5,8,11,12,2,4,17,10,24,6,13,14,8,9,15,14,14,13,13,11,16,10,22,6,5,16,11,16
294,21,17,13,19,7,11,12,9,20,10,9,4,4,16,13,7,2,17,10,10,18,20,18,12,14,9,9,14,5,10,13,8,11,8,22,8,18,9,14,10,10,25,4,12,21,14,17,7,12,10,13,10,18,14,17,20,10,15,18,9,13,4,22,7,4,7,8,2,7,7,8,5,7,7,11,8,5,10,24,12,16,10,9,10,11,9,13,20,26,13,13,10,14,2,5,18,6,10,19,16,14,19,8,9,8,26,6,10,10,26,13,9,29,15,6,8,17,13,10,11,12,18,4,29,8,12,8,8,8,10,16,8,12,15,12,10,11,13,21,9,8,10,20,17,8,8,16,25,8,6,12,14,11,15,2,14,11,6,13,8,18,21,21,16,12,10,21,15,20,17,15,11,10,4,8,9,8,11,11,14,10,10,16,19,4,8,16,16,21,16,26,10,9,12,5,7,11,5,18,17,12,23,21,28,17,6,14,24,16,9,7,4,16,12,8,5,6,18,6,13,8,22,10,1,9,6,10,22,7,13,14,9,18,27,24,5,23,20,2,18,22,11,10,5,4,14,8,17,11,4,23,9,1,6,2,3,1,7,11,26,24,2,14,12,12,6,24,4,6,12,20,20,26,8,4,15,12,24,3,25,26,8,11,14,18,15,17,1,13,6,4,22,4,0,4,12,20,9,12,4,6,10,11,13,7,23,6,10,15,16,5,8,21,7,26,11,15,19,12,13,19,19,18,18,15,13,18,14,28,10,8,18,12,18
295,21,18,9,21,4,7,12,10,20,6,5,5,4,16,13,7,3,16,11,11,20,20,18,12,11,6,10,15,4,6,13,6,8,10,24,5,14,10,10,7,11,26,0,9,22,10,18,6,13,6,14,11,18,10,18,20,10,16,18,6,10,4,23,5,4,4,4,2,6,3,9,4,8,4,11,9,1,11,25,9,16,13,10,12,12,10,14,21,26,14,12,6,14,3,4,18,4,12,20,18,15,20,9,10,9,27,4,11,7,28,9,5,31,16,2,10,17,14,7,12,13,17,3,28,4,10,5,4,9,12,16,8,13,10,12,10,7,11,21,5,7,10,16,18,8,4,12,24,4,10,12,11,12,15,6,14,11,2,10,4,19,23,21,12,13,6,17,12,15,18,15,12,9,5,8,10,9,7,11,15,6,12,17,20,8,4,12,14,21,11,29,11,10,12,4,7,6,8,20,12,8,24,21,28,19,3,15,24,18,6,6,3,16,10,4,4,6,14,7,10,4,24,6,5,10,2,14,20,4,15,11,7,18,28,23,9,20,20,2,19,22,12,10,4,4,10,8,16,8,1,25,6,4,6,2,3,5,3,12,26,24,2,15,13,12,6,25,4,6,8,20,20,26,8,2,14,13,25,1,26,25,7,8,10,15,11,18,5,13,5,6,21,5,4,0,13,20,9,14,3,4,11,8,9,9,25,3,6,14,16,5,9,23,6,28,12,11,20,13,14,20,20,19,18,12,9,13,16,27,10,4,15,9,14
296,9,5,18,8,12,19,5,3,8,17,13,16,9,7,2,7,11,5,2,2,8,10,12,12,22,10,4,3,16,12,2,8,15,4,11,16,17,6,16,13,2,13,12,14,10,14,6,7,2,10,9,2,6,18,5,7,10,4,6,10,15,9,12,16,14,9,11,13,18,14,7,17,5,12,10,4,13,4,13,15,4,10,4,2,2,3,2,12,14,2,12,16,9,14,16,8,9,2,7,5,3,8,4,4,4,15,9,2,13,15,17,11,19,7,14,8,5,6,10,8,1,6,15,18,11,22,10,10,4,1,5,7,12,20,4,4,10,23,9,9,8,4,22,5,4,11,15,13,17,13,2,15,7,3,10,8,2,12,14,8,8,10,10,16,2,13,20,15,20,5,4,2,10,8,21,3,4,20,9,7,17,2,5,7,14,11,16,17,9,22,16,9,4,2,15,5,12,14,7,16,15,12,10,16,6,14,3,13,5,10,7,15,14,13,12,16,7,18,6,18,12,11,17,11,3,14,10,9,17,9,16,9,12,16,11,14,23,8,11,6,10,1,7,16,15,15,4,5,11,13,12,16,10,18,12,15,12,9,5,14,13,14,3,9,6,7,14,15,7,15,8,8,16,4,15,8,4,12,12,14,14,18,11,20,19,14,6,11,13,16,15,10,8,12,13,0,12,4,7,16,10,5,13,16,4,13,12,10,3,5,8,4,10,18,15,1,21,7,4,5,7,7,7,6,14,13,18,5,16,6,8,18,19,17
297,10,12,26,14,20,27,16,16,19,25,23,23,16,6,14,19,20,12,11,12,14,16,2,24,31,22,16,12,24,22,13,20,25,16,6,26,30,17,24,22,11,4,20,25,12,25,12,19,10,21,20,12,16,27,12,16,21,15,8,22,26,17,11,26,24,20,20,22,28,22,19,24,14,20,23,13,21,15,12,25,10,14,15,12,12,14,13,1,6,10,23,26,20,22,24,20,18,11,8,9,15,11,13,16,13,7,18,11,23,6,26,20,12,19,24,21,12,8,21,20,14,18,22,8,21,29,20,20,13,12,12,18,24,28,16,16,24,32,10,21,19,16,30,12,15,19,27,11,25,21,14,27,19,12,18,21,11,20,26,18,14,17,10,30,14,23,33,28,30,17,8,10,22,16,28,16,13,28,22,20,26,11,10,12,22,19,27,30,10,32,12,20,13,14,24,13,23,23,19,30,23,4,4,8,18,21,14,9,10,21,18,24,26,25,20,25,16,30,15,26,20,9,24,19,13,22,10,16,24,22,27,22,2,7,12,22,36,13,19,13,10,12,10,24,24,25,12,10,23,21,5,25,19,25,19,23,20,18,17,13,8,21,14,21,17,18,8,23,18,24,19,20,14,14,23,18,16,6,20,8,6,27,22,26,31,28,13,20,26,26,23,15,16,20,20,12,0,16,18,25,18,17,23,25,13,5,21,22,12,12,17,16,2,25,7,12,30,16,16,7,15,15,14,16,28,26,30,8,8,18,19,31,26,29
298,12,8,14,10,9,16,4,2,11,13,11,12,6,11,4,4,8,8,5,4,11,12,17,8,19,7,1,5,14,9,4,4,12,1,14,14,14,2,12,10,5,16,10,12,14,10,8,4,6,6,4,5,8,15,8,10,6,6,9,6,12,6,14,14,12,6,8,10,15,10,2,13,3,9,6,4,10,1,15,13,7,13,1,5,5,4,4,16,17,6,8,14,5,10,13,9,6,5,10,8,6,11,4,1,4,18,6,6,10,18,14,8,21,6,12,4,8,10,7,4,3,8,12,19,8,20,8,8,4,6,8,3,8,17,3,1,7,20,12,6,4,1,18,8,1,8,12,16,14,11,4,11,3,6,7,5,5,9,10,6,10,13,12,12,4,11,17,12,16,8,8,7,6,5,17,2,6,17,6,6,14,5,8,11,10,8,12,13,12,21,18,5,6,3,13,4,10,12,10,12,12,15,12,19,10,11,6,15,8,5,4,12,10,9,9,14,4,14,3,15,9,14,13,8,4,11,14,12,13,5,11,5,16,19,16,11,20,10,8,9,14,5,11,13,12,13,4,8,7,10,16,14,8,15,8,12,8,7,3,16,15,11,6,4,3,4,16,12,4,12,11,11,18,4,12,6,4,16,8,16,17,17,7,15,14,12,9,8,9,15,12,13,5,9,9,4,16,0,5,12,6,2,10,13,4,15,9,6,6,8,5,2,15,15,18,4,18,10,4,9,10,10,10,9,11,9,14,8,19,2,6,14,14,14
299,10,8,18,7,13,21,3,4,7,17,15,17,10,15,6,7,12,7,8,7,6,8,19,4,23,11,4,7,18,14,6,8,16,4,14,18,15,4,16,14,8,16,13,15,9,7,7,8,9,10,2,8,4,20,7,6,4,4,12,10,17,10,10,19,17,10,13,14,19,15,6,18,7,13,3,6,14,4,12,17,10,16,5,8,8,6,6,19,13,10,5,18,2,14,17,5,10,8,11,10,5,9,7,4,6,14,9,8,14,14,18,12,16,2,16,5,7,12,11,2,6,4,16,15,12,24,12,12,7,8,7,6,6,21,3,4,10,23,10,10,7,4,23,8,5,12,9,12,18,14,6,13,2,7,11,2,8,13,12,10,6,9,10,13,6,15,13,16,20,4,11,10,4,10,22,4,8,21,3,1,18,8,9,8,15,13,15,14,10,24,14,3,9,6,16,7,14,16,5,15,17,18,15,15,5,16,5,11,10,9,8,16,7,6,13,18,8,17,8,19,14,11,18,12,7,14,16,8,18,2,14,7,20,14,10,15,24,7,12,7,9,8,14,18,16,17,6,10,8,15,14,17,12,18,12,16,12,11,3,13,11,14,5,2,2,9,13,16,9,17,7,7,14,7,15,2,4,13,12,12,13,21,8,20,14,17,7,13,5,19,17,9,9,12,14,7,18,5,0,16,11,4,14,18,6,14,13,9,7,7,9,4,18,18,14,7,22,6,4,12,6,6,6,5,14,12,15,12,14,4,10,13,19,14
