Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
52,5,29,4,3,0,1,5,3,32,30,25,1,9,10,1,8,24,1,45,7,1,7,29,17,6,4,7,5,9,46,28,0,6,30,10,26,4,21,13,30,9,11,4,34,31,20,8,23,0,5,12,0,5,8,10,7,15,37,13,1,31,9,15,12,17,8,1,22,7,2,16,4,1,3,8,11,8,1,28,2,8,0,24,4,4,11,8,54,7,3,26,26,1,4,3,35,4,24,7,10,10,29,57,4,5,5,13,4,54,40,1,32,12,5,21,27,28,1,27,0,7,3,27,0,19,3,2,28,36,23,39,4,24,4,22,22,36,15,7,17,57,29,36,5,16,1,12,10,14,15,4,21,7,10,1,20,6,9,9,22,7,14,8,7,40,6,8,34,6,31,40,4,26,32,5,18,4,8,6,17,19,30,17,2,24,40,4,42,27,24,36,49,7,5,22,31,14,3,20,32,35,24,59,4,34,8,19,5,4,20,3,28,4,7,0,18,18,16,4,8,43,2,11,21,21,28,10,6,29,54,12,7,25,24,4,4,8,16,10,10,16,42,40,9,14,5,8,4,15
53,1,24,2,8,5,5,1,3,27,24,22,5,3,4,5,3,20,6,43,10,5,10,25,11,8,2,10,1,3,38,24,6,2,25,7,21,2,16,8,25,4,6,8,29,25,17,4,19,5,1,7,5,0,4,9,3,12,33,8,5,25,4,18,8,14,11,6,18,2,4,11,2,5,4,3,5,5,5,22,4,2,5,19,2,2,7,6,48,2,8,21,22,5,2,8,28,6,22,9,13,4,25,55,2,2,1,10,2,52,32,5,27,14,10,18,22,22,5,22,6,6,8,24,5,14,3,7,25,31,18,31,9,18,2,16,16,31,10,2,13,54,24,30,1,20,5,9,5,8,10,2,17,2,9,5,16,2,4,4,19,2,11,3,11,38,5,3,30,2,26,34,2,21,28,1,14,1,5,2,20,14,24,11,4,20,33,2,37,21,22,29,48,10,1,19,25,8,4,16,27,31,20,53,1,30,3,14,1,3,17,3,22,9,10,5,16,15,10,2,5,36,4,8,16,18,22,5,6,24,54,8,3,18,19,9,2,11,10,6,13,20,34,36,5,19,9,12,8,18
54,4,28,5,10,8,7,5,5,31,28,18,8,6,8,7,6,24,7,45,14,8,14,27,15,4,4,14,4,6,42,27,8,5,28,4,23,5,19,10,26,7,9,5,34,28,13,2,22,8,4,10,8,4,0,6,6,8,35,11,7,28,7,22,11,10,16,7,22,6,6,15,5,7,6,7,9,9,7,26,6,7,8,22,5,4,4,10,54,6,10,24,23,8,5,10,32,4,17,5,17,8,27,56,5,3,4,6,5,50,36,7,30,20,7,14,25,26,8,26,8,3,10,27,8,17,6,9,28,34,20,36,11,22,5,21,20,36,14,6,9,58,28,34,4,25,8,5,8,11,14,5,13,6,6,7,12,4,8,7,15,5,7,6,15,38,3,6,33,2,28,38,5,25,28,4,10,4,1,5,24,16,26,15,6,17,37,5,40,23,18,32,50,14,4,15,26,12,6,12,30,33,18,52,4,33,7,17,4,8,12,6,27,11,15,8,11,10,14,4,9,39,6,4,20,13,26,8,3,26,54,6,7,22,22,6,5,15,15,8,17,23,40,37,8,22,6,15,5,21
55,9,34,8,13,10,10,8,8,38,32,15,11,12,14,10,11,30,10,48,18,10,17,34,20,5,8,18,9,12,47,35,10,10,35,9,29,8,26,17,33,13,15,7,40,34,10,8,29,11,9,16,10,9,6,0,12,8,40,17,10,35,13,26,16,14,19,10,26,11,8,20,8,10,8,12,14,12,10,31,9,10,10,28,8,8,2,13,59,10,13,30,29,10,8,12,38,7,14,4,20,14,32,65,8,7,9,4,7,61,42,10,36,21,8,12,30,30,10,30,10,4,12,32,11,22,8,12,32,38,26,43,13,28,8,25,25,41,19,11,6,61,32,40,9,26,10,4,13,17,18,8,11,11,1,10,11,10,12,13,12,12,4,12,18,45,6,12,39,8,33,45,8,31,34,9,7,8,6,10,26,23,33,19,8,13,42,7,44,30,15,38,56,17,9,12,35,16,8,9,36,41,15,60,8,37,13,24,8,10,11,8,33,13,18,10,8,9,19,8,12,44,8,2,25,11,33,14,5,32,58,12,11,27,27,8,7,19,20,14,20,26,45,44,14,26,5,18,7,24
56,3,23,5,11,8,8,3,5,26,21,24,7,4,4,7,0,18,7,38,9,7,9,23,10,10,4,10,3,4,39,23,8,3,23,8,19,4,13,7,23,5,6,11,26,23,17,6,16,7,3,5,7,3,6,12,0,13,31,5,7,22,2,18,7,14,12,8,15,3,6,9,5,7,6,4,6,4,8,22,6,1,8,16,4,4,10,5,48,3,10,19,18,8,5,10,27,8,22,10,12,4,23,52,4,5,3,11,4,50,32,8,25,13,12,20,18,20,7,21,8,8,11,21,8,12,5,10,24,26,16,31,11,17,4,15,14,30,8,3,14,51,22,28,4,18,8,10,5,6,8,4,20,1,11,7,16,3,3,4,20,4,12,4,9,35,7,4,28,4,24,32,4,19,28,3,15,4,6,3,19,12,22,9,6,23,32,4,36,19,24,26,43,9,3,19,23,6,6,17,26,29,21,51,4,27,1,12,3,4,17,5,21,11,10,8,17,15,8,4,4,34,6,10,14,19,21,5,8,24,48,10,2,18,17,11,4,11,9,3,12,19,35,34,4,18,12,14,11,17
57,12,26,12,18,16,15,12,13,28,26,10,16,9,9,14,14,22,14,43,21,15,23,28,14,10,12,22,11,10,42,25,15,11,25,6,22,12,18,9,26,9,8,12,31,27,6,8,20,16,12,10,15,12,8,8,13,0,35,12,15,26,14,30,9,7,22,14,20,11,14,13,13,15,13,10,8,17,15,24,14,14,15,20,13,12,6,17,50,10,18,23,22,16,12,17,30,12,9,8,24,9,27,56,12,10,11,4,12,50,35,14,27,27,13,6,23,24,15,24,15,8,17,25,15,15,13,18,26,33,18,35,18,19,12,19,19,35,14,11,2,52,27,31,12,30,15,4,9,14,11,12,6,14,8,15,4,10,16,9,7,10,3,10,23,38,10,10,32,10,26,36,12,23,27,12,8,12,8,11,32,16,26,13,14,10,35,12,39,22,10,32,50,22,12,7,27,10,13,8,28,33,9,51,12,30,13,16,12,15,5,14,25,18,22,16,4,3,12,11,16,37,12,6,18,6,25,8,10,26,54,5,14,22,21,14,12,23,13,12,24,30,39,37,9,30,10,22,12,31
58,34,8,34,39,38,38,32,34,5,23,40,36,30,27,36,31,12,36,10,39,38,39,8,21,41,36,34,33,31,8,8,38,31,8,34,13,35,18,26,9,30,28,40,5,8,38,33,22,38,32,25,37,33,35,40,31,35,0,25,39,8,28,37,24,28,44,38,14,30,35,21,34,39,36,29,28,29,37,10,38,30,37,15,33,35,39,29,17,31,40,12,12,36,36,41,9,37,39,41,33,29,8,21,35,33,33,36,34,17,4,39,7,32,41,37,12,23,36,25,37,36,40,10,37,19,36,39,9,21,26,3,40,15,34,15,20,13,22,32,37,20,8,16,33,36,36,38,29,24,22,33,37,31,40,37,30,31,30,28,42,32,37,30,33,21,38,31,9,34,8,8,33,25,10,34,43,34,34,31,38,18,8,22,36,40,15,34,14,12,36,5,14,34,33,33,21,24,36,40,14,10,38,20,34,13,30,20,33,35,30,36,12,40,35,36,36,34,23,34,30,13,36,41,22,39,13,29,36,8,19,31,31,13,14,42,36,37,23,27,42,37,4,10,27,37,41,46,42,35
59,8,18,9,15,13,12,8,10,20,16,20,12,4,3,13,5,13,13,35,14,12,13,17,8,15,9,11,8,4,34,17,13,6,17,8,13,9,8,5,17,4,4,16,22,18,16,9,12,12,8,2,13,8,11,17,5,12,25,0,12,17,4,19,5,13,18,13,12,6,11,7,9,12,12,4,4,6,12,16,11,6,12,12,9,9,14,7,44,6,15,14,14,12,10,16,21,12,19,16,14,4,16,44,9,10,8,12,9,42,28,12,20,15,17,17,13,15,12,15,13,13,16,18,12,7,10,14,18,22,10,25,15,12,9,10,9,25,3,5,12,48,18,23,8,20,12,14,3,3,3,9,17,6,16,12,15,6,5,4,18,6,12,5,12,30,12,5,23,9,17,30,9,14,26,8,17,8,11,7,21,7,18,4,11,20,28,10,30,15,20,22,39,11,8,17,18,4,10,17,19,23,20,45,9,22,4,7,8,9,15,10,16,16,12,13,15,13,4,9,6,28,11,14,8,17,16,3,13,18,44,8,6,12,12,17,10,14,4,3,17,21,30,28,3,19,16,19,16,19
60,5,30,3,3,1,0,5,3,31,28,24,1,8,9,0,8,24,0,46,7,0,8,28,17,6,3,8,4,8,44,30,1,6,29,10,26,4,20,12,30,9,10,4,34,29,19,7,24,1,4,11,1,5,7,10,7,15,39,12,0,29,9,16,13,16,8,1,23,7,2,16,3,0,2,8,10,7,0,26,2,7,1,23,4,4,10,8,57,7,4,25,26,0,3,4,34,4,23,7,10,9,30,57,3,5,4,13,3,53,40,0,30,12,6,21,26,26,0,26,1,6,4,28,1,18,2,3,29,34,22,36,4,22,3,22,22,36,16,7,16,57,30,35,4,16,0,11,9,13,14,3,21,7,9,0,19,6,8,8,22,7,14,8,8,42,5,8,36,5,29,40,4,25,32,5,17,4,7,6,17,19,28,16,2,22,40,4,42,26,24,35,52,7,5,22,29,12,2,19,32,36,24,59,4,34,8,18,4,4,19,2,29,4,8,1,17,17,16,4,7,42,2,10,21,21,27,10,6,30,57,12,7,24,22,4,3,9,15,10,10,17,42,41,10,16,5,8,4,16
61,26,1,26,32,29,29,24,27,4,23,32,29,22,20,28,23,5,28,18,32,30,32,5,13,31,27,26,26,23,16,1,31,24,1,24,5,26,14,17,0,22,20,32,6,1,32,25,19,31,25,17,31,25,28,35,22,26,8,17,29,0,21,34,17,20,35,30,7,24,28,13,27,31,30,21,20,22,30,2,28,23,31,14,26,26,30,22,25,24,34,4,4,29,28,32,8,31,30,31,29,21,1,29,25,27,24,30,27,25,10,30,2,32,36,29,4,20,31,23,31,31,32,4,29,12,28,31,1,18,22,8,33,13,28,12,20,11,18,23,27,30,1,14,25,34,30,31,20,18,16,27,28,23,34,30,23,24,21,22,34,23,30,22,26,18,30,22,7,25,0,12,26,25,12,25,34,26,28,23,34,12,1,14,29,33,13,28,13,4,28,5,22,28,26,28,19,16,28,35,12,9,28,28,25,12,22,14,24,27,23,26,10,33,28,28,30,23,15,27,22,12,29,33,19,31,12,21,32,1,27,21,23,13,12,33,25,31,18,20,33,34,12,12,20,35,35,35,32,35
62,5,20,6,12,9,9,4,7,24,20,23,8,4,5,9,2,17,10,36,11,9,10,21,9,11,6,9,4,4,35,21,9,3,22,8,17,6,12,7,20,5,6,12,25,22,17,6,15,9,5,4,9,4,7,13,2,14,28,4,9,21,0,18,7,14,14,9,15,3,8,9,6,9,8,4,6,4,9,19,8,2,10,15,6,5,11,5,46,4,12,17,18,9,6,12,25,10,22,12,12,5,21,51,6,6,5,11,6,48,30,9,23,13,14,19,17,19,9,19,10,10,12,22,10,10,7,11,20,26,14,28,13,14,6,13,12,28,7,3,14,50,22,27,5,18,9,10,5,5,6,6,20,2,13,8,17,3,3,5,19,4,13,4,9,33,9,4,26,5,20,31,6,17,28,5,14,5,8,3,19,10,20,7,8,21,30,6,32,18,24,24,44,9,4,19,20,6,8,17,22,29,23,46,5,26,1,10,5,6,17,6,20,12,10,10,16,15,7,5,4,34,8,11,12,20,18,5,10,22,46,10,2,16,15,13,6,10,7,2,14,18,31,33,5,18,13,15,12,16
63,20,34,18,13,15,15,19,17,37,28,39,15,20,21,15,17,30,16,46,9,16,8,30,25,21,19,8,19,20,47,34,15,20,33,24,31,17,21,25,36,22,24,18,35,34,36,23,26,16,19,22,15,18,22,26,18,30,37,19,16,34,18,0,24,33,8,16,30,19,18,26,18,15,17,22,22,14,16,32,16,17,15,24,18,18,24,12,53,20,12,32,32,16,18,12,33,18,38,23,6,22,33,56,18,19,19,27,18,53,38,16,35,5,18,36,29,28,16,29,15,21,13,37,15,22,18,14,34,36,23,39,12,24,19,23,21,39,16,20,32,56,33,36,19,1,16,26,23,16,20,19,37,17,24,16,35,20,15,21,37,21,30,20,8,42,20,22,36,21,35,40,18,28,44,19,33,19,23,20,4,23,33,20,17,37,40,18,42,32,38,35,50,9,18,37,29,24,18,33,32,37,38,58,19,36,16,21,19,15,36,18,27,12,8,15,34,32,23,19,14,44,18,27,22,37,28,22,22,33,59,28,15,25,24,16,18,8,17,19,6,5,41,40,21,1,21,8,18,6
64,8,18,10,15,12,12,8,10,20,16,16,12,4,3,12,7,13,12,35,15,12,16,18,5,15,10,16,8,5,34,17,13,6,17,8,14,9,8,0,18,4,2,15,22,18,14,9,12,13,8,3,12,8,11,16,7,9,24,5,13,17,7,24,0,9,17,12,10,6,11,4,9,13,12,4,2,10,12,15,12,8,12,12,9,9,14,12,43,6,15,14,13,13,10,15,22,13,16,15,18,4,18,46,10,10,8,12,9,43,28,12,20,20,18,12,14,16,12,15,12,13,16,16,12,6,10,14,17,22,13,25,16,11,9,10,10,25,8,6,11,47,16,24,8,25,12,13,4,8,4,10,12,8,16,12,10,6,10,4,16,6,12,5,15,28,12,4,23,8,18,28,9,14,22,8,16,8,11,7,26,7,18,4,10,15,26,9,30,14,16,22,38,15,8,13,18,1,10,17,19,23,16,44,9,22,7,6,8,9,10,10,16,15,16,13,12,9,4,8,10,29,11,15,10,13,16,3,14,18,44,4,8,12,12,17,9,17,8,6,19,26,28,27,3,24,16,18,16,22
65,13,20,14,20,17,17,14,15,24,21,13,18,11,11,16,15,16,17,37,23,16,24,22,7,12,13,25,12,12,36,19,17,12,20,8,16,14,12,9,19,10,10,14,26,20,12,10,18,16,13,11,17,14,10,14,14,7,28,13,16,20,14,33,9,0,25,16,14,13,15,6,14,16,14,11,10,18,16,18,15,16,16,14,15,14,12,19,45,12,20,16,17,17,15,19,24,13,10,12,26,11,20,50,14,13,13,10,14,46,30,17,22,29,15,8,15,19,17,22,18,10,20,19,17,10,15,19,20,25,22,27,19,14,14,13,17,28,16,13,8,47,19,27,14,31,16,11,10,16,13,15,8,16,13,17,3,12,18,10,14,12,9,12,24,31,13,11,26,11,20,32,14,23,21,13,14,14,9,12,33,10,20,11,15,14,30,15,31,17,10,24,41,24,14,7,21,10,14,14,22,28,10,48,14,24,15,12,13,16,3,15,19,20,23,17,10,4,10,14,19,31,15,12,18,10,18,10,12,21,48,6,16,15,15,16,14,25,15,14,26,33,31,32,11,31,14,25,14,32
66,12,34,11,6,8,8,11,10,36,35,32,8,14,15,9,13,31,8,52,4,8,5,34,22,14,12,8,12,14,52,34,8,13,35,18,30,11,25,18,35,14,16,11,39,35,27,14,30,8,12,18,8,11,16,19,12,22,44,18,8,35,14,8,17,25,0,9,28,12,10,22,11,9,11,14,16,12,8,34,10,13,8,30,11,11,19,13,61,13,6,30,32,9,11,6,38,12,31,15,10,15,34,61,11,13,12,22,11,58,42,9,35,10,11,28,30,31,9,33,8,15,6,34,8,23,11,6,34,39,29,41,5,29,10,26,26,40,21,12,25,61,33,41,11,8,8,19,14,18,20,11,30,12,18,8,28,13,13,14,30,14,23,14,8,45,13,14,42,14,36,44,11,32,40,11,25,12,15,12,9,23,34,22,10,33,46,10,48,32,34,38,58,8,11,31,34,18,10,28,35,42,32,64,11,40,14,23,12,8,27,10,32,5,7,8,27,24,20,11,13,44,10,19,27,30,34,16,14,35,60,20,13,28,28,10,10,4,22,16,2,9,45,46,14,7,14,2,12,10
67,5,28,4,3,1,0,5,3,32,28,25,1,8,9,0,7,25,0,46,7,1,8,31,17,6,4,8,5,8,44,31,1,6,30,9,24,4,20,13,29,8,10,3,33,31,20,8,24,1,5,12,1,6,7,10,8,14,38,13,1,30,9,16,12,16,9,0,22,8,2,16,4,0,2,8,10,8,1,29,2,8,1,24,4,4,10,7,54,7,4,25,26,0,3,3,35,4,24,7,10,10,29,59,4,4,5,12,3,54,37,0,31,12,6,20,25,26,0,28,1,6,3,28,1,18,3,3,28,35,22,37,4,24,4,22,21,38,15,7,17,58,28,36,4,17,0,11,9,14,14,4,21,7,9,1,18,6,8,9,22,7,14,8,8,42,5,8,37,5,30,40,4,27,32,5,17,4,8,6,16,19,28,17,2,24,40,4,42,27,24,33,50,7,5,21,29,14,2,18,30,38,25,56,4,34,8,19,5,4,19,3,28,4,8,1,19,17,16,4,8,42,2,11,21,21,27,10,6,29,58,11,7,23,24,4,4,9,16,10,10,18,40,41,10,16,5,8,4,15
68,19,6,20,24,23,24,18,20,10,18,25,22,15,13,24,16,3,23,24,24,22,23,8,6,25,20,22,19,15,22,7,24,18,8,18,3,20,10,10,7,15,12,26,12,7,26,18,16,22,18,11,22,18,22,26,15,20,14,12,23,7,15,30,10,14,28,22,0,16,21,7,20,23,21,14,13,16,22,6,22,15,24,9,20,20,26,18,34,16,25,3,3,23,20,27,11,22,23,27,25,14,7,36,19,20,18,22,20,32,16,22,9,26,28,21,3,16,22,20,22,22,27,8,23,8,20,26,7,15,19,15,27,10,20,8,16,15,14,16,21,37,6,14,19,30,23,22,13,13,11,19,20,16,27,22,16,16,16,14,25,16,22,16,23,19,21,14,13,20,8,18,19,20,15,18,28,18,21,17,30,8,7,10,22,26,17,20,20,4,22,12,30,21,18,20,16,10,21,27,9,14,23,35,18,12,15,10,19,20,16,20,6,26,22,23,22,17,8,19,17,18,20,24,15,23,7,14,24,7,35,16,16,8,8,27,19,23,14,13,27,32,19,18,14,30,28,28,25,30
69,3,21,4,10,7,7,3,5,26,22,22,7,2,3,7,3,19,7,41,11,7,11,23,10,10,4,12,2,2,39,23,7,1,23,6,19,4,14,6,22,2,4,10,29,24,16,4,17,8,3,5,7,2,6,11,3,11,30,6,7,24,3,19,6,13,12,8,16,0,6,10,4,7,6,2,4,6,7,22,6,4,7,17,4,3,9,8,47,1,10,19,19,7,4,10,27,7,19,10,14,3,24,52,4,4,3,8,4,48,30,7,25,16,12,17,20,21,7,20,8,8,10,21,8,12,5,9,22,28,15,30,11,17,4,15,14,31,8,0,12,52,23,28,4,20,7,8,3,6,8,4,17,4,12,7,15,2,6,2,18,1,10,2,12,36,7,2,29,4,24,33,4,20,26,3,12,3,6,1,22,12,22,9,6,20,32,4,34,19,20,28,44,11,3,18,22,6,6,15,25,29,20,51,3,26,3,12,3,4,15,5,22,11,12,7,14,13,9,4,6,34,6,10,14,17,20,3,8,22,51,7,4,18,18,11,4,12,9,4,14,20,34,32,3,19,12,14,10,20
70,3,27,2,5,2,2,3,1,32,27,22,2,6,8,2,6,24,2,44,9,2,10,27,15,5,2,9,3,6,45,28,2,4,26,8,23,2,19,10,28,7,9,5,34,27,18,6,21,2,3,10,2,4,6,8,6,14,35,11,2,28,8,18,11,15,10,2,21,6,0,14,2,2,1,7,9,6,2,27,1,6,2,22,2,2,8,6,53,5,5,24,23,2,2,5,32,2,22,5,12,8,26,56,2,3,3,11,2,51,37,2,30,14,7,18,24,26,2,25,2,5,5,26,3,18,1,4,27,32,20,36,6,22,2,20,19,37,14,5,14,56,27,34,3,19,2,10,8,12,13,2,19,5,8,2,18,4,7,7,20,5,12,6,9,38,3,6,32,4,28,38,2,24,28,3,15,3,6,4,18,17,28,14,0,22,38,2,41,24,23,31,51,9,3,20,28,11,0,16,29,34,22,54,2,33,6,18,3,2,18,1,25,6,10,2,16,16,13,2,6,40,1,9,19,18,25,8,4,27,54,9,5,23,22,6,2,10,14,8,12,19,40,40,8,17,6,10,5,18
71,12,13,14,19,16,16,12,14,17,14,18,16,8,7,16,9,9,16,29,18,16,18,14,1,20,14,18,12,8,30,14,16,10,14,12,10,12,6,4,14,8,6,18,18,14,20,12,12,16,12,6,16,11,15,20,9,13,21,7,16,13,9,26,4,6,22,16,7,10,14,0,13,16,15,8,6,13,17,12,16,10,17,8,13,12,19,14,38,10,19,10,9,16,13,18,18,16,16,19,22,8,14,43,14,13,12,16,13,38,23,16,16,22,21,14,9,13,16,15,16,18,19,12,16,4,14,18,14,19,15,21,20,8,13,6,11,20,11,9,14,43,13,20,12,27,16,18,7,10,7,13,15,10,21,16,10,10,12,8,20,9,16,9,18,26,16,9,21,13,14,24,12,16,19,12,20,12,15,10,26,4,14,5,15,20,23,13,26,10,16,19,34,18,12,14,13,4,14,20,16,21,16,40,12,18,10,6,12,12,10,14,12,18,18,17,16,11,4,12,13,25,15,19,11,17,12,7,16,14,41,8,10,8,8,20,14,20,10,8,20,28,24,24,7,27,20,22,20,25
72,2,27,0,6,4,3,2,1,30,26,22,4,5,6,3,4,22,3,43,10,3,10,28,13,6,1,10,2,5,41,26,4,3,27,7,22,0,18,10,26,6,8,6,32,27,17,4,21,4,2,9,4,2,5,8,5,13,34,9,3,27,6,18,9,14,11,4,20,4,2,13,0,4,3,5,8,5,3,25,2,4,4,21,1,1,8,6,52,4,6,24,23,3,1,7,31,4,20,6,12,6,27,56,0,2,2,10,0,50,36,3,27,14,8,18,22,25,3,24,4,4,6,26,4,15,1,6,25,33,20,35,6,20,0,19,19,35,12,4,13,56,27,32,1,19,3,9,6,10,12,0,19,4,7,3,15,3,6,6,18,4,11,5,10,40,3,5,33,3,26,36,1,24,28,2,14,1,5,3,20,15,25,13,2,21,35,1,38,22,23,31,47,10,2,18,27,10,2,16,29,32,20,54,1,30,5,16,2,3,17,2,26,7,10,4,16,14,12,1,5,37,2,8,18,19,25,7,4,28,52,9,4,22,20,7,0,11,13,7,13,20,38,37,6,19,8,10,7,17
73,5,30,3,4,1,0,4,3,33,28,24,1,8,9,0,7,25,0,47,7,1,8,30,16,6,3,7,5,8,46,29,1,6,28,10,26,4,20,12,29,9,10,3,36,30,20,7,23,1,5,11,1,5,7,10,7,15,39,12,0,31,9,15,13,16,9,0,23,7,2,16,4,0,2,8,10,8,0,29,2,7,1,23,4,4,10,8,53,7,4,25,26,0,3,4,34,4,24,7,10,9,29,60,3,4,4,12,3,56,38,0,31,12,6,22,24,28,0,26,1,7,4,29,1,19,2,3,28,36,23,38,4,22,4,22,21,37,15,7,16,55,30,34,4,16,0,11,10,13,14,3,20,7,9,0,19,6,8,9,22,7,14,8,8,43,5,8,37,6,28,39,4,27,30,4,16,4,8,6,16,18,31,16,2,22,40,4,42,27,24,35,50,7,5,22,28,12,2,18,32,35,24,59,4,36,8,18,5,4,20,2,29,4,8,1,18,18,15,4,7,40,2,11,22,20,27,10,6,30,54,12,8,23,24,4,4,9,16,10,10,16,40,43,10,16,5,8,4,16
74,4,28,3,5,2,2,4,2,31,27,22,3,7,9,2,7,24,2,46,9,2,9,30,15,4,3,10,4,8,44,29,2,5,28,8,24,3,20,12,30,8,10,4,34,29,17,5,23,2,4,11,3,4,6,8,6,13,36,12,2,30,8,17,12,14,11,2,21,6,1,15,3,2,0,8,10,7,2,26,1,6,2,22,3,4,8,7,54,6,6,24,25,2,2,5,31,2,22,5,12,9,27,58,2,2,4,11,2,54,36,2,30,14,6,18,25,26,2,27,2,5,5,27,3,18,2,4,28,32,22,38,6,24,3,22,20,36,14,6,14,58,29,34,4,18,2,10,9,13,14,2,20,6,8,2,17,6,8,8,20,6,12,7,10,40,3,7,36,4,30,41,3,26,29,4,15,4,6,6,20,17,28,15,1,21,39,3,39,24,23,35,51,9,4,19,30,12,1,17,30,34,23,56,4,33,8,17,4,3,17,2,26,6,10,3,16,16,14,4,6,42,1,9,20,19,26,9,4,30,54,10,6,24,22,5,3,10,15,9,12,19,40,39,9,17,5,10,4,17
75,4,20,5,11,9,8,4,6,24,20,19,8,1,2,8,4,17,8,38,12,8,12,23,9,11,5,14,4,1,36,22,9,2,21,4,17,5,12,4,20,1,3,11,26,23,15,5,16,8,4,4,8,3,7,12,4,10,29,4,8,21,4,22,4,11,14,8,14,2,7,8,5,8,8,0,2,8,8,20,7,5,9,16,5,5,10,9,45,2,11,18,17,8,6,12,25,8,17,11,15,2,22,52,6,6,4,8,5,47,32,8,24,18,14,16,17,19,8,18,9,9,11,19,9,11,6,11,22,26,14,30,12,15,5,14,14,30,8,2,10,50,22,27,4,22,8,9,2,6,7,5,15,5,13,8,13,2,7,1,16,2,8,1,12,34,8,1,28,5,22,31,5,19,24,4,12,4,7,2,22,10,22,8,7,17,32,5,34,18,18,28,43,13,4,16,21,5,7,12,25,28,19,48,4,26,4,10,4,6,14,6,21,12,13,9,12,12,8,4,8,34,7,11,12,14,19,2,9,21,50,6,6,16,16,12,5,14,8,3,16,23,32,32,2,21,12,15,12,21
76,6,19,7,14,10,10,6,8,22,20,17,10,3,2,10,6,15,10,36,14,10,14,20,6,13,7,15,6,3,35,20,11,4,20,6,15,7,10,3,18,2,1,13,25,20,13,7,14,11,6,2,11,5,9,14,6,8,28,4,10,20,6,22,2,10,16,10,13,4,9,6,8,10,10,2,0,9,10,18,9,7,11,14,7,7,12,10,45,4,13,16,15,10,8,14,22,10,16,13,17,1,20,48,7,8,6,10,7,44,30,10,21,19,15,14,15,16,10,17,11,11,14,17,11,9,8,13,20,24,13,26,14,14,8,12,11,26,7,4,9,48,20,24,7,24,10,11,2,6,5,7,14,6,14,10,11,4,9,2,14,4,10,3,14,33,10,3,26,7,19,32,7,17,24,6,14,6,9,4,25,9,20,6,9,16,29,7,32,16,18,24,40,14,6,14,19,3,9,14,21,27,18,44,7,25,6,8,6,8,12,8,18,13,15,10,11,10,6,7,9,31,8,12,11,14,18,2,11,19,46,4,7,14,13,14,7,16,6,4,17,24,30,32,2,24,14,17,13,23
77,6,22,5,11,8,8,5,5,25,23,26,7,8,8,8,4,18,7,38,9,7,8,23,13,10,5,6,6,8,38,21,8,6,22,12,18,5,13,10,21,8,9,10,28,22,21,10,17,8,6,8,8,5,9,12,4,17,29,6,7,22,4,14,10,18,12,8,16,6,6,13,5,8,7,8,9,0,7,20,6,3,8,16,5,5,12,1,48,7,11,19,18,7,5,10,26,8,25,11,8,8,22,51,5,6,6,14,5,50,31,8,25,10,13,22,18,21,8,20,8,9,11,25,8,12,5,10,22,28,16,30,12,16,5,15,14,29,8,6,18,48,23,27,6,15,7,14,8,6,7,5,24,3,12,7,21,6,1,8,23,7,16,7,6,34,7,8,28,7,23,33,5,18,33,6,18,5,10,7,15,12,22,9,6,26,32,5,34,19,27,28,45,5,6,24,21,10,6,20,23,30,27,52,6,28,4,11,5,4,22,5,21,11,6,8,21,19,10,5,0,35,6,12,13,22,20,8,8,22,51,13,2,16,16,11,5,9,9,5,12,15,35,34,8,14,11,14,10,14
