Locations,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283
143,20,12,8,5,4,14,9,12,14,10,9,7,10,13,7,5,13,10,9,21,11,4,7,8,10,16,15,10,10,9,10,9,12,8,11,8,10,11,10,10,11,16,9,8,6,11,9,15,10,10,12,12,12,18,10,9,13,7,9,10,6,10,13,10,13,11,10,12,10,12,9,11,13,5,14,16,4,4,10,5,10,11,5,9,8,10,10,15,21,10,20,11,7,21,10,13,13,7,11,9,22,11,8,10,16,12,9,10,18,9,10,12,5,4,10,10,4,13,21,10,7,2,12,6,12,10,7,13,8,8,4,13,7,8,4,5,5,9,12,21,3,10,0,10,12,7,32,8,10,9,16,8,10,13,8,9,2,13,4,10,19,14,12,12,10,12,10,9,21,13,11,16,4,18,24,10,10,9,8,12,12,12,7,9,14,8,5,9,9,8,10,9,11,2,5,5,20,12,18,12,20,11,5,9,12,9,9,4,11,26,5,5,6,12,11,8,13,14,13,7,8,10,9,18,10,10,11,2,11,12,11,8,2,9,7,3,12,7,9,12,14,24,6,2,14,3,13,5,4,10,13,16,19,11,10,22,5,4,6,12,13,11,10,5,11,9,6,4,10,10,10,3,12,10,13,10,17,7,36,14,12,21,11
144,14,9,12,6,7,8,14,7,15,1,9,16,4,7,7,10,14,4,13,15,14,10,10,3,20,10,13,6,6,3,4,4,16,3,6,4,4,4,1,4,3,11,4,6,10,4,2,10,4,4,21,6,8,11,4,2,9,4,2,4,10,4,8,4,4,3,4,8,1,11,3,5,7,12,9,12,8,7,8,6,2,4,13,4,4,4,1,10,16,4,15,16,4,15,4,4,9,10,6,8,16,2,3,4,10,4,2,6,13,4,6,7,8,7,4,4,8,10,15,2,7,12,4,5,8,4,7,10,3,3,9,4,4,7,6,6,7,4,2,16,8,3,10,0,5,12,23,2,7,9,13,3,6,3,10,4,10,10,9,4,8,9,9,8,1,9,3,8,10,11,6,11,10,12,19,2,1,2,3,7,4,9,7,4,8,4,6,3,1,14,6,2,1,10,10,8,14,8,9,7,16,6,6,2,7,4,3,7,3,19,6,12,7,5,6,3,6,10,6,7,4,11,4,13,20,17,7,11,16,5,11,12,12,3,7,12,7,8,9,5,8,19,16,11,8,13,9,7,10,6,8,11,8,5,6,16,11,7,16,7,15,2,1,8,6,1,10,7,4,4,4,8,5,6,8,5,7,6,24,4,6,10,5
145,19,5,8,8,8,12,17,10,16,5,12,19,8,12,9,13,17,8,15,21,17,11,6,5,22,15,16,2,2,7,8,9,18,5,2,8,9,8,5,9,7,16,8,5,11,9,7,15,9,9,22,2,4,16,8,6,4,6,7,8,13,9,4,9,2,7,8,3,5,13,4,10,12,15,14,16,9,9,3,9,6,8,15,8,4,3,4,14,22,8,20,19,6,19,3,8,5,12,10,10,20,7,6,8,14,8,7,10,18,4,9,11,11,10,8,8,10,5,20,6,9,14,9,7,4,9,9,5,6,5,11,8,6,5,8,8,9,4,3,21,10,7,12,5,0,7,21,5,3,10,16,7,9,7,6,9,12,6,12,8,6,14,5,4,6,4,3,10,8,6,10,15,12,16,23,6,4,6,6,11,9,4,8,8,14,6,8,7,6,17,3,4,4,12,12,10,18,4,7,12,20,11,8,7,3,4,8,8,8,24,8,15,9,9,10,4,2,6,10,9,6,13,8,17,22,20,3,14,18,2,12,7,15,8,6,15,12,10,11,10,12,23,17,13,14,15,4,8,12,8,12,15,6,10,9,20,12,10,18,12,16,6,6,10,11,5,13,9,9,9,8,10,1,4,4,10,8,8,23,3,10,8,10
146,25,6,1,8,11,18,15,17,19,12,15,13,15,19,12,10,18,16,14,25,18,10,3,11,18,21,21,5,6,14,16,15,18,12,6,14,15,16,11,15,13,22,16,6,12,15,14,22,16,16,17,6,5,23,14,13,5,13,14,16,13,15,5,15,8,14,16,5,12,17,10,16,18,11,21,24,10,10,5,11,12,15,10,16,8,8,11,22,29,15,27,17,13,26,8,16,6,13,16,16,28,14,13,15,21,15,14,17,24,8,15,18,11,10,16,16,9,6,28,13,13,9,16,8,5,15,13,6,12,11,10,15,14,5,10,6,12,8,10,26,10,14,7,12,7,0,26,12,5,15,22,13,15,14,2,16,8,6,10,15,11,20,6,6,12,5,9,15,12,6,17,22,10,23,30,12,11,12,12,19,16,5,14,16,19,13,6,14,12,15,6,11,11,8,11,11,25,5,12,19,25,18,7,13,4,7,14,11,14,32,11,12,12,16,17,9,7,6,17,12,12,16,15,24,17,17,5,9,18,7,18,2,9,14,5,9,19,12,15,16,19,31,13,8,19,9,6,6,10,16,19,23,11,16,16,26,11,9,12,18,20,13,13,11,18,12,12,10,16,16,15,8,7,6,6,16,15,14,28,10,17,13,17
147,34,21,26,28,30,25,39,29,39,23,34,39,24,22,29,33,37,25,37,28,38,34,27,27,44,30,36,24,24,26,23,26,37,28,23,28,23,22,24,24,23,31,24,27,32,24,26,30,25,26,42,23,22,31,22,26,22,28,25,22,32,22,22,24,21,23,24,22,24,34,25,24,23,34,30,25,32,30,23,30,23,22,34,26,26,24,25,27,27,25,26,41,27,26,23,21,21,34,26,30,29,22,27,23,30,24,26,29,24,25,29,26,32,31,24,24,30,22,28,23,29,37,20,28,22,27,30,20,25,26,33,20,27,26,31,28,29,25,23,29,30,23,32,23,21,26,0,24,23,33,37,26,30,22,26,24,34,21,32,23,16,23,21,21,25,23,24,31,14,20,26,22,34,30,28,23,24,26,26,22,23,21,29,26,25,27,30,26,24,36,25,25,24,32,34,33,36,21,16,24,31,30,30,25,23,26,26,29,23,28,30,34,29,22,24,25,20,20,21,30,26,34,26,33,42,40,23,35,38,23,34,25,36,25,26,34,22,32,33,23,23,30,38,34,23,36,22,29,34,28,24,27,15,23,31,27,34,30,38,28,38,22,23,33,26,25,33,30,26,25,28,31,22,24,20,22,17,28,1,21,24,14,24
148,14,9,11,4,5,8,12,6,13,2,7,15,4,8,6,9,13,4,11,15,13,8,10,1,18,10,11,6,6,3,4,4,13,1,6,3,4,4,2,4,3,10,4,6,8,4,2,11,4,4,19,6,8,12,4,2,8,2,2,4,9,4,9,4,5,2,4,8,2,9,3,5,7,11,9,12,6,4,7,5,2,4,11,4,4,4,1,11,16,4,15,15,3,16,4,5,9,8,6,6,17,3,2,4,10,4,2,5,12,4,4,7,6,5,4,4,6,10,14,2,5,10,5,4,8,4,4,10,1,1,6,5,2,7,5,6,5,4,4,17,6,2,8,2,5,12,24,0,8,7,11,3,4,5,10,4,8,11,8,4,10,10,9,8,2,9,4,7,11,10,6,10,8,12,19,2,2,1,2,7,4,9,5,4,9,2,6,3,2,12,6,1,3,8,9,7,15,8,11,8,16,6,6,2,8,5,3,5,3,20,4,10,5,5,5,3,6,11,6,5,2,10,4,12,18,15,7,10,14,5,9,12,10,3,7,10,7,6,7,5,8,19,14,10,8,11,8,7,8,4,8,12,10,5,5,16,9,6,14,7,14,3,2,6,6,1,9,5,4,4,4,6,5,6,8,5,9,4,25,6,6,12,5
149,21,3,5,6,6,14,14,14,16,7,11,16,11,15,9,11,15,11,13,21,14,9,3,6,20,17,16,1,2,10,11,10,16,7,2,10,11,10,8,12,10,17,11,3,9,11,9,18,10,11,20,2,2,18,10,8,2,8,9,11,11,10,2,11,4,9,11,2,7,13,5,12,14,12,16,18,7,6,1,7,8,11,13,10,3,4,7,18,22,10,23,17,9,21,3,11,3,10,13,10,24,9,8,11,17,11,9,12,20,4,11,13,8,7,11,11,7,3,22,9,8,12,10,5,2,10,8,3,7,7,8,10,9,2,6,6,7,4,6,22,8,10,10,7,3,5,23,8,0,11,18,9,12,10,3,11,9,4,9,11,8,16,3,3,8,2,4,10,10,4,13,17,10,18,26,8,6,8,7,14,10,3,8,10,15,8,6,10,8,14,1,6,7,10,10,8,21,2,9,15,21,12,6,9,2,3,10,6,10,28,7,13,8,12,12,5,4,4,12,8,8,12,10,19,21,17,1,12,15,2,13,5,12,10,3,12,14,8,10,12,15,26,16,11,15,12,3,6,10,11,15,18,9,12,11,22,11,8,16,14,15,8,8,9,13,8,11,6,10,11,12,8,3,1,4,12,10,8,25,5,12,10,12
150,11,13,15,7,5,8,6,4,6,8,1,9,8,9,2,5,7,9,5,12,6,5,12,6,20,7,7,10,9,7,9,6,7,6,9,4,8,9,8,8,9,8,8,9,3,8,7,7,8,7,20,10,11,8,9,7,12,5,8,9,3,9,12,8,12,9,9,11,8,3,7,9,8,4,6,8,6,5,11,4,8,9,4,6,8,8,7,7,13,8,12,9,4,12,8,11,12,2,6,2,12,9,6,9,7,10,7,4,10,7,3,6,4,5,8,9,6,12,12,9,2,7,12,7,11,6,3,13,6,6,5,11,5,11,5,9,4,8,11,13,6,8,9,9,10,15,33,7,11,0,8,7,3,11,13,8,8,13,6,9,16,8,12,11,8,11,8,1,18,14,6,10,6,9,16,8,8,7,6,10,9,12,2,6,8,6,9,7,8,6,9,7,9,8,4,4,12,11,16,8,12,3,9,7,11,8,7,5,9,17,4,4,3,10,9,6,12,14,12,2,6,3,5,9,12,10,10,7,8,9,3,15,7,7,11,6,10,3,1,9,10,15,7,7,10,8,12,10,6,3,8,8,16,9,3,12,5,6,7,4,7,10,8,4,8,8,4,5,7,7,5,7,10,10,11,8,16,3,33,12,8,18,8
151,4,20,24,14,13,13,7,9,3,12,8,10,12,13,10,12,4,13,8,9,6,13,19,12,26,8,1,17,16,11,13,10,5,12,17,8,12,13,12,12,12,7,12,16,10,12,10,8,13,11,28,17,19,6,12,11,19,9,11,14,10,13,20,13,16,12,13,18,12,5,13,14,12,12,6,12,14,13,18,12,12,13,12,10,14,14,12,9,9,12,10,5,10,10,15,15,19,10,11,8,7,13,10,13,7,13,12,8,13,14,7,10,12,12,12,13,13,20,9,12,10,14,16,14,18,10,10,21,10,12,12,16,10,17,13,16,12,14,15,9,13,13,16,13,16,22,37,11,18,8,0,11,7,15,20,12,14,21,12,13,21,12,20,19,12,20,14,8,21,21,10,13,13,6,10,12,13,11,10,14,14,18,9,10,12,10,16,11,12,8,17,12,13,16,12,12,4,19,22,13,7,7,17,11,18,15,12,12,13,10,11,12,10,14,13,14,16,20,17,10,11,6,9,2,7,6,18,15,5,16,5,22,15,12,17,14,14,10,8,14,14,8,14,14,14,16,19,18,13,7,12,8,20,13,7,9,12,14,14,7,3,14,12,11,11,11,12,13,11,12,9,14,16,17,20,13,20,10,37,16,12,23,12
152,13,12,14,6,5,6,12,4,12,3,7,15,2,5,5,9,13,2,12,14,13,7,12,4,18,8,12,9,8,1,2,2,14,3,8,2,2,2,3,2,2,8,2,8,8,2,1,8,2,2,19,8,11,9,2,2,11,2,1,2,8,2,10,2,6,2,2,10,3,9,5,3,5,10,7,9,5,5,10,5,2,2,11,2,6,6,3,8,14,2,13,16,3,13,7,5,12,8,4,5,14,3,2,2,8,3,1,3,11,6,4,4,6,5,2,2,6,12,13,2,5,10,5,6,10,2,4,12,2,3,6,5,2,9,5,8,5,6,4,14,6,2,8,3,7,13,26,3,9,7,11,0,4,4,12,2,8,13,8,2,10,7,12,10,2,10,6,7,12,13,4,8,8,10,18,2,3,2,2,4,3,11,5,2,6,2,8,1,2,12,8,4,3,8,9,7,13,10,10,5,13,4,8,1,10,7,1,5,2,18,4,11,5,4,3,5,8,13,6,5,2,9,2,10,19,15,10,10,14,8,9,14,10,1,10,10,5,6,8,3,5,16,13,9,6,10,11,9,8,4,6,9,10,3,4,13,9,6,14,5,13,3,2,7,4,2,9,5,2,2,2,6,8,9,10,3,8,4,26,6,4,12,3
153,10,14,16,8,6,6,8,2,8,6,4,11,6,7,3,5,10,6,8,12,8,6,14,5,20,6,8,10,10,4,6,3,10,4,10,2,6,6,6,6,6,6,5,10,4,6,4,6,6,5,22,10,12,8,6,5,12,3,5,6,4,6,12,6,9,6,6,12,6,5,6,6,6,7,5,7,6,6,11,5,6,6,7,3,8,7,5,7,12,6,11,11,3,11,8,8,12,4,4,2,13,6,4,6,6,7,5,2,9,8,1,4,5,6,6,6,6,13,12,6,3,8,9,8,12,3,3,13,4,4,6,9,3,10,6,10,4,8,8,13,7,6,10,6,9,15,30,4,12,3,7,4,0,8,13,5,8,14,6,6,14,6,13,12,6,13,8,3,16,14,4,7,6,8,15,5,6,5,4,7,7,12,3,3,6,4,10,5,6,8,10,5,7,8,5,5,10,12,15,6,11,2,9,5,11,9,4,6,6,16,5,7,4,7,7,7,9,14,10,3,4,5,3,8,14,12,10,8,10,10,5,16,8,4,11,7,8,4,4,7,8,15,10,8,7,9,12,11,6,1,6,7,14,6,1,12,5,6,10,3,10,7,6,5,5,5,5,6,5,4,3,8,9,10,12,6,12,3,29,10,6,16,6
154,14,12,14,8,9,5,18,7,17,3,12,19,3,5,10,14,16,3,16,12,17,12,12,5,24,8,16,10,8,5,3,6,18,6,9,7,3,2,3,3,3,9,4,8,12,3,4,8,3,4,22,9,11,9,2,4,11,6,4,2,13,2,12,3,6,3,3,10,3,13,5,2,5,16,9,8,9,8,10,9,3,3,16,6,7,6,4,8,13,3,13,19,7,12,7,2,11,12,5,10,14,2,6,2,8,2,4,7,11,6,8,5,10,9,3,3,10,12,12,3,9,14,1,7,10,6,8,12,5,6,11,1,7,10,9,9,9,6,5,13,10,2,13,3,7,14,22,5,10,11,15,4,8,0,12,4,12,12,12,3,8,7,12,10,3,10,6,11,10,14,5,7,12,9,17,4,4,4,6,4,2,11,9,6,6,6,8,4,3,16,9,4,3,12,13,11,15,10,10,5,12,9,8,4,10,7,4,9,2,17,8,15,9,2,3,5,8,12,3,10,6,13,6,13,22,19,9,14,17,8,12,14,14,4,10,14,4,10,11,2,5,17,18,14,6,15,11,9,12,8,5,8,8,3,9,13,13,10,18,8,17,2,3,11,4,4,13,9,4,4,6,10,7,8,11,3,4,8,23,5,4,9,3
155,22,6,3,6,8,16,13,16,17,10,13,14,13,16,10,9,16,13,12,25,15,8,1,8,17,18,18,4,4,12,13,13,16,9,4,12,13,14,9,13,12,20,12,4,10,14,12,19,13,14,17,5,5,20,12,10,5,11,12,13,10,14,5,14,6,12,13,5,10,15,7,14,17,10,18,21,8,8,3,9,11,14,9,14,5,6,9,19,26,12,25,15,11,23,5,14,6,11,15,13,24,11,11,13,20,13,12,14,22,6,13,17,9,8,13,14,7,6,25,11,11,9,14,6,5,13,10,6,10,9,8,13,11,3,8,4,9,6,8,26,7,12,8,10,6,2,26,10,3,13,20,12,13,12,0,13,7,6,7,13,11,18,6,6,10,5,6,13,12,6,15,18,8,22,28,10,8,10,10,16,13,5,11,14,17,10,4,12,10,12,4,9,9,7,9,8,25,5,12,16,24,16,4,11,4,5,12,8,12,29,8,9,11,14,14,7,7,6,15,10,10,14,12,22,17,15,3,9,16,5,15,3,9,13,2,10,16,10,12,14,16,28,13,8,17,10,6,3,8,14,17,21,12,14,14,24,8,8,12,17,18,11,10,9,14,10,9,8,14,14,14,6,5,3,6,14,13,12,28,7,16,13,15
156,11,12,16,7,6,4,14,4,13,4,8,15,2,4,6,10,14,1,12,11,13,8,13,5,19,6,12,10,9,2,1,2,15,4,9,4,2,2,4,1,2,7,1,9,8,2,2,7,2,1,21,10,12,8,2,3,12,3,2,2,9,2,12,1,8,2,2,11,4,9,6,2,4,11,6,8,6,6,10,6,3,1,12,2,8,7,4,6,13,1,12,16,3,12,8,4,12,9,2,6,12,2,2,2,7,2,2,4,10,8,5,3,7,6,2,2,7,13,12,2,6,11,4,8,12,2,6,13,4,4,7,4,3,11,6,10,6,8,6,12,7,2,9,4,9,16,24,4,11,8,12,2,5,4,13,0,9,14,8,2,9,6,13,12,3,12,7,8,10,14,2,7,8,8,16,3,5,3,4,3,2,12,5,2,5,3,9,2,3,13,10,4,4,8,9,8,11,12,11,4,11,5,9,2,11,8,2,6,2,17,5,11,6,3,2,6,9,14,5,6,4,10,3,10,18,16,10,10,15,9,9,16,11,1,11,11,4,8,8,2,4,16,14,10,5,12,13,10,9,5,4,7,10,2,5,12,10,6,14,5,14,3,3,8,2,4,10,6,1,1,3,8,9,10,12,2,8,5,26,6,2,11,2
157,19,12,8,4,4,12,8,10,12,10,8,8,10,11,6,4,11,9,7,19,10,3,6,7,12,14,14,10,10,8,9,8,10,7,10,7,10,10,10,9,10,14,9,7,5,10,8,15,10,8,13,11,11,16,10,8,11,6,9,10,5,10,12,10,13,10,10,11,9,10,8,10,11,4,13,16,3,4,9,4,10,9,4,8,8,8,8,15,20,9,18,10,6,18,10,12,12,5,10,8,21,10,7,10,15,10,9,9,18,8,9,11,4,3,10,9,2,12,19,10,6,3,12,5,12,8,6,12,7,7,3,13,6,8,4,4,4,8,12,21,2,10,2,10,12,8,34,8,9,8,14,8,8,12,7,9,0,13,2,9,18,13,12,12,9,11,9,8,18,12,10,14,3,16,23,9,10,8,7,11,11,11,6,8,12,6,4,8,9,8,9,9,10,1,4,4,20,12,19,12,20,10,4,8,11,8,8,3,10,24,4,4,5,12,10,8,12,13,13,6,7,9,7,17,10,10,10,2,11,10,10,8,3,8,7,3,11,5,8,11,12,23,6,2,13,3,12,4,3,8,12,14,18,10,9,20,4,3,6,11,12,11,9,4,10,9,4,3,8,9,8,2,12,9,12,9,16,6,34,13,10,18,9
158,24,2,6,8,9,18,18,16,18,11,14,20,14,18,11,14,18,14,16,25,17,12,6,10,22,21,21,4,5,12,14,14,18,10,5,12,14,14,10,14,12,21,13,6,12,14,12,20,14,14,24,4,2,21,14,12,2,12,12,14,13,14,2,14,7,12,14,3,11,16,8,14,16,15,20,20,10,9,4,10,12,14,16,14,6,7,10,21,27,14,26,20,12,24,6,14,2,12,16,14,26,13,11,14,21,14,12,16,22,7,14,16,10,10,14,14,11,1,25,12,11,14,14,8,2,14,12,1,10,10,12,13,12,5,10,8,10,6,8,25,11,13,13,10,6,6,21,11,4,13,21,13,14,12,6,14,13,0,13,14,6,19,2,3,11,2,8,14,7,1,16,20,13,21,29,11,9,11,11,17,14,2,11,14,18,11,9,12,12,17,4,10,10,12,12,12,26,2,6,18,26,15,9,11,3,6,13,10,12,29,10,15,11,14,16,8,5,1,16,12,10,15,13,22,22,20,4,14,18,6,16,4,14,14,6,15,18,11,14,15,18,28,18,14,19,15,2,9,12,14,17,20,6,15,14,24,14,11,18,17,18,11,11,12,16,10,13,10,14,14,15,10,6,4,2,14,14,12,21,8,17,7,16
159,16,12,10,4,4,10,6,8,10,10,6,8,10,10,4,2,9,10,5,18,8,1,8,7,14,12,12,10,10,8,10,7,8,7,10,6,10,10,10,9,10,13,9,7,3,10,8,13,10,8,16,12,12,14,10,9,11,6,9,10,3,10,11,10,12,10,9,11,9,8,8,10,10,3,11,13,3,4,9,4,9,10,3,7,8,9,9,13,17,10,16,9,6,18,10,12,12,4,8,6,17,10,7,9,13,10,8,7,16,8,7,9,2,3,9,10,2,12,18,10,4,3,12,5,11,7,4,13,7,7,2,12,6,8,4,4,3,8,11,18,2,10,4,9,12,10,32,8,9,6,12,8,6,12,7,8,2,13,0,10,17,11,12,12,9,12,9,6,20,13,8,12,1,14,22,9,10,8,6,11,10,12,4,6,10,6,4,8,9,5,9,8,10,2,2,2,17,12,19,10,18,8,4,8,11,9,8,3,10,22,4,3,3,10,10,8,13,13,13,4,7,7,6,14,10,8,9,2,9,11,8,10,3,8,7,3,11,3,6,11,11,21,6,2,11,4,12,5,1,6,10,13,18,10,7,17,2,2,6,10,10,10,9,2,8,9,2,3,8,8,6,2,11,8,12,10,17,4,35,14,9,19,9
160,11,13,15,7,7,4,14,5,14,4,10,16,1,4,7,11,16,1,14,12,15,9,14,5,20,7,14,10,10,2,1,3,16,4,9,4,1,1,4,1,2,7,2,9,10,1,2,7,1,2,20,10,12,8,1,3,12,4,2,1,10,1,12,1,8,2,1,11,4,10,6,2,4,12,6,8,8,6,11,7,3,1,13,3,8,7,4,6,12,1,11,17,4,12,8,3,13,9,2,7,12,2,3,1,7,1,2,5,9,7,6,3,8,7,1,1,8,13,11,2,7,12,3,8,12,3,6,14,4,4,8,3,4,10,6,9,7,8,6,12,8,2,10,4,8,15,23,4,11,9,13,2,6,3,13,2,9,14,10,0,8,6,13,12,4,12,7,9,10,14,2,7,10,8,15,3,5,4,4,3,1,12,7,3,4,4,9,2,3,14,10,5,4,10,10,9,12,12,11,4,12,6,9,2,11,8,2,6,1,16,6,12,7,2,2,6,10,14,4,7,4,10,4,11,20,17,10,12,16,9,10,15,12,2,11,12,4,8,9,2,4,15,16,10,5,12,12,10,10,6,4,7,9,2,6,12,11,8,16,6,15,3,3,9,2,4,10,7,2,2,4,8,8,10,12,2,7,6,25,6,2,10,2
161,20,6,11,14,14,12,22,13,22,8,17,24,8,12,15,19,24,9,21,20,23,18,12,10,27,15,21,8,8,10,8,11,24,11,8,12,8,8,8,8,8,14,10,11,16,8,10,14,9,10,28,7,6,16,8,10,6,12,9,8,18,8,6,8,5,8,9,7,8,18,10,10,12,21,14,16,15,14,8,14,8,8,22,12,10,9,9,15,20,9,20,24,12,20,8,9,6,18,11,16,21,8,11,8,15,8,10,12,17,10,14,11,16,15,8,9,15,6,20,8,14,20,9,13,6,11,14,6,11,11,16,8,12,10,14,13,14,10,6,20,15,8,19,8,6,11,16,10,8,16,21,10,14,8,11,9,18,6,17,8,0,14,6,6,8,6,8,17,2,6,10,15,18,17,23,9,8,10,11,11,8,6,14,12,13,11,14,10,9,22,9,9,8,18,18,17,20,6,2,12,19,14,14,10,7,10,10,14,8,24,14,19,15,9,10,10,5,6,10,15,12,20,12,18,28,24,8,20,24,8,19,10,20,10,11,20,12,17,16,9,12,23,24,19,13,21,6,14,18,14,12,16,1,10,15,20,18,15,24,13,22,8,9,17,10,9,18,15,10,9,12,16,7,9,6,10,8,13,16,5,10,2,10
162,12,19,21,13,11,2,14,5,14,10,9,18,6,2,8,11,16,6,13,6,16,11,19,10,24,6,14,16,15,7,6,6,15,9,14,7,5,6,9,6,7,6,6,15,10,6,7,6,5,5,27,15,16,8,6,8,17,8,7,5,11,6,18,6,13,7,5,16,10,10,11,5,2,12,7,3,11,10,16,10,8,6,13,6,12,13,10,4,7,6,6,17,8,6,13,5,18,10,4,8,7,7,8,5,6,6,8,5,4,13,6,3,10,10,6,6,12,18,6,7,8,13,6,14,16,6,8,18,9,10,10,6,8,16,10,15,9,13,10,7,12,7,14,9,14,20,23,10,16,8,12,7,6,7,18,6,13,19,11,6,14,0,18,17,9,18,12,9,16,20,4,1,11,7,11,8,10,9,9,2,6,17,8,6,1,9,14,7,8,14,15,10,10,14,11,10,12,18,16,2,7,6,14,7,17,14,7,10,6,11,10,12,9,5,4,11,15,18,4,8,9,12,6,12,20,18,16,12,15,14,11,21,13,6,16,12,2,9,10,5,2,10,16,13,1,13,18,16,11,6,2,6,15,4,6,6,11,11,16,6,15,8,8,10,4,8,11,11,6,5,6,13,14,14,17,4,6,7,25,11,4,15,4
163,22,1,6,8,9,16,17,15,17,10,13,18,13,16,11,13,18,12,16,25,18,11,6,9,21,20,18,3,4,11,13,13,18,10,4,11,13,13,9,13,12,19,13,5,12,14,11,19,13,13,22,4,1,21,12,11,1,10,11,12,12,13,1,13,6,12,12,2,10,16,7,15,16,14,18,20,10,9,3,8,10,13,16,12,6,6,9,19,26,12,23,18,11,24,5,13,1,12,14,13,24,11,10,13,18,13,12,14,21,6,13,15,11,9,13,13,10,1,25,11,11,14,13,8,2,12,10,1,10,9,10,12,11,5,8,8,10,6,7,26,10,11,12,9,5,6,21,9,3,12,20,12,13,12,6,13,12,2,12,13,6,18,0,2,10,1,6,13,8,2,15,18,12,22,29,10,9,10,10,16,12,1,11,13,17,10,8,12,10,16,4,9,9,12,12,11,24,2,7,16,23,15,8,11,2,5,12,9,12,29,8,15,10,13,14,7,4,2,14,10,9,15,13,22,23,20,3,14,18,4,15,4,14,12,5,14,16,10,13,14,16,27,17,14,18,14,1,8,12,14,16,20,6,15,13,25,12,10,19,16,16,10,10,11,15,9,13,9,13,13,12,11,5,4,2,14,12,10,22,7,15,8,14
164,23,2,6,8,9,16,18,15,16,8,11,19,12,15,10,13,17,11,16,23,18,12,6,8,22,18,18,3,3,10,12,12,19,8,3,10,12,12,8,12,10,18,11,6,12,12,10,18,12,12,24,2,1,18,11,10,1,9,10,12,13,12,1,12,5,10,12,2,8,13,6,13,15,14,17,18,10,9,3,9,9,12,16,12,5,5,8,17,23,11,23,20,9,23,4,12,2,12,13,12,23,10,9,12,19,12,10,13,20,4,12,14,11,9,12,12,11,2,22,10,9,15,11,8,1,12,9,2,8,8,11,12,10,5,9,8,10,4,6,24,10,10,12,8,4,6,21,8,3,11,19,10,12,10,6,12,12,3,12,12,6,17,2,0,9,1,5,12,7,3,14,18,12,20,28,9,8,9,8,15,12,1,10,12,17,9,8,11,9,17,4,8,8,12,13,11,22,1,6,16,23,14,9,10,2,4,11,10,10,27,8,14,10,13,13,6,3,3,13,9,8,14,11,19,24,20,3,14,19,3,15,5,14,11,6,14,15,12,12,13,15,27,18,14,16,15,1,8,12,12,15,19,6,13,12,24,14,10,18,15,18,9,9,11,14,8,13,10,12,12,12,10,4,4,1,12,11,10,22,6,14,7,13
165,14,10,13,5,6,7,14,6,14,1,9,16,4,7,7,10,14,3,12,14,14,9,10,2,19,9,13,8,6,2,3,3,16,3,7,4,4,3,1,4,2,10,3,6,10,3,2,10,4,4,21,7,9,11,3,2,9,4,2,4,10,4,9,3,4,2,4,8,1,11,4,4,7,12,8,11,7,6,8,6,1,4,12,3,5,4,2,10,16,3,15,17,4,15,5,4,10,10,5,7,16,2,3,3,10,3,2,5,12,4,6,6,8,7,4,4,8,10,14,2,7,12,3,5,8,3,6,10,3,3,8,4,4,8,6,7,7,4,3,15,8,2,10,1,6,12,25,2,8,8,12,2,6,3,10,3,9,11,9,4,8,9,10,9,0,9,4,8,10,11,5,9,9,11,18,1,2,2,3,6,4,9,7,3,8,3,6,2,1,13,7,2,1,9,10,8,14,9,9,7,14,6,6,2,8,5,2,7,2,19,6,12,6,4,4,4,6,12,5,7,3,11,4,11,19,16,8,11,16,6,11,13,12,2,8,12,6,8,9,4,8,18,16,10,8,13,10,7,9,6,7,10,8,5,6,16,10,8,15,6,15,2,1,8,6,1,10,7,4,4,4,8,6,7,9,4,7,6,25,4,5,10,4
